Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),V17,2505.265,2498.118,-7.147,428.82
AUD - Dólar Australiano (em Reais),X17,2515.336,2508.07,-7.266,435.96
AUD - Dólar Australiano (em Reais),Z17,2523.693,2516.682,-7.011,420.66
BGI - Boi gordo,U17,142.11,141.63,-0.48,158.4
BGI - Boi gordo,V17,138.39,138.48,0.09,29.7
BGI - Boi gordo,X17,137.43,137.52,0.09,29.7
BGI - Boi gordo,Z17,137.97,138.06,0.09,29.7
BGI - Boi gordo,K18,138.68,139.03,0.35,115.5
BGI - Boi gordo,V18,142.26,142.56,0.3,99.0
BRI - Futuro do Índice Brasil 50,V17,12545.0,12519.0,-26.0,260.0
BRI - Futuro do Índice Brasil 50,Z17,12689.0,12660.0,-29.0,290.0
CAD - Dólar Canadense (em Reais),V17,2575.423,2566.628,-8.795,527.7
CAD - Dólar Canadense (em Reais),X17,2586.886,2578.174,-8.712,522.72
CAD - Dólar Canadense (em Reais),Z17,2596.67,2588.198,-8.472,508.32
CCM - Milho,U17,28.38,28.41,0.03,13.5
CCM - Milho,X17,29.55,29.85,0.3,135.0
CCM - Milho,F18,31.6,31.75,0.15,67.5
CCM - Milho,H18,32.73,32.78,0.05,22.5
CCM - Milho,K18,32.22,32.21,-0.01,4.5
CCM - Milho,U18,31.12,31.06,-0.06,27.0
CHF - Franco Suíço (em Reais),V17,3256.684,3249.769,-6.915,345.75
CHF - Franco Suíço (em Reais),X17,3278.052,3271.334,-6.718,335.9
CLP - Peso Chileno (em Reais),Z17,5037.3,5042.5,5.2,130.0
CNY - Iuan Chinês Onshore (em Reais),V17,4792.638,4767.646,-24.992,874.72
DAP - Cupom de DI x IPCA,U17,100000.01,99977.63,-22.38,15.06
DAP - Cupom de DI x IPCA,V17,99569.25,99546.96,-22.29,1.17
DAP - Cupom de DI x IPCA,F18,99002.44,98980.28,-22.16,50.46
DAP - Cupom de DI x IPCA,Q18,97037.62,97015.9,-21.72,11.02
DAP - Cupom de DI x IPCA,F19,95602.49,95581.09,-21.4,4.37
DAP - Cupom de DI x IPCA,K19,94751.73,94730.52,-21.21,25.67
DAP - Cupom de DI x IPCA,Q20,89152.67,89132.71,-19.96,113.4
DAP - Cupom de DI x IPCA,K21,85890.52,85871.29,-19.23,175.72
DAP - Cupom de DI x IPCA,Q22,80303.54,80285.56,-17.98,177.54
DAP - Cupom de DI x IPCA,K23,77145.63,77128.36,-17.27,197.12
