Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),H21,14548.7,14974.3,425.6,1587.4
AFS - Rande da África do Sul (em USD),J21,14611.1,15032.7,421.6,1572.48
AFS - Rande da África do Sul (em USD),K21,14668.0,15096.0,428.0,1596.35
AFS - Rande da África do Sul (em USD),M21,14722.0,15150.4,428.4,1597.85
AFS - Rande da África do Sul (em USD),N21,14779.8,15207.7,427.9,1595.98
AFS - Rande da África do Sul (em USD),Q21,0.0,15250.0,0.0,0.0
ARB - Peso Argentino (em Reais),H21,60.285,61.303,1.018,152.7
ARB - Peso Argentino (em Reais),J21,57.933,58.896,0.963,144.45
ARB - Peso Argentino (em Reais),K21,56.038,56.903,0.865,129.75
ARB - Peso Argentino (em Reais),M21,54.172,55.052,0.88,132.0
ARB - Peso Argentino (em Reais),N21,52.323,53.191,0.868,130.2
ARB - Peso Argentino (em Reais),Q21,0.0,52.0,0.0,0.0
ARS - Peso Argentino (em USD),H21,89992.4,89923.6,-68.8,41.62
ARS - Peso Argentino (em USD),J21,93743.2,93689.4,-53.8,32.54
ARS - Peso Argentino (em USD),K21,97003.6,97063.2,59.6,36.05
ARS - Peso Argentino (em USD),M21,100489.7,100462.8,-26.9,16.27
ARS - Peso Argentino (em USD),N21,104208.6,104153.4,-55.2,33.39
ARS - Peso Argentino (em USD),Q21,0.0,107000.0,0.0,0.0
AUD - Dólar Australiano (em Reais),H21,4307.941,4351.142,43.201,2592.06
AUD - Dólar Australiano (em Reais),J21,4312.552,4354.136,41.584,2495.04
AUD - Dólar Australiano (em Reais),K21,4317.047,4358.539,41.492,2489.52
AUD - Dólar Australiano (em Reais),M21,4323.527,4364.577,41.05,2463.0
AUD - Dólar Australiano (em Reais),N21,4330.709,4371.982,41.273,2476.38
AUD - Dólar Australiano (em Reais),Q21,0.0,4375.0,0.0,0.0
AUS - Dólar Australiano (em USD),H21,794.058,789.305,-4.753,261.87
AUS - Dólar Australiano (em USD),J21,794.089,789.091,-4.998,275.36
AUS - Dólar Australiano (em USD),K21,794.169,789.137,-5.032,277.24
AUS - Dólar Australiano (em USD),M21,794.222,789.16,-5.062,278.89
AUS - Dólar Australiano (em USD),N21,794.266,789.159,-5.107,281.37
AUS - Dólar Australiano (em USD),Q21,0.0,789.2,0.0,0.0
B3SAO - Contrato Futuro de B3SA3,H21,55.68,54.88,-0.8,0.8
B3SAO - Contrato Futuro de B3SA3,J21,55.79,55.0,-0.79,0.79
BGI - Boi gordo,G21,301.55,301.3,-0.25,82.5
BGI - Boi gordo,H21,298.4,299.95,1.55,511.5
BGI - Boi gordo,J21,293.45,294.45,1.0,330.0
BGI - Boi gordo,K21,286.9,288.05,1.15,379.5
BGI - Boi gordo,M21,277.55,278.65,1.1,363.0
BGI - Boi gordo,N21,297.5,297.05,-0.45,148.5
BGI - Boi gordo,Q21,265.95,265.55,-0.4,132.0
BGI - Boi gordo,U21,273.05,272.6,-0.45,148.5
BGI - Boi gordo,V21,300.7,300.2,-0.5,165.0
BGI - Boi gordo,X21,297.9,297.4,-0.5,165.0
BGI - Boi gordo,Z21,273.7,273.25,-0.45,148.5
BRI - Futuro do Índice Brasil 50,J21,19272.0,18695.0,-577.0,5770.0
BRI - Futuro do Índice Brasil 50,M21,19341.0,18762.0,-579.0,5790.0
CAD - Dólar Canadense (em Reais),H21,4328.801,4383.382,54.581,3274.86
CAD - Dólar Canadense (em Reais),J21,4333.483,4386.519,53.036,3182.16
CAD - Dólar Canadense (em Reais),K21,4337.611,4390.774,53.163,3189.78
CAD - Dólar Canadense (em Reais),M21,4343.713,4396.61,52.897,3173.82
CAD - Dólar Canadense (em Reais),N21,4350.472,4403.753,53.281,3196.86
CAD - Dólar Canadense (em Reais),Q21,0.0,4410.0,0.0,0.0
CAN - Dólar Canadense (em USD),H21,1253.286,1257.62,4.334,187.59
CAN - Dólar Canadense (em USD),J21,1253.222,1257.926,4.704,203.61
CAN - Dólar Canadense (em USD),K21,1253.208,1257.904,4.696,203.26
CAN - Dólar Canadense (em USD),M21,1253.243,1257.938,4.695,203.22
CAN - Dólar Canadense (em USD),N21,1253.304,1258.031,4.727,204.6
CAN - Dólar Canadense (em USD),Q21,0.0,1259.0,0.0,0.0
CCM - Milho,H21,88.62,88.92,0.3,135.0
CCM - Milho,K21,88.63,89.06,0.43,193.5
CCM - Milho,N21,83.07,83.89,0.82,369.0
CCM - Milho,U21,79.97,80.48,0.51,229.5
CCM - Milho,X21,80.88,81.35,0.47,211.5
CCM - Milho,F22,81.23,81.75,0.52,234.0
CCM - Milho,H22,76.55,76.55,0.0,0.0
CCM - Milho,K22,62.0,62.0,0.0,0.0
CCM - Milho,U22,62.5,62.5,0.0,0.0
CCROO - Contrato Futuro de CCRO3,H21,11.66,11.45,-0.21,0.21
CCROO - Contrato Futuro de CCRO3,J21,11.69,11.47,-0.22,0.22
CHF - Franco Suíço (em Reais),H21,5978.211,6092.649,114.438,5721.9
CHF - Franco Suíço (em Reais),J21,5990.313,6103.888,113.575,5678.75
CHF - Franco Suíço (em Reais),K21,6000.584,6115.118,114.534,5726.7
CHF - Franco Suíço (em Reais),M21,6013.837,6128.159,114.322,5716.1
CHF - Franco Suíço (em Reais),N21,6028.821,6143.33,114.509,5725.45
CHF - Franco Suíço (em Reais),Q21,0.0,6158.0,0.0,0.0
CHL - Peso Chileno (em USD),H21,701355.0,716342.5,14987.5,1159.16
CHL - Peso Chileno (em USD),J21,700867.4,715991.7,15124.3,1169.74
CHL - Peso Chileno (em USD),K21,700598.6,715872.7,15274.1,1181.32
CHL - Peso Chileno (em USD),M21,700484.3,715715.2,15230.9,1177.98
