Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M14,2084.958,2086.481,1.523,91.38
AUD - Dólar Australiano (em Reais),N14,2096.776,2098.369,1.593,95.58
AUD - Dólar Australiano (em Reais),Q14,2110.483,2112.117,1.634,98.04
BGI - Boi gordo,K14,120.9,120.43,-0.47,155.1
BGI - Boi gordo,M14,120.71,120.31,-0.4,132.0
BGI - Boi gordo,N14,121.4,121.05,-0.35,115.5
BGI - Boi gordo,Q14,122.18,121.79,-0.39,128.7
BGI - Boi gordo,U14,123.0,122.4,-0.6,198.0
BGI - Boi gordo,V14,123.89,123.41,-0.48,158.4
BGI - Boi gordo,X14,124.66,124.14,-0.52,171.6
BGI - Boi gordo,Z14,123.64,123.11,-0.53,174.9
BRI - Futuro do Índice Brasil 50,M14,9022.0,9176.0,154.0,1540.0
BRI - Futuro do Índice Brasil 50,Q14,9161.0,9320.0,159.0,1590.0
CAD - Dólar Canadense (em Reais),M14,2046.778,2048.281,1.503,90.18
CAD - Dólar Canadense (em Reais),N14,2061.311,2062.861,1.55,93.0
CCM - Milho,K14,29.35,29.14,-0.21,94.5
CCM - Milho,N14,29.6,29.33,-0.27,121.5
CCM - Milho,U14,28.9,28.35,-0.55,247.5
CCM - Milho,X14,29.8,28.78,-1.02,459.0
CCM - Milho,F15,30.75,30.15,-0.6,270.0
CHF - Franco Suíço (em Reais),M14,2516.985,2513.774,-3.211,160.55
CHF - Franco Suíço (em Reais),N14,2537.571,2534.149,-3.422,171.1
CLP - Peso Chileno (em Reais),M14,4014.065,4038.858,24.793,619.82
DAP - Cupom de DI x IPCA,Q14,98488.08,98482.61,-5.47,57.64
DAP - Cupom de DI x IPCA,K15,95123.63,95118.35,-5.28,10.13
DAP - Cupom de DI x IPCA,K17,84233.3,84228.63,-4.67,112.51
DDI - Cupom cambial,M14,100129.13,99962.1,-167.03,39.29
DDI - Cupom cambial,N14,100093.41,99926.44,-166.97,37.99
DDI - Cupom cambial,Q14,100036.54,99869.67,-166.87,36.18
DDI - Cupom cambial,U14,99999.09,99832.28,-166.81,36.17
DDI - Cupom cambial,V14,99883.42,99716.8,-166.62,32.3
DDI - Cupom cambial,F15,99569.12,99403.03,-166.09,27.1
DDI - Cupom cambial,J15,99255.92,99090.35,-165.57,10.07
DDI - Cupom cambial,N15,98834.07,98669.2,-164.87,3.36
DDI - Cupom cambial,V15,98420.62,98256.44,-164.18,9.96
DDI - Cupom cambial,F16,97939.72,97776.35,-163.37,26.53
DDI - Cupom cambial,J16,97404.06,97241.58,-162.48,39.23
DDI - Cupom cambial,N16,96806.81,96645.33,-161.48,2.61
DDI - Cupom cambial,V16,96035.56,95875.36,-160.2,43.66
DDI - Cupom cambial,F17,95235.02,95076.16,-158.86,81.87
DDI - Cupom cambial,J17,94401.86,94244.39,-157.47,118.63
DDI - Cupom cambial,N17,93572.61,93416.52,-156.09,123.08
DDI - Cupom cambial,V17,92495.15,92340.86,-154.29,153.11
