Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),K18,2646.254,2631.099,-15.155,909.3
AUD - Dólar Australiano (em Reais),M18,2653.614,2637.679,-15.935,956.1
AUD - Dólar Australiano (em Reais),N18,2660.511,2644.614,-15.897,953.82
BGI - Boi gordo,J18,143.5,143.15,-0.35,115.5
BGI - Boi gordo,K18,143.1,142.7,-0.4,132.0
BGI - Boi gordo,M18,144.1,143.7,-0.4,132.0
BGI - Boi gordo,N18,146.15,145.8,-0.35,115.5
BGI - Boi gordo,Q18,146.5,146.15,-0.35,115.5
BGI - Boi gordo,U18,147.5,147.15,-0.35,115.5
BGI - Boi gordo,V18,148.9,148.55,-0.35,115.5
BGI - Boi gordo,X18,148.85,148.9,0.05,16.5
BGI - Boi gordo,Z18,148.85,148.9,0.05,16.5
BGI - Boi gordo,F19,148.85,148.9,0.05,16.5
BRI - Futuro do Índice Brasil 50,M18,14185.0,14478.0,293.0,2930.0
CAD - Dólar Canadense (em Reais),K18,2713.677,2675.763,-37.914,2274.84
CAD - Dólar Canadense (em Reais),M18,2721.918,2684.144,-37.774,2266.44
CCM - Milho,K18,39.3,38.86,-0.44,198.0
CCM - Milho,N18,37.0,36.73,-0.27,121.5
CCM - Milho,U18,35.57,35.44,-0.13,58.5
CCM - Milho,X18,36.45,36.32,-0.13,58.5
CCM - Milho,F19,36.58,36.63,0.05,22.5
CCM - Milho,H19,36.65,36.55,-0.1,45.0
CHF - Franco Suíço (em Reais),K18,3529.551,3493.955,-35.596,1779.8
CHF - Franco Suíço (em Reais),M18,3546.853,3511.405,-35.448,1772.4
DAP - Cupom de DI x IPCA,K18,99848.35,99838.4,-9.95,12.31
DAP - Cupom de DI x IPCA,Q18,99179.17,99186.82,7.65,9.47
DAP - Cupom de DI x IPCA,F19,98249.71,98243.48,-6.23,7.71
DAP - Cupom de DI x IPCA,K19,97804.18,97824.23,20.05,24.82
DAP - Cupom de DI x IPCA,Q20,92996.49,92999.99,3.5,4.33
DAP - Cupom de DI x IPCA,K21,89779.92,89891.01,111.09,137.54
DAP - Cupom de DI x IPCA,Q22,83663.19,83808.36,145.17,179.73
DAP - Cupom de DI x IPCA,K23,80522.39,80529.15,6.76,8.36
DAP - Cupom de DI x IPCA,Q24,75346.62,75581.09,234.47,290.3
DAP - Cupom de DI x IPCA,Q26,67996.58,68111.22,114.64,141.93
DAP - Cupom de DI x IPCA,Q28,60618.65,60744.18,125.53,155.42
DAP - Cupom de DI x IPCA,Q30,54469.81,54667.2,197.39,244.39
DDI - Cupom cambial,K18,99835.36,99063.85,-771.51,1313.14
DDI - Cupom cambial,M18,99576.57,98808.05,-768.52,1308.05
DDI - Cupom cambial,N18,99326.49,98562.63,-763.86,1300.12
DDI - Cupom cambial,Q18,99058.12,98297.0,-761.12,1295.46
DDI - Cupom cambial,U18,98781.31,98016.15,-765.16,1302.34
DDI - Cupom cambial,V18,98492.92,97737.59,-755.33,1285.6
DDI - Cupom cambial,X18,98182.09,97424.98,-757.11,1288.63
DDI - Cupom cambial,Z18,97899.8,97157.08,-742.72,1264.14
DDI - Cupom cambial,F19,97555.65,96830.29,-725.36,1234.59
DDI - Cupom cambial,G19,97245.74,96520.93,-724.81,1233.66
DDI - Cupom cambial,H19,96918.55,96196.68,-721.87,1228.65
DDI - Cupom cambial,J19,96639.01,95929.09,-709.92,1208.31
DDI - Cupom cambial,N19,95705.52,95017.64,-687.88,1170.8
DDI - Cupom cambial,V19,94701.14,94022.74,-678.4,1154.67
DDI - Cupom cambial,F20,93683.18,93033.64,-649.54,1105.54
DDI - Cupom cambial,J20,92687.48,92040.92,-646.56,1100.47
DDI - Cupom cambial,N20,91685.87,91060.97,-624.9,1063.61
