Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),U17,2517.787,2506.024,-11.763,705.78
AUD - Dólar Australiano (em Reais),V17,2527.885,2515.951,-11.934,716.04
AUD - Dólar Australiano (em Reais),X17,2538.511,2526.433,-12.078,724.68
BGI - Boi gordo,Q17,136.5,138.7,2.2,726.0
BGI - Boi gordo,U17,140.0,139.15,-0.85,280.5
BGI - Boi gordo,V17,140.99,139.05,-1.94,640.2
BGI - Boi gordo,X17,138.25,136.5,-1.75,577.5
BGI - Boi gordo,Z17,140.85,140.1,-0.75,247.5
BGI - Boi gordo,K18,141.05,140.3,-0.75,247.5
BGI - Boi gordo,V18,146.14,145.36,-0.78,257.4
BRI - Futuro do Índice Brasil 50,V17,11575.0,11793.0,218.0,2180.0
BRI - Futuro do Índice Brasil 50,Z17,11710.0,11931.0,221.0,2210.0
CAD - Dólar Canadense (em Reais),U17,2525.381,2522.95,-2.431,145.86
CAD - Dólar Canadense (em Reais),V17,2537.319,2534.815,-2.504,150.24
CAD - Dólar Canadense (em Reais),X17,2549.872,2547.174,-2.698,161.88
CCM - Milho,U17,28.94,27.97,-0.97,436.5
CCM - Milho,X17,29.81,29.1,-0.71,319.5
CCM - Milho,F18,31.1,30.23,-0.87,391.5
CCM - Milho,H18,31.93,31.37,-0.56,252.0
CCM - Milho,K18,32.11,31.55,-0.56,252.0
CCM - Milho,U18,31.51,30.85,-0.66,297.0
CHF - Franco Suíço (em Reais),U17,3302.284,3274.843,-27.441,1372.05
CHF - Franco Suíço (em Reais),V17,3322.982,3295.514,-27.468,1373.4
CLP - Peso Chileno (em Reais),U17,4937.1,4944.4,7.3,182.5
DAP - Cupom de DI x IPCA,U17,99956.83,99946.26,-10.57,8.36
DAP - Cupom de DI x IPCA,V17,99746.08,99735.53,-10.55,7.96
DAP - Cupom de DI x IPCA,F18,98878.73,98868.27,-10.46,0.99
DAP - Cupom de DI x IPCA,Q18,96830.11,96819.87,-10.24,36.08
DAP - Cupom de DI x IPCA,F19,95319.61,95309.53,-10.08,3.49
DAP - Cupom de DI x IPCA,K19,94308.86,94298.88,-9.98,59.93
DAP - Cupom de DI x IPCA,Q20,88236.82,88227.49,-9.33,36.84
DAP - Cupom de DI x IPCA,K21,84956.05,84947.06,-8.99,116.5
DAP - Cupom de DI x IPCA,Q22,79236.07,79227.69,-8.38,98.41
DAP - Cupom de DI x IPCA,K23,75956.09,75948.05,-8.04,57.69
DAP - Cupom de DI x IPCA,Q24,71160.54,71153.01,-7.53,64.56
DAP - Cupom de DI x IPCA,Q26,64178.59,64171.8,-6.79,139.41
DAP - Cupom de DI x IPCA,Q30,51748.86,51743.39,-5.47,5.92
DDI - Cupom cambial,U17,100247.33,100518.51,271.18,204.34
DDI - Cupom cambial,V17,100040.12,100310.74,270.62,210.57
DDI - Cupom cambial,X17,99846.41,100116.5,270.09,214.36
DDI - Cupom cambial,Z17,99651.94,99921.51,269.57,225.98
DDI - Cupom cambial,F18,99443.66,99712.66,269.0,223.54
DDI - Cupom cambial,G18,99262.8,99531.32,268.52,233.35
DDI - Cupom cambial,H18,99073.17,99341.17,268.0,227.12
DDI - Cupom cambial,J18,98848.5,99115.89,267.39,237.33
DDI - Cupom cambial,K18,98621.28,98888.06,266.78,254.15
DDI - Cupom cambial,M18,98384.48,98650.62,266.14,241.34
DDI - Cupom cambial,N18,98163.37,98428.91,265.54,257.06
DDI - Cupom cambial,Q18,97924.28,98189.17,264.89,252.37
DDI - Cupom cambial,V18,97428.48,97692.03,263.55,261.93
DDI - Cupom cambial,F19,96629.07,96890.46,261.39,287.04
DDI - Cupom cambial,J19,95839.08,96098.33,259.25,319.86
DDI - Cupom cambial,N19,95057.66,95314.8,257.14,345.52
DDI - Cupom cambial,V19,94266.18,94521.18,255.0,285.04
DDI - Cupom cambial,F20,93352.31,93604.84,252.53,233.33
DDI - Cupom cambial,J20,92460.72,92710.84,250.12,264.49
DDI - Cupom cambial,N20,91528.37,91775.96,247.59,237.22
DDI - Cupom cambial,V20,90557.36,90802.33,244.97,298.83
DDI - Cupom cambial,F21,89617.62,89860.04,242.42,332.52
DDI - Cupom cambial,J21,88690.25,88930.17,239.92,335.99
DDI - Cupom cambial,N21,87654.2,87891.31,237.11,343.73
DDI - Cupom cambial,V21,86808.8,87043.63,234.83,356.35
DDI - Cupom cambial,F22,85651.39,85883.09,231.7,374.18
DDI - Cupom cambial,J22,84820.47,85049.92,229.45,398.54
DDI - Cupom cambial,N22,83861.41,84088.26,226.85,317.08
DDI - Cupom cambial,F23,81939.35,82161.0,221.65,320.9
DDI - Cupom cambial,F24,77786.14,77996.56,210.42,420.2
DDI - Cupom cambial,F25,73483.84,73682.62,198.78,486.09
DDI - Cupom cambial,F26,69564.32,69752.5,188.18,502.38
DDI - Cupom cambial,F27,65613.98,65791.47,177.49,524.75
DDI - Cupom cambial,F28,62067.15,62235.05,167.9,552.1
DDI - Cupom cambial,F30,55472.65,55622.71,150.06,485.99
DI1 - DI de 1 dia,U17,99757.31,99722.7,-34.61,0.1
DI1 - DI de 1 dia,V17,99121.19,99086.8,-34.39,0.03
DI1 - DI de 1 dia,X17,98479.47,98445.3,-34.17,0.38
DI1 - DI de 1 dia,Z17,97902.88,97868.91,-33.97,1.62
DI1 - DI de 1 dia,F18,97344.36,97310.58,-33.78,0.75
DI1 - DI de 1 dia,G18,96731.59,96698.03,-33.56,2.47
DI1 - DI de 1 dia,H18,96225.04,96191.65,-33.39,6.61
DI1 - DI de 1 dia,J18,95650.41,95617.22,-33.19,6.01
DI1 - DI de 1 dia,K18,95068.3,95035.31,-32.99,4.35
DI1 - DI de 1 dia,M18,94472.3,94439.52,-32.78,2.08
DI1 - DI de 1 dia,N18,93881.51,93848.94,-32.57,0.9
