Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),Z21,16023.75,16023.75,0.0,0.0
AFS - Rande da África do Sul (em USD),F22,16025.1,16087.0,61.9,218.78
AFS - Rande da África do Sul (em USD),G22,16085.3,16153.6,68.3,241.4
AFS - Rande da África do Sul (em USD),H22,16141.7,16210.2,68.5,242.11
AFS - Rande da África do Sul (em USD),J22,16216.6,16278.0,61.4,217.02
AFS - Rande da África do Sul (em USD),K22,16273.5,16334.6,61.1,215.96
ARB - Peso Argentino (em Reais),Z21,55.68,55.68,0.0,0.0
ARB - Peso Argentino (em Reais),F22,53.047,53.443,0.396,59.4
ARB - Peso Argentino (em Reais),G22,50.106,50.077,-0.029,4.35
ARB - Peso Argentino (em Reais),H22,47.587,47.866,0.279,41.85
ARB - Peso Argentino (em Reais),J22,45.695,45.912,0.217,32.55
ARB - Peso Argentino (em Reais),K22,44.135,44.304,0.169,25.35
ARS - Peso Argentino (em USD),Z21,100932.8,100932.8,0.0,0.0
ARS - Peso Argentino (em USD),F22,107043.7,106668.1,-375.6,209.78
ARS - Peso Argentino (em USD),G22,114097.6,114610.0,512.4,286.19
ARS - Peso Argentino (em USD),H22,120995.6,120755.4,-240.2,134.16
ARS - Peso Argentino (em USD),J22,127135.5,127007.0,-128.5,71.77
ARS - Peso Argentino (em USD),K22,132688.3,132666.0,-22.3,12.45
AUD - Dólar Australiano (em Reais),Z21,3984.79,3984.79,0.0,0.0
AUD - Dólar Australiano (em Reais),F22,4041.682,4062.955,21.273,1276.38
AUD - Dólar Australiano (em Reais),G22,4069.643,4091.041,21.398,1283.88
AUD - Dólar Australiano (em Reais),H22,4098.928,4120.293,21.365,1281.9
AUD - Dólar Australiano (em Reais),J22,4135.986,4156.939,20.953,1257.18
AUD - Dólar Australiano (em Reais),K22,4169.344,4190.019,20.675,1240.5
AUS - Dólar Australiano (em USD),Z21,709.05,709.05,0.0,0.0
AUS - Dólar Australiano (em USD),F22,711.777,712.715,0.938,53.12
AUS - Dólar Australiano (em USD),G22,711.848,712.81,0.962,54.48
AUS - Dólar Australiano (em USD),H22,711.888,712.848,0.96,54.37
AUS - Dólar Australiano (em USD),J22,711.934,712.891,0.957,54.2
AUS - Dólar Australiano (em USD),K22,711.952,712.877,0.925,52.39
B3SAO - Contrato Futuro de B3SA3,Z21,11.16,11.05,-0.11,0.11
B3SAO - Contrato Futuro de B3SA3,F22,11.25,11.15,-0.1,0.1
BGI - Boi gordo,Z21,330.85,322.2,-8.65,2854.5
BGI - Boi gordo,F22,334.85,325.0,-9.85,3250.5
BGI - Boi gordo,G22,331.5,321.75,-9.75,3217.5
BGI - Boi gordo,H22,330.0,320.3,-9.7,3201.0
BGI - Boi gordo,J22,341.6,331.55,-10.05,3316.5
BGI - Boi gordo,K22,327.15,317.55,-9.6,3168.0
BGI - Boi gordo,V22,329.15,329.15,0.0,0.0
BGI - Boi gordo,X22,329.15,329.15,0.0,0.0
BRI - Futuro do Índice Brasil 50,Z21,16872.0,16809.0,-63.0,630.0
BRI - Futuro do Índice Brasil 50,G22,17097.0,16910.0,-187.0,1870.0
BRI - Futuro do Índice Brasil 50,J22,17366.0,17155.0,-211.0,2110.0
CAD - Dólar Canadense (em Reais),Z21,4380.964,4380.964,0.0,0.0
CAD - Dólar Canadense (em Reais),F22,4436.559,4452.235,15.676,940.56
CAD - Dólar Canadense (em Reais),G22,4466.758,4482.354,15.596,935.76
CAD - Dólar Canadense (em Reais),H22,4498.351,4513.868,15.517,931.02
CAD - Dólar Canadense (em Reais),J22,4537.988,4553.054,15.066,903.96
CAD - Dólar Canadense (em Reais),K22,4573.593,4588.52,14.927,895.62
CAN - Dólar Canadense (em USD),Z21,1282.8,1282.8,0.0,0.0
CAN - Dólar Canadense (em USD),F22,1279.888,1280.408,0.52,22.89
CAN - Dólar Canadense (em USD),G22,1279.901,1280.424,0.523,23.02
CAN - Dólar Canadense (em USD),H22,1279.986,1280.508,0.522,22.98
CAN - Dólar Canadense (em USD),J22,1280.195,1280.701,0.506,22.27
CAN - Dólar Canadense (em USD),K22,1280.441,1280.94,0.499,21.96
CCM - Milho,F22,88.77,90.35,1.58,711.0
CCM - Milho,H22,88.96,90.41,1.45,652.5
CCM - Milho,K22,85.3,86.39,1.09,490.5
CCM - Milho,N22,81.9,83.15,1.25,562.5
CCM - Milho,U22,82.51,83.55,1.04,468.0
CCM - Milho,X22,83.5,84.38,0.88,396.0
CCM - Milho,U23,77.0,77.5,0.5,225.0
CCROO - Contrato Futuro de CCRO3,Z21,12.26,11.7,-0.56,0.56
CCROO - Contrato Futuro de CCRO3,F22,12.32,11.71,-0.61,0.61
CHF - Franco Suíço (em Reais),Z21,6072.941,6072.941,0.0,0.0
CHF - Franco Suíço (em Reais),F22,6182.816,6212.593,29.777,1488.85
CHF - Franco Suíço (em Reais),G22,6229.037,6260.161,31.124,1556.2
CHF - Franco Suíço (em Reais),H22,6278.297,6309.404,31.107,1555.35
CHF - Franco Suíço (em Reais),J22,6341.566,6371.393,29.827,1491.35
CHF - Franco Suíço (em Reais),K22,6396.739,6427.139,30.4,1520.0
CHL - Peso Chileno (em USD),Z21,837550.0,837550.0,0.0,0.0
CHL - Peso Chileno (em USD),F22,832462.3,841600.2,9137.9,621.24
CHL - Peso Chileno (em USD),G22,835227.8,844551.3,9323.5,633.86
CHL - Peso Chileno (em USD),H22,837850.0,847240.0,9390.0,638.38
CHL - Peso Chileno (em USD),J22,840954.5,850179.2,9224.7,627.15
CHL - Peso Chileno (em USD),K22,843855.0,853210.0,9355.0,636.0
CIELO - Contrato Futuro de CIEL3,Z21,2.08,2.02,-0.06,0.06
CIELO - Contrato Futuro de CIEL3,F22,2.1,2.03,-0.07,0.07
CLP - Peso Chileno (em Reais),Z21,6745.688,6745.688,0.0,0.0
CLP - Peso Chileno (em Reais),F22,6821.1,6773.6,-47.5,1187.5
CLP - Peso Chileno (em Reais),G22,6844.9,6795.7,-49.2,1230.0
CLP - Peso Chileno (em Reais),H22,6872.2,6822.2,-50.0,1250.0
CLP - Peso Chileno (em Reais),J22,6908.2,6858.7,-49.5,1237.5
CLP - Peso Chileno (em Reais),K22,6939.8,6888.9,-50.9,1272.5
CMIGP - Contrato Futuro de CMIG4,Z21,13.2,13.01,-0.19,0.19
CMIGP - Contrato Futuro de CMIG4,F22,13.31,13.12,-0.19,0.19
CNH - Iuan Chinês Offshore (em USD),Z21,6376.85,6376.85,0.0,0.0
CNH - Iuan Chinês Offshore (em USD),F22,6384.238,6387.124,2.886,25.55
CNH - Iuan Chinês Offshore (em USD),G22,6400.444,6403.277,2.833,25.08
CNH - Iuan Chinês Offshore (em USD),H22,6410.9,6414.245,3.345,29.62
CNH - Iuan Chinês Offshore (em USD),J22,6426.784,6430.163,3.379,29.92
CNH - Iuan Chinês Offshore (em USD),K22,6440.497,6443.685,3.188,28.23
CNY - Iuan Chinês Onshore (em Reais),Z21,8820.857,8820.857,0.0,0.0
CNY - Iuan Chinês Onshore (em Reais),F22,8890.162,8920.966,30.804,1078.14
CNY - Iuan Chinês Onshore (em Reais),G22,8929.251,8958.113,28.862,1010.17
CNY - Iuan Chinês Onshore (em Reais),H22,8975.287,9004.727,29.44,1030.4
CNY - Iuan Chinês Onshore (em Reais),J22,9033.301,9061.304,28.003,980.1
CNY - Iuan Chinês Onshore (em Reais),K22,9086.339,9113.653,27.314,955.99
COGNO - Contrato Futuro de COGNO,Z21,2.49,2.37,-0.12,0.12
COGNO - Contrato Futuro de COGNO,F22,2.5,2.38,-0.12,0.12
DAP - Cupom de DI x IPCA,Z21,100198.61,100196.64,-1.97,2.98
DAP - Cupom de DI x IPCA,F22,100066.19,100039.35,-26.84,40.61
DAP - Cupom de DI x IPCA,G22,99750.53,99740.49,-10.04,15.19
DAP - Cupom de DI x IPCA,Q22,96815.1,96794.81,-20.29,30.7
DAP - Cupom de DI x IPCA,F23,94083.78,94124.37,40.59,61.41
DAP - Cupom de DI x IPCA,K23,93041.23,93015.94,-25.29,38.26
DAP - Cupom de DI x IPCA,Q24,88012.71,87799.57,-213.14,322.5
DAP - Cupom de DI x IPCA,K25,85013.22,84824.72,-188.5,285.22
DAP - Cupom de DI x IPCA,Q26,80254.25,79999.01,-255.24,386.2
DAP - Cupom de DI x IPCA,Q28,72952.98,72703.64,-249.34,377.28
DAP - Cupom de DI x IPCA,Q30,66447.58,66145.34,-302.24,457.32
DAP - Cupom de DI x IPCA,K35,53105.36,52519.06,-586.3,887.14
DAP - Cupom de DI x IPCA,Q40,40950.68,40388.9,-561.78,850.03
DAP - Cupom de DI x IPCA,K45,29291.59,28980.9,-310.69,470.11
DAP - Cupom de DI x IPCA,Q50,22314.51,22023.05,-291.46,441.01
DAP - Cupom de DI x IPCA,K55,17030.54,16717.69,-312.85,473.37
DCO - Cupom Cambial em OC1,Z21,100000.0,100000.0,0.0,0.0
DCO - Cupom Cambial em OC1,F22,100264.14,100659.28,395.14,1110.32
DCO - Cupom Cambial em OC1,G22,100206.87,100596.15,389.28,1093.85
DCO - Cupom Cambial em OC1,H22,100147.93,100537.75,389.82,1095.37
DCO - Cupom Cambial em OC1,J22,100078.06,100460.23,382.17,1073.87
DCO - Cupom Cambial em OC1,K22,100009.62,100386.98,377.36,1060.36
DCO - Cupom Cambial em OC1,M22,99929.27,100302.22,372.95,1047.97
DCO - Cupom Cambial em OC1,N22,99872.08,100240.85,368.77,1036.22
DCO - Cupom Cambial em OC1,Q22,99728.94,100093.24,364.3,1023.66
DCO - Cupom Cambial em OC1,U22,99630.88,99996.19,365.31,1026.5
DCO - Cupom Cambial em OC1,V22,99509.15,99864.18,355.03,997.61
DCO - Cupom Cambial em OC1,X22,99388.8,99739.2,350.4,984.6
DCO - Cupom Cambial em OC1,Z22,99266.43,99630.29,363.86,1022.42
DCO - Cupom Cambial em OC1,F23,99131.07,99501.83,370.76,1041.81
DCO - Cupom Cambial em OC1,J23,98741.01,99093.3,352.29,989.91
DCO - Cupom Cambial em OC1,N23,98296.66,98640.4,343.74,965.89
DCO - Cupom Cambial em OC1,V23,97789.0,98140.62,351.62,988.03
DCO - Cupom Cambial em OC1,F24,97289.04,97615.61,326.57,917.64
DCO - Cupom Cambial em OC1,J24,96806.82,97166.87,360.05,1011.72
DCO - Cupom Cambial em OC1,N24,96318.8,96675.03,356.23,1000.98
DCO - Cupom Cambial em OC1,V24,95786.15,96162.63,376.48,1057.88
DCO - Cupom Cambial em OC1,F25,95169.39,95545.3,375.91,1056.28
