Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),J18,2574.447,2570.022,-4.425,265.5
AUD - Dólar Australiano (em Reais),K18,2582.23,2577.67,-4.56,273.6
BGI - Boi gordo,H18,145.1,144.7,-0.4,132.0
BGI - Boi gordo,J18,144.3,143.75,-0.55,181.5
BGI - Boi gordo,K18,143.4,143.5,0.1,33.0
BGI - Boi gordo,M18,144.5,144.6,0.1,33.0
BGI - Boi gordo,N18,146.85,147.35,0.5,165.0
BGI - Boi gordo,Q18,148.3,148.5,0.2,66.0
BGI - Boi gordo,U18,148.7,148.9,0.2,66.0
BGI - Boi gordo,V18,150.3,150.5,0.2,66.0
BGI - Boi gordo,X18,149.9,150.1,0.2,66.0
BGI - Boi gordo,Z18,149.9,150.1,0.2,66.0
BGI - Boi gordo,F19,149.9,150.1,0.2,66.0
BRI - Futuro do Índice Brasil 50,J18,14488.0,14285.0,-203.0,2030.0
CAD - Dólar Canadense (em Reais),J18,2523.916,2524.765,0.849,50.94
CAD - Dólar Canadense (em Reais),K18,2532.736,2533.848,1.112,66.72
CAD - Dólar Canadense (em Reais),M18,2541.489,2542.723,1.234,74.04
CCM - Milho,H18,43.28,42.71,-0.57,256.5
CCM - Milho,K18,40.46,39.06,-1.4,630.0
CCM - Milho,N18,38.47,37.06,-1.41,634.5
CCM - Milho,U18,36.54,35.13,-1.41,634.5
CCM - Milho,X18,37.54,35.67,-1.87,841.5
CCM - Milho,F19,37.2,36.0,-1.2,540.0
CHF - Franco Suíço (em Reais),J18,3462.984,3468.396,5.412,270.6
CHF - Franco Suíço (em Reais),K18,3482.963,3489.846,6.883,344.15
CHF - Franco Suíço (em Reais),M18,3502.148,3509.213,7.065,353.25
DAP - Cupom de DI x IPCA,H18,100000.04,100000.0,-0.04,0.04
DAP - Cupom de DI x IPCA,J18,99655.01,99636.25,-18.76,3.46
DAP - Cupom de DI x IPCA,Q18,98742.64,98724.05,-18.59,1.86
DAP - Cupom de DI x IPCA,F19,97580.96,97562.59,-18.37,22.25
DAP - Cupom de DI x IPCA,K19,97086.84,97068.56,-18.28,0.84
DAP - Cupom de DI x IPCA,Q20,91590.1,91572.86,-17.24,58.41
DAP - Cupom de DI x IPCA,K21,88566.22,88549.55,-16.67,26.97
DAP - Cupom de DI x IPCA,Q22,82878.83,82863.23,-15.6,35.7
