Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),V21,14872.2,14765.0,-107.2,381.98
AFS - Rande da África do Sul (em USD),X21,14934.4,14827.1,-107.3,382.34
AFS - Rande da África do Sul (em USD),Z21,15000.9,14892.9,-108.0,384.83
AFS - Rande da África do Sul (em USD),F22,15067.0,14957.3,-109.7,390.89
AFS - Rande da África do Sul (em USD),G22,15128.1,15019.5,-108.6,386.97
ARB - Peso Argentino (em Reais),V21,53.66,53.6,-0.06,9.0
ARB - Peso Argentino (em Reais),X21,52.628,52.547,-0.081,12.15
ARB - Peso Argentino (em Reais),Z21,51.012,50.876,-0.136,20.4
ARB - Peso Argentino (em Reais),F22,48.806,48.797,-0.009,1.35
ARB - Peso Argentino (em Reais),G22,46.966,46.967,0.001,0.15
ARS - Peso Argentino (em USD),V21,99096.0,99045.8,-50.2,26.94
ARS - Peso Argentino (em USD),X21,101507.1,101492.7,-14.4,7.72
ARS - Peso Argentino (em USD),Z21,105276.8,105373.1,96.3,51.68
ARS - Peso Argentino (em USD),F22,110743.0,110555.8,-187.2,100.46
ARS - Peso Argentino (em USD),G22,115793.7,115568.6,-225.1,120.8
AUD - Dólar Australiano (em Reais),V21,3848.455,3879.94,31.485,1889.1
AUD - Dólar Australiano (em Reais),X21,3866.724,3898.098,31.374,1882.44
AUD - Dólar Australiano (em Reais),Z21,3887.683,3918.918,31.235,1874.1
AUD - Dólar Australiano (em Reais),F22,3913.481,3944.437,30.956,1857.36
AUD - Dólar Australiano (em Reais),G22,3938.509,3969.615,31.106,1866.36
AUS - Dólar Australiano (em USD),V21,723.739,730.838,7.099,376.45
AUS - Dólar Australiano (em USD),X21,723.824,730.919,7.095,376.24
AUS - Dólar Australiano (em USD),Z21,723.909,731.014,7.105,376.77
AUS - Dólar Australiano (em USD),F22,724.057,731.161,7.104,376.71
AUS - Dólar Australiano (em USD),G22,724.213,731.327,7.114,377.24
B3SAO - Contrato Futuro de B3SA3,V21,14.3,13.96,-0.34,0.34
B3SAO - Contrato Futuro de B3SA3,X21,14.39,14.04,-0.35,0.35
B3SAO - Contrato Futuro de B3SA3,Z21,14.48,14.13,-0.35,0.35
BGI - Boi gordo,U21,300.55,296.85,-3.7,1221.0
BGI - Boi gordo,V21,305.85,302.1,-3.75,1237.5
BGI - Boi gordo,X21,315.3,311.3,-4.0,1320.0
BGI - Boi gordo,Z21,319.25,315.35,-3.9,1287.0
BGI - Boi gordo,F22,320.3,320.3,0.0,0.0
BGI - Boi gordo,G22,338.4,338.4,0.0,0.0
BGI - Boi gordo,H22,338.45,338.45,0.0,0.0
BGI - Boi gordo,J22,336.4,336.4,0.0,0.0
BGI - Boi gordo,K22,325.65,325.65,0.0,0.0
BGI - Boi gordo,V22,329.15,329.15,0.0,0.0
BRI - Futuro do Índice Brasil 50,V21,18540.0,18841.0,301.0,3010.0
BRI - Futuro do Índice Brasil 50,Z21,18725.0,19028.0,303.0,3030.0
CAD - Dólar Canadense (em Reais),V21,4161.05,4197.056,36.006,2160.36
CAD - Dólar Canadense (em Reais),X21,4180.126,4216.043,35.917,2155.02
CAD - Dólar Canadense (em Reais),Z21,4202.113,4237.834,35.721,2143.26
CAD - Dólar Canadense (em Reais),F22,4229.359,4264.756,35.397,2123.82
CAD - Dólar Canadense (em Reais),G22,4255.887,4291.466,35.579,2134.74
CAN - Dólar Canadense (em USD),V21,1277.914,1264.908,-13.006,538.0
CAN - Dólar Canadense (em USD),X21,1277.972,1264.966,-13.006,538.0
CAN - Dólar Canadense (em USD),Z21,1278.024,1265.018,-13.006,538.0
CAN - Dólar Canadense (em USD),F22,1277.956,1264.963,-12.993,537.46
CAN - Dólar Canadense (em USD),G22,1277.837,1264.827,-13.01,538.16
CCM - Milho,X21,92.22,91.73,-0.49,220.5
CCM - Milho,F22,93.7,93.23,-0.47,211.5
CCM - Milho,H22,93.53,93.27,-0.26,117.0
CCM - Milho,K22,89.43,88.59,-0.84,378.0
CCM - Milho,N22,80.42,80.25,-0.17,76.5
CCM - Milho,U22,79.35,78.5,-0.85,382.5
CCM - Milho,X22,81.15,80.28,-0.87,391.5
CCM - Milho,U23,76.5,76.0,-0.5,225.0
CCROO - Contrato Futuro de CCRO3,V21,11.97,12.14,0.17,0.17
CCROO - Contrato Futuro de CCRO3,X21,12.05,12.21,0.16,0.16
CCROO - Contrato Futuro de CCRO3,Z21,12.12,12.28,0.16,0.16
CHF - Franco Suíço (em Reais),V21,5738.065,5746.795,8.73,436.5
CHF - Franco Suíço (em Reais),X21,5768.987,5777.434,8.447,422.35
CHF - Franco Suíço (em Reais),Z21,5803.955,5811.941,7.986,399.3
CHF - Franco Suíço (em Reais),F22,5846.966,5854.321,7.355,367.75
CHF - Franco Suíço (em Reais),G22,5888.823,5895.475,6.652,332.6
CHL - Peso Chileno (em USD),V21,788420.0,785994.0,-2426.0,162.73
CHL - Peso Chileno (em USD),X21,790112.8,787971.9,-2140.9,143.6
CHL - Peso Chileno (em USD),Z21,791806.3,789753.2,-2053.1,137.71
CHL - Peso Chileno (em USD),F22,793567.7,791575.9,-1991.8,133.6
CHL - Peso Chileno (em USD),G22,795328.5,793302.9,-2025.6,135.87
CIELO - Contrato Futuro de CIEL3,V21,2.5,2.46,-0.04,0.04
CIELO - Contrato Futuro de CIEL3,X21,2.51,2.47,-0.04,0.04
CIELO - Contrato Futuro de CIEL3,Z21,2.53,2.49,-0.04,0.04
CLP - Peso Chileno (em Reais),V21,6744.5,6754.3,9.8,245.0
CLP - Peso Chileno (em Reais),X21,6761.2,6768.2,7.0,175.0
CLP - Peso Chileno (em Reais),Z21,6782.5,6788.1,5.6,140.0
CLP - Peso Chileno (em Reais),F22,6810.9,6815.2,4.3,107.5
CLP - Peso Chileno (em Reais),G22,6837.8,6842.2,4.4,110.0
CMIGP - Contrato Futuro de CMIG4,V21,14.1,14.13,0.03,0.03
CMIGP - Contrato Futuro de CMIG4,X21,14.18,14.21,0.03,0.03
CMIGP - Contrato Futuro de CMIG4,Z21,14.26,14.29,0.03,0.03
CNH - Iuan Chinês Offshore (em USD),V21,6481.326,6469.725,-11.601,94.77
CNH - Iuan Chinês Offshore (em USD),X21,6494.822,6483.769,-11.053,90.29
CNH - Iuan Chinês Offshore (em USD),Z21,6510.351,6500.011,-10.34,84.47
CNH - Iuan Chinês Offshore (em USD),F22,6527.019,6515.426,-11.593,94.7
CNH - Iuan Chinês Offshore (em USD),G22,6542.461,6530.546,-11.915,97.33
CNY - Iuan Chinês Onshore (em Reais),V21,8209.159,8209.778,0.619,21.66
CNY - Iuan Chinês Onshore (em Reais),X21,8223.76,8222.942,-0.818,28.63
CNY - Iuan Chinês Onshore (em Reais),Z21,8246.638,8243.594,-3.044,106.54
CNY - Iuan Chinês Onshore (em Reais),F22,8277.513,8275.304,-2.209,77.31
CNY - Iuan Chinês Onshore (em Reais),G22,8307.953,8304.786,-3.167,110.84
COGNO - Contrato Futuro de COGNO,V21,3.05,3.09,0.04,0.04
COGNO - Contrato Futuro de COGNO,X21,3.07,3.1,0.03,0.03
COGNO - Contrato Futuro de COGNO,Z21,3.08,3.12,0.04,0.04
DAP - Cupom de DI x IPCA,V21,100305.22,100314.59,9.37,13.8
DAP - Cupom de DI x IPCA,X21,100394.26,100412.44,18.18,26.78
DAP - Cupom de DI x IPCA,Z21,100373.1,100404.46,31.36,46.19
DAP - Cupom de DI x IPCA,F22,100405.37,100442.97,37.6,55.39
DAP - Cupom de DI x IPCA,Q22,97955.22,98016.04,60.82,89.59
DAP - Cupom de DI x IPCA,F23,96104.69,96178.71,74.02,109.04
DAP - Cupom de DI x IPCA,K23,94757.13,94720.43,-36.7,54.06
DAP - Cupom de DI x IPCA,Q24,89376.87,89290.95,-85.92,126.57
DAP - Cupom de DI x IPCA,K25,86384.97,86271.85,-113.12,166.64
DAP - Cupom de DI x IPCA,Q26,81528.14,81334.69,-193.45,284.98
DAP - Cupom de DI x IPCA,Q28,74644.35,74284.71,-359.64,529.8
DAP - Cupom de DI x IPCA,Q30,68319.47,67944.91,-374.56,551.78
DAP - Cupom de DI x IPCA,K35,55600.64,55049.1,-551.54,812.5
DAP - Cupom de DI x IPCA,Q40,43230.83,42862.33,-368.5,542.85
DAP - Cupom de DI x IPCA,K45,31802.02,31461.74,-340.28,501.28
DAP - Cupom de DI x IPCA,Q50,24659.28,24334.69,-324.59,478.17
DAP - Cupom de DI x IPCA,K55,19158.04,18803.46,-354.58,522.35
DCO - Cupom Cambial em OC1,V21,100598.32,100436.65,-161.67,426.67
DCO - Cupom Cambial em OC1,X21,100577.53,100410.75,-166.78,440.15
DCO - Cupom Cambial em OC1,Z21,100547.15,100377.08,-170.07,448.84
DCO - Cupom Cambial em OC1,F22,100477.7,100305.8,-171.9,453.66
DCO - Cupom Cambial em OC1,G22,100433.49,100258.66,-174.83,461.4
DCO - Cupom Cambial em OC1,H22,100390.59,100212.45,-178.14,470.13
DCO - Cupom Cambial em OC1,J22,100339.35,100158.05,-181.3,478.47
DCO - Cupom Cambial em OC1,K22,100290.0,100105.09,-184.91,488.0
DCO - Cupom Cambial em OC1,M22,100212.86,100025.11,-187.75,495.5
