Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),K14,2104.363,2110.307,5.944,356.64
AUD - Dólar Australiano (em Reais),M14,2116.334,2122.237,5.903,354.18
AUD - Dólar Australiano (em Reais),N14,2127.514,2133.38,5.866,351.96
AUD - Dólar Australiano (em Reais),Q14,2141.455,2147.14,5.685,341.1
BGI - Boi gordo,J14,123.2,121.63,-1.57,518.1
BGI - Boi gordo,K14,117.66,116.78,-0.88,290.4
BGI - Boi gordo,M14,118.51,117.57,-0.94,310.2
BGI - Boi gordo,N14,118.88,118.5,-0.38,125.4
BGI - Boi gordo,Q14,120.01,119.61,-0.4,132.0
BGI - Boi gordo,U14,121.2,120.79,-0.41,135.3
BGI - Boi gordo,V14,122.49,122.07,-0.42,138.6
BGI - Boi gordo,X14,123.63,123.19,-0.44,145.2
BGI - Boi gordo,Z14,122.64,122.21,-0.43,141.9
BRI - Futuro do Índice Brasil 50,M14,8620.0,8843.0,223.0,2230.0
BRI - Futuro do Índice Brasil 50,Q14,8741.0,8955.0,214.0,2140.0
CAD - Dólar Canadense (em Reais),K14,2065.974,2073.136,7.162,429.72
CAD - Dólar Canadense (em Reais),M14,2080.881,2088.023,7.142,428.52
CAD - Dólar Canadense (em Reais),N14,2094.816,2101.991,7.175,430.5
CCM - Milho,K14,30.86,31.44,0.58,261.0
CCM - Milho,N14,30.58,31.21,0.63,283.5
CCM - Milho,U14,30.3,30.43,0.13,58.5
CCM - Milho,X14,30.5,30.75,0.25,112.5
CCM - Milho,F15,30.6,30.6,0.0,0.0
CHF - Franco Suíço (em Reais),K14,2583.533,2580.433,-3.1,155.0
CHF - Franco Suíço (em Reais),M14,2604.913,2601.695,-3.218,160.9
CLP - Peso Chileno (em Reais),K14,4117.912,4115.046,-2.866,71.65
DAP - Cupom de DI x IPCA,Q14,98482.86,98479.19,-3.67,3.87
DAP - Cupom de DI x IPCA,K15,95112.33,95108.78,-3.55,65.5
DAP - Cupom de DI x IPCA,K17,83804.79,83801.66,-3.13,221.34
DDI - Cupom cambial,K14,99989.76,100352.07,362.31,286.59
DDI - Cupom cambial,M14,99933.6,100295.71,362.11,282.28
DDI - Cupom cambial,N14,99861.15,100223.0,361.85,277.23
DDI - Cupom cambial,Q14,99763.03,100124.52,361.49,267.85
DDI - Cupom cambial,V14,99553.4,99914.13,360.73,237.77
DDI - Cupom cambial,F15,99109.0,99468.12,359.12,181.72
DDI - Cupom cambial,J15,98690.98,99048.58,357.6,155.95
DDI - Cupom cambial,N15,98187.02,98542.8,355.78,90.62
DDI - Cupom cambial,V15,97679.83,98033.77,353.94,76.17
DDI - Cupom cambial,F16,97076.78,97428.54,351.76,26.86
DDI - Cupom cambial,J16,96488.86,96838.49,349.63,65.72
DDI - Cupom cambial,N16,95815.01,96162.19,347.18,38.52
DDI - Cupom cambial,V16,95048.89,95393.3,344.41,111.41
DDI - Cupom cambial,F17,94240.3,94581.78,341.48,169.14
DDI - Cupom cambial,J17,93485.73,93824.47,338.74,204.88
DDI - Cupom cambial,N17,92553.1,92888.46,335.36,211.14
DDI - Cupom cambial,V17,91600.67,91932.58,331.91,251.12
DDI - Cupom cambial,F18,90473.81,90801.64,327.83,293.22
DDI - Cupom cambial,J18,89406.8,89730.76,323.96,300.66
DDI - Cupom cambial,N18,88295.53,88615.47,319.94,345.95
DDI - Cupom cambial,V18,87184.66,87500.57,315.91,393.2
DDI - Cupom cambial,F19,86067.3,86379.16,311.86,483.55
DDI - Cupom cambial,J19,84989.99,85297.95,307.96,450.64
DDI - Cupom cambial,N19,83917.65,84221.72,304.07,415.39
DDI - Cupom cambial,V19,82784.88,83084.85,299.97,421.11
DDI - Cupom cambial,F20,81630.8,81926.59,295.79,381.39
DDI - Cupom cambial,N20,79364.68,79652.26,287.58,433.41
DDI - Cupom cambial,F21,77151.03,77430.59,279.56,439.6
DDI - Cupom cambial,N21,75074.64,75346.67,272.03,395.77
DDI - Cupom cambial,F22,72945.92,73210.24,264.32,445.51
DDI - Cupom cambial,F23,68958.31,69208.18,249.87,591.52
DDI - Cupom cambial,F24,64899.14,65134.3,235.16,629.36
DDI - Cupom cambial,F25,60616.66,60836.3,219.64,603.9
DDI - Cupom cambial,F26,57128.5,57335.5,207.0,584.96
DI1 - DI de 1 dia,K14,99270.58,99231.09,-39.49,0.12
DI1 - DI de 1 dia,M14,98425.72,98386.56,-39.16,0.59
DI1 - DI de 1 dia,N14,97624.7,97585.86,-38.84,3.57
DI1 - DI de 1 dia,Q14,96696.92,96658.45,-38.47,1.79
DI1 - DI de 1 dia,V14,94966.41,94928.63,-37.78,2.88
DI1 - DI de 1 dia,F15,92356.02,92319.28,-36.74,14.56
DI1 - DI de 1 dia,J15,89826.53,89790.79,-35.74,2.64
DI1 - DI de 1 dia,N15,87223.32,87188.62,-34.7,13.22
DI1 - DI de 1 dia,V15,84536.47,84502.84,-33.63,38.08
DI1 - DI de 1 dia,F16,81953.29,81920.69,-32.6,30.08
DI1 - DI de 1 dia,J16,79469.13,79437.51,-31.62,18.94
DI1 - DI de 1 dia,N16,77052.15,77021.5,-30.65,51.12
DI1 - DI de 1 dia,V16,74639.25,74609.56,-29.69,54.82
DI1 - DI de 1 dia,F17,72429.99,72401.17,-28.82,93.4
DI1 - DI de 1 dia,J17,70237.86,70209.92,-27.94,4.95
DI1 - DI de 1 dia,N17,68161.07,68133.95,-27.12,63.75
DI1 - DI de 1 dia,V17,65997.0,65970.74,-26.26,66.31
DI1 - DI de 1 dia,F18,64078.75,64053.26,-25.49,110.97
DI1 - DI de 1 dia,J18,62232.88,62208.12,-24.76,118.84
DI1 - DI de 1 dia,N18,60380.31,60356.29,-24.02,122.27
DI1 - DI de 1 dia,V18,58459.49,58436.23,-23.26,32.43
DI1 - DI de 1 dia,F19,56831.4,56808.79,-22.61,123.41
DI1 - DI de 1 dia,J19,55121.51,55099.58,-21.93,176.49
DI1 - DI de 1 dia,N19,53434.26,53413.0,-21.26,226.1
DI1 - DI de 1 dia,V19,51817.61,51796.99,-20.62,189.94
DI1 - DI de 1 dia,F20,50296.38,50276.37,-20.01,157.07
DI1 - DI de 1 dia,J20,48768.45,48749.05,-19.4,148.36
DI1 - DI de 1 dia,N20,47309.62,47290.8,-18.82,141.8
DI1 - DI de 1 dia,V20,45804.74,45786.52,-18.22,134.96
DI1 - DI de 1 dia,F21,44497.11,44479.41,-17.7,162.45
DI1 - DI de 1 dia,N21,41801.27,41784.64,-16.63,104.84
DI1 - DI de 1 dia,F22,39170.71,39155.13,-15.58,51.48
DI1 - DI de 1 dia,N22,36872.1,36857.43,-14.67,96.86
DI1 - DI de 1 dia,F23,34655.14,34641.35,-13.79,136.4
DI1 - DI de 1 dia,F24,30521.22,30509.08,-12.14,81.19
DI1 - DI de 1 dia,F25,26777.53,26766.88,-10.65,103.66
DOL - Dólar comercial,K14,2281.774,2287.56,5.786,289.3
DOL - Dólar comercial,M14,2300.141,2305.893,5.752,287.6
DOL - Dólar comercial,N14,2317.361,2323.128,5.767,288.35
DOL - Dólar comercial,Q14,2337.527,2343.113,5.586,279.3
DOL - Dólar comercial,U14,2356.1,2361.44,5.34,267.0
DOL - Dólar comercial,V14,2375.715,2380.797,5.082,254.1
DOL - Dólar comercial,X14,2396.035,2400.59,4.555,227.75
DOL - Dólar comercial,Z14,2413.85,2417.934,4.084,204.2
DOL - Dólar comercial,F15,2433.607,2437.16,3.553,177.65
DOL - Dólar comercial,G15,2453.493,2456.99,3.497,174.85
DOL - Dólar comercial,H15,2470.667,2474.122,3.455,172.75
DOL - Dólar comercial,J15,2491.821,2495.221,3.4,170.0
DOL - Dólar comercial,K15,2512.327,2515.17,2.843,142.15
DOL - Dólar comercial,M15,2532.999,2535.287,2.288,114.4
DOL - Dólar comercial,N15,2554.879,2556.57,1.691,84.55
DOL - Dólar comercial,V15,2623.58,2624.2,0.62,31.0
DOL - Dólar comercial,F16,2690.536,2690.204,-0.332,16.6
DOL - Dólar comercial,J16,2759.81,2757.497,-2.313,115.65
DOL - Dólar comercial,N16,2827.009,2824.132,-2.877,143.85
DOL - Dólar comercial,V16,2897.234,2892.118,-5.116,255.8
DOL - Dólar comercial,F17,2963.475,2954.98,-8.495,424.75
DOL - Dólar comercial,J17,3028.856,3022.806,-6.05,302.5
DOL - Dólar comercial,N17,3092.925,3083.832,-9.093,454.65
DOL - Dólar comercial,F18,3221.338,3206.602,-14.736,736.8
DOL - Dólar comercial,F21,3972.006,3937.732,-34.274,1713.7
ETH - Etanol Hidratado,J14,1215.0,1215.0,0.0,0.0
ETH - Etanol Hidratado,K14,1147.5,1147.5,0.0,0.0
ETH - Etanol Hidratado,M14,1154.0,1154.0,0.0,0.0
ETH - Etanol Hidratado,N14,1125.0,1125.0,0.0,0.0
ETH - Etanol Hidratado,Q14,1122.5,1130.0,7.5,225.0
ETH - Etanol Hidratado,U14,1134.0,1141.5,7.5,225.0
ETH - Etanol Hidratado,V14,1165.0,1172.5,7.5,225.0
EUR - Euro (em Reais),K14,3146.863,3148.432,1.569,78.45
EUR - Euro (em Reais),M14,3172.023,3173.493,1.47,73.5
EUR - Euro (em Reais),N14,3195.822,3197.038,1.216,60.8
EUR - Euro (em Reais),Q14,3225.808,3226.855,1.047,52.35
EUR - Euro (em Reais),V14,3276.123,3276.373,0.25,12.5
EUR - Euro (em Reais),Z14,3334.95,3333.56,-1.39,69.5
EUR - Euro (em Reais),J15,3437.128,3434.134,-2.994,149.7
EUR - Euro (em Reais),V15,3620.728,3614.7,-6.028,301.4
EUR - Euro (em Reais),J16,3811.858,3801.948,-9.91,495.5
EUR - Euro (em Reais),V16,4023.065,4008.849,-14.216,710.8
