Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),M22,15859.5,15907.7,48.2,148.9
AFS - Rande da África do Sul (em USD),N22,15920.3,15970.8,50.5,156.01
AFS - Rande da África do Sul (em USD),Q22,15973.9,16025.0,51.1,157.86
AFS - Rande da África do Sul (em USD),U22,16026.7,16082.0,55.3,170.84
AFS - Rande da África do Sul (em USD),V22,16077.5,16134.4,56.9,175.78
ARB - Peso Argentino (em Reais),M22,40.749,40.415,-0.334,50.1
ARB - Peso Argentino (em Reais),N22,39.147,38.692,-0.455,68.25
ARB - Peso Argentino (em Reais),Q22,37.439,37.175,-0.264,39.6
ARB - Peso Argentino (em Reais),U22,35.754,35.599,-0.155,23.25
ARB - Peso Argentino (em Reais),V22,34.353,34.163,-0.19,28.5
ARS - Peso Argentino (em USD),M22,120470.8,120696.5,225.7,93.28
ARS - Peso Argentino (em USD),N22,126545.7,127226.2,680.5,281.25
ARS - Peso Argentino (em USD),Q22,133390.4,133495.8,105.4,43.56
ARS - Peso Argentino (em USD),U22,140966.8,140686.5,-280.3,115.85
ARS - Peso Argentino (em USD),V22,147876.0,147767.2,-108.8,44.96
AUD - Dólar Australiano (em Reais),M22,3467.456,3424.39,-43.066,2583.96
AUD - Dólar Australiano (em Reais),N22,3500.827,3457.429,-43.398,2603.88
AUD - Dólar Australiano (em Reais),Q22,3530.829,3487.266,-43.563,2613.78
AUD - Dólar Australiano (em Reais),U22,3564.788,3520.826,-43.962,2637.72
AUD - Dólar Australiano (em Reais),V22,3594.037,3549.977,-44.06,2643.6
AUS - Dólar Australiano (em USD),M22,706.335,702.022,-4.313,209.7
AUS - Dólar Australiano (em USD),N22,706.676,702.361,-4.315,209.8
AUS - Dólar Australiano (em USD),Q22,707.014,702.69,-4.324,210.24
AUS - Dólar Australiano (em USD),U22,707.287,702.991,-4.296,208.88
AUS - Dólar Australiano (em USD),V22,707.5,703.219,-4.281,208.15
B3SAO - Contrato Futuro de B3SA3,K22,11.82,12.04,0.22,0.22
B3SAO - Contrato Futuro de B3SA3,M22,11.92,12.15,0.23,0.23
B3SAO - Contrato Futuro de B3SA3,N22,12.0,12.27,0.27,0.27
BGI - Boi gordo,K22,314.7,313.0,-1.7,561.0
BGI - Boi gordo,M22,314.6,312.9,-1.7,561.0
BGI - Boi gordo,N22,320.35,318.85,-1.5,495.0
BGI - Boi gordo,Q22,321.6,320.1,-1.5,495.0
BGI - Boi gordo,U22,323.9,322.35,-1.55,511.5
BGI - Boi gordo,V22,325.15,323.6,-1.55,511.5
BGI - Boi gordo,X22,322.45,320.9,-1.55,511.5
BGI - Boi gordo,G23,329.1,329.1,0.0,0.0
BGI - Boi gordo,K23,329.1,329.1,0.0,0.0
BGI - Boi gordo,V23,333.0,333.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,M22,17982.0,18231.0,249.0,2490.0
BRI - Futuro do Índice Brasil 50,Q22,18322.0,18578.0,256.0,2560.0
CAD - Dólar Canadense (em Reais),M22,3836.028,3797.029,-38.999,2339.94
CAD - Dólar Canadense (em Reais),N22,3870.504,3831.222,-39.282,2356.92
CAD - Dólar Canadense (em Reais),Q22,3901.668,3862.256,-39.412,2364.72
CAD - Dólar Canadense (em Reais),U22,3937.223,3897.382,-39.841,2390.46
CAD - Dólar Canadense (em Reais),V22,3968.049,3928.022,-40.027,2401.62
CAN - Dólar Canadense (em USD),M22,1279.73,1284.661,4.931,188.46
CAN - Dólar Canadense (em USD),N22,1279.919,1284.859,4.94,188.8
CAN - Dólar Canadense (em USD),Q22,1279.967,1284.932,4.965,189.76
CAN - Dólar Canadense (em USD),U22,1280.112,1285.055,4.943,188.92
CAN - Dólar Canadense (em USD),V22,1280.203,1285.171,4.968,189.87
CCM - Milho,N22,93.06,92.08,-0.98,441.0
CCM - Milho,U22,95.59,94.59,-1.0,450.0
CCM - Milho,X22,97.53,96.48,-1.05,472.5
CCM - Milho,F23,98.83,98.67,-0.16,72.0
CCM - Milho,H23,99.5,98.48,-1.02,459.0
CCM - Milho,K23,96.83,95.84,-0.99,445.5
CCM - Milho,U23,96.45,96.45,0.0,0.0
CCROO - Contrato Futuro de CCRO3,K22,12.94,13.03,0.09,0.09
CCROO - Contrato Futuro de CCRO3,M22,13.03,13.13,0.1,0.1
CCROO - Contrato Futuro de CCRO3,N22,13.13,13.24,0.11,0.11
CHF - Franco Suíço (em Reais),M22,5060.905,5001.432,-59.473,2973.65
CHF - Franco Suíço (em Reais),N22,5116.642,5056.58,-60.062,3003.1
CHF - Franco Suíço (em Reais),Q22,5168.706,5107.798,-60.908,3045.4
CHF - Franco Suíço (em Reais),U22,5228.306,5166.977,-61.329,3066.45
CHF - Franco Suíço (em Reais),V22,5282.767,5221.536,-61.231,3061.55
CHL - Peso Chileno (em USD),M22,839813.9,838997.9,-816.0,47.63
CHL - Peso Chileno (em USD),N22,845250.9,844426.6,-824.3,48.11
CHL - Peso Chileno (em USD),Q22,850312.2,849199.3,-1112.9,64.96
CHL - Peso Chileno (em USD),U22,855223.3,854202.4,-1020.9,59.59
CHL - Peso Chileno (em USD),V22,860151.3,858996.2,-1155.1,67.42
CIELO - Contrato Futuro de CIEL3,K22,3.45,3.55,0.1,0.1
CIELO - Contrato Futuro de CIEL3,M22,3.48,3.58,0.1,0.1
CIELO - Contrato Futuro de CIEL3,N22,3.5,3.61,0.11,0.11
CLP - Peso Chileno (em Reais),M22,5845.5,5814.0,-31.5,787.5
CLP - Peso Chileno (em Reais),N22,5860.9,5829.5,-31.4,785.0
CLP - Peso Chileno (em Reais),Q22,5873.2,5844.0,-29.2,730.0
CLP - Peso Chileno (em Reais),U22,5893.3,5863.2,-30.1,752.5
CLP - Peso Chileno (em Reais),V22,5905.9,5876.8,-29.1,727.5
CMIGP - Contrato Futuro de CMIG4,K22,11.14,11.33,0.19,0.19
CMIGP - Contrato Futuro de CMIG4,M22,11.24,11.43,0.19,0.19
CMIGP - Contrato Futuro de CMIG4,N22,11.34,11.54,0.2,0.2
CNH - Iuan Chinês Offshore (em USD),M22,6727.716,6712.312,-15.404,112.04
CNH - Iuan Chinês Offshore (em USD),N22,6736.145,6721.979,-14.166,103.04
CNH - Iuan Chinês Offshore (em USD),Q22,6742.171,6728.576,-13.595,98.88
CNH - Iuan Chinês Offshore (em USD),U22,6745.497,6732.495,-13.002,94.57
CNH - Iuan Chinês Offshore (em USD),V22,6747.298,6734.497,-12.801,93.11
CNY - Iuan Chinês Onshore (em Reais),M22,7307.008,7279.052,-27.956,978.46
CNY - Iuan Chinês Onshore (em Reais),N22,7362.75,7333.127,-29.623,1036.8
CNY - Iuan Chinês Onshore (em Reais),Q22,7411.182,7382.658,-28.524,998.34
