Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ABEVO - Contrato Futuro de ABEV3,V22,15.41,15.57,0.16,0.16
ABEVO - Contrato Futuro de ABEV3,X22,15.55,15.71,0.16,0.16
AFS - Rande da África do Sul (em USD),V22,18102.1,18017.2,-84.9,253.11
AFS - Rande da África do Sul (em USD),X22,18149.4,18070.1,-79.3,236.41
AFS - Rande da África do Sul (em USD),Z22,18196.8,18115.6,-81.2,242.08
AFS - Rande da África do Sul (em USD),F23,18248.0,18168.0,-80.0,238.5
AFS - Rande da África do Sul (em USD),G23,18301.2,18217.9,-83.3,248.34
ARB - Peso Argentino (em Reais),V22,36.237,36.094,-0.143,21.45
ARB - Peso Argentino (em Reais),X22,33.172,33.051,-0.121,18.15
ARB - Peso Argentino (em Reais),Z22,30.466,30.337,-0.129,19.35
ARB - Peso Argentino (em Reais),F23,27.809,27.583,-0.226,33.9
ARB - Peso Argentino (em Reais),G23,25.926,25.711,-0.215,32.25
ARS - Peso Argentino (em USD),V22,148967.0,148697.6,-269.4,99.46
ARS - Peso Argentino (em USD),X22,163855.6,163521.5,-334.1,123.35
ARS - Peso Argentino (em USD),Z22,179558.3,179309.0,-249.3,92.04
ARS - Peso Argentino (em USD),F23,198028.3,198542.8,514.5,189.96
ARS - Peso Argentino (em USD),G23,213798.8,214393.7,594.9,219.65
AUD - Dólar Australiano (em Reais),V22,3487.261,3453.709,-33.552,2013.12
AUD - Dólar Australiano (em Reais),X22,3512.72,3479.146,-33.574,2014.44
AUD - Dólar Australiano (em Reais),Z22,3537.216,3503.609,-33.607,2016.42
AUD - Dólar Australiano (em Reais),F23,3563.414,3529.728,-33.686,2021.16
AUD - Dólar Australiano (em Reais),G23,3590.286,3556.256,-34.03,2041.8
AUS - Dólar Australiano (em USD),V22,646.019,643.505,-2.514,134.78
AUS - Dólar Australiano (em USD),X22,646.264,643.74,-2.524,135.31
AUS - Dólar Australiano (em USD),Z22,646.616,644.075,-2.541,136.22
AUS - Dólar Australiano (em USD),F23,647.079,644.54,-2.539,136.12
AUS - Dólar Australiano (em USD),G23,647.716,645.155,-2.561,137.3
B3SAO - Contrato Futuro de B3SA3,V22,12.86,12.86,0.0,0.0
B3SAO - Contrato Futuro de B3SA3,X22,12.98,12.98,0.0,0.0
BBASO - Contrato Futuro de BBAS3,V22,39.21,38.87,-0.34,0.34
BBASO - Contrato Futuro de BBAS3,X22,39.57,39.23,-0.34,0.34
BBDCP - Contrato Futuro de BBDC4,V22,19.96,19.79,-0.17,0.17
BBDCP - Contrato Futuro de BBDC4,X22,20.14,19.97,-0.17,0.17
BGI - Boi gordo,U22,303.2,301.6,-1.6,528.0
BGI - Boi gordo,V22,303.75,301.55,-2.2,726.0
BGI - Boi gordo,X22,311.8,308.95,-2.85,940.5
BGI - Boi gordo,Z22,313.15,310.65,-2.5,825.0
BGI - Boi gordo,F23,312.35,312.35,0.0,0.0
BGI - Boi gordo,G23,329.1,329.1,0.0,0.0
BGI - Boi gordo,H23,329.1,329.1,0.0,0.0
BGI - Boi gordo,J23,329.1,329.1,0.0,0.0
BGI - Boi gordo,K23,329.1,329.1,0.0,0.0
BGI - Boi gordo,N23,329.1,329.1,0.0,0.0
BGI - Boi gordo,V23,333.0,333.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,V22,18276.0,18178.0,-98.0,980.0
BRI - Futuro do Índice Brasil 50,Z22,18642.0,18541.0,-101.0,1010.0
BRI - Futuro do Índice Brasil 50,G23,19054.0,18950.0,-104.0,1040.0
CAD - Dólar Canadense (em Reais),V22,3929.353,3914.706,-14.647,878.82
CAD - Dólar Canadense (em Reais),X22,3956.409,3941.982,-14.427,865.62
CAD - Dólar Canadense (em Reais),Z22,3982.045,3967.847,-14.198,851.88
CAD - Dólar Canadense (em Reais),F23,4009.827,3995.766,-14.061,843.66
