Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,J09,111.0938,112.0625,0.9687,1083.73
B40 - Global 2040,J09,126.0938,127.0625,0.9687,1083.73
B40 - Global 2040,N09,123.4375,124.4063,0.9688,1083.84
BG2 - Boi gordo,H09,77.35,77.9,0.55,181.5
BG2 - Boi gordo,J09,77.6,77.15,-0.45,148.5
BG2 - Boi gordo,K09,76.54,75.95,-0.59,194.7
BG2 - Boi gordo,M09,77.8,77.3,-0.5,165.0
BG2 - Boi gordo,N09,79.8,79.1,-0.7,231.0
BG2 - Boi gordo,Q09,80.98,80.49,-0.49,161.7
BG2 - Boi gordo,U09,81.4,81.4,0.0,0.0
BG2 - Boi gordo,V09,82.31,81.89,-0.42,138.6
BG2 - Boi gordo,X09,82.7,82.7,0.0,0.0
BG2 - Boi gordo,Z09,82.6,82.6,0.0,0.0
BGI - Boi gordo,H09,77.35,77.9,0.55,181.5
BGI - Boi gordo,J09,77.6,77.15,-0.45,148.5
BGI - Boi gordo,K09,76.54,75.95,-0.59,194.7
BGI - Boi gordo,M09,77.8,77.3,-0.5,165.0
BGI - Boi gordo,N09,79.8,79.1,-0.7,231.0
BGI - Boi gordo,Q09,80.98,80.49,-0.49,161.7
BGI - Boi gordo,U09,81.4,81.4,0.0,0.0
BGI - Boi gordo,V09,82.31,81.89,-0.42,138.6
BGI - Boi gordo,X09,82.7,82.7,0.0,0.0
BGI - Boi gordo,Z09,82.6,82.6,0.0,0.0
CCM - Milho,K09,22.43,22.4,-0.03,13.5
CCM - Milho,N09,22.71,22.6,-0.11,49.5
CCM - Milho,U09,23.65,23.5,-0.15,67.5
CCM - Milho,X09,24.5,24.29,-0.21,94.5
CM2 - Milho,K09,22.43,22.4,-0.03,13.5
CM2 - Milho,N09,22.71,22.6,-0.11,49.5
CM2 - Milho,U09,23.65,23.5,-0.15,67.5
CM2 - Milho,X09,24.5,24.29,-0.21,94.5
