Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,F09,108.4688,108.5938,0.125,146.23
B40 - Global 2040,F09,119.9063,120.3438,0.4375,511.8
BG2 - Boi gordo,Z08,78.12,78.22,0.1,33.0
BG2 - Boi gordo,F09,73.95,74.59,0.64,211.2
BG2 - Boi gordo,G09,74.5,75.2,0.7,231.0
BG2 - Boi gordo,H09,73.8,74.5,0.7,231.0
BG2 - Boi gordo,J09,73.2,74.0,0.8,264.0
BG2 - Boi gordo,K09,72.85,73.6,0.75,247.5
BG2 - Boi gordo,M09,74.6,75.3,0.7,231.0
BG2 - Boi gordo,Q09,75.5,76.2,0.7,231.0
BG2 - Boi gordo,U09,75.38,77.0,1.62,534.6
BG2 - Boi gordo,V09,77.19,78.7,1.51,498.3
BG2 - Boi gordo,X09,77.95,79.45,1.5,495.0
BGI - Boi gordo,Z08,78.12,78.22,0.1,33.0
BGI - Boi gordo,F09,73.95,74.59,0.64,211.2
BGI - Boi gordo,G09,74.5,75.2,0.7,231.0
BGI - Boi gordo,H09,73.8,74.5,0.7,231.0
BGI - Boi gordo,J09,73.2,74.0,0.8,264.0
BGI - Boi gordo,K09,72.85,73.6,0.75,247.5
BGI - Boi gordo,M09,74.6,75.3,0.7,231.0
BGI - Boi gordo,Q09,75.5,76.2,0.7,231.0
BGI - Boi gordo,U09,75.38,77.0,1.62,534.6
BGI - Boi gordo,V09,77.19,78.7,1.51,498.3
BGI - Boi gordo,X09,77.95,79.45,1.5,495.0
CCM - Milho,H09,21.76,21.55,-0.21,94.5
CCM - Milho,K09,21.75,21.62,-0.13,58.5
CCM - Milho,N09,22.8,22.7,-0.1,45.0
CCM - Milho,U09,23.45,23.5,0.05,22.5
CM2 - Milho,H09,21.76,21.55,-0.21,94.5
CM2 - Milho,K09,21.75,21.62,-0.13,58.5
CM2 - Milho,N09,22.8,22.7,-0.1,45.0
CM2 - Milho,U09,23.45,23.5,0.05,22.5
CN2 - Milho,F09,21.68,21.59,-0.09,40.5
CN2 - Milho,H09,21.8,21.53,-0.27,121.5
CN2 - Milho,K09,21.96,21.71,-0.25,112.5
DAP - Cupom de DI x IPCA,K09,96754.78,96723.71,-31.07,29.54
DAP - Cupom de DI x IPCA,Q10,87507.51,87479.41,-28.1,390.97
DAP - Cupom de DI x IPCA,Q12,74473.86,74449.95,-23.91,339.27
DAP - Cupom de DI x IPCA,K15,60069.12,60049.83,-19.29,407.93
DDI - Cupom cambial,F09,100162.2,94896.12,-5266.08,4189.54
