Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),N14,2105.794,2116.616,10.822,649.32
AUD - Dólar Australiano (em Reais),Q14,2119.623,2130.392,10.769,646.14
AUD - Dólar Australiano (em Reais),U14,2132.981,2143.693,10.712,642.72
BGI - Boi gordo,M14,123.5,123.08,-0.42,138.6
BGI - Boi gordo,N14,125.8,125.35,-0.45,148.5
BGI - Boi gordo,Q14,126.3,126.08,-0.22,72.6
BGI - Boi gordo,U14,127.36,126.85,-0.51,168.3
BGI - Boi gordo,V14,128.2,127.65,-0.55,181.5
BGI - Boi gordo,X14,128.8,128.3,-0.5,165.0
BGI - Boi gordo,Z14,127.71,127.5,-0.21,69.3
BRI - Futuro do Índice Brasil 50,Q14,9309.0,9245.0,-64.0,640.0
BRI - Futuro do Índice Brasil 50,V14,9461.0,9393.0,-68.0,680.0
CAD - Dólar Canadense (em Reais),N14,2066.655,2089.713,23.058,1383.48
CAD - Dólar Canadense (em Reais),Q14,2083.639,2106.737,23.098,1385.88
CAD - Dólar Canadense (em Reais),U14,2099.648,2122.78,23.132,1387.92
CCM - Milho,N14,24.85,24.75,-0.1,45.0
CCM - Milho,U14,24.4,24.34,-0.06,27.0
CCM - Milho,X14,24.85,24.85,0.0,0.0
CCM - Milho,F15,25.75,25.88,0.13,58.5
CHF - Franco Suíço (em Reais),N14,2499.085,2522.57,23.485,1174.25
CHF - Franco Suíço (em Reais),Q14,2522.372,2546.597,24.225,1211.25
CLP - Peso Chileno (em Reais),N14,4032.9,4045.4,12.5,312.5
CLP - Peso Chileno (em Reais),Q14,4055.4,4067.3,11.9,297.5
CLP - Peso Chileno (em Reais),U14,4077.1,4089.0,11.9,297.5
DAP - Cupom de DI x IPCA,Q14,98829.43,98806.49,-22.94,7.37
DAP - Cupom de DI x IPCA,K15,95691.78,95669.57,-22.21,7.49
DAP - Cupom de DI x IPCA,K17,86131.19,86111.19,-20.0,239.09
DDI - Cupom cambial,N14,100581.37,101319.97,738.6,1289.27
DDI - Cupom cambial,Q14,100535.25,101273.51,738.26,1285.23
DDI - Cupom cambial,U14,100512.34,101250.44,738.1,1279.89
DDI - Cupom cambial,V14,100394.32,101131.55,737.23,1275.71
DDI - Cupom cambial,F15,100089.87,100824.86,734.99,1267.04
