Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),F12,1871.217,1876.159,4.942,296.52
AUD - Dólar Australiano (em Reais),G12,1876.998,1881.898,4.9,294.0
B20 - Global 2020,F12,167.5,167.7187,0.2187,203.15
B40 - Global 2040,F12,132.2187,132.4375,0.2188,203.24
B40 - Global 2040,J12,129.628,129.7812,0.1532,142.3
BGI - Boi gordo,Z11,101.59,101.62,0.03,9.9
BGI - Boi gordo,F12,98.49,98.89,0.4,132.0
BGI - Boi gordo,G12,97.9,98.5,0.6,198.0
BGI - Boi gordo,H12,97.1,97.7,0.6,198.0
BGI - Boi gordo,J12,96.36,96.96,0.6,198.0
BGI - Boi gordo,K12,96.0,96.6,0.6,198.0
BGI - Boi gordo,N12,98.0,98.4,0.4,132.0
BGI - Boi gordo,V12,101.3,101.5,0.2,66.0
CAD - Dólar Canadense (em Reais),F12,1808.872,1814.591,5.719,343.14
CAD - Dólar Canadense (em Reais),G12,1819.535,1825.211,5.676,340.56
CCM - Milho,F12,29.24,29.59,0.35,157.5
CCM - Milho,H12,26.6,26.85,0.25,112.5
CCM - Milho,K12,25.35,25.7,0.35,157.5
CCM - Milho,U12,25.35,25.8,0.45,202.5
CHF - Franco Suíço (em Reais),G12,2000.721,1989.587,-11.134,556.7
DAP - Cupom de DI x IPCA,Q12,97393.67,97376.28,-17.39,33.9
DAP - Cupom de DI x IPCA,K13,94352.9,94336.05,-16.85,279.15
DAP - Cupom de DI x IPCA,Q14,88139.57,88123.83,-15.74,679.02
DAP - Cupom de DI x IPCA,K15,84556.78,84541.68,-15.1,600.71
DAP - Cupom de DI x IPCA,K17,75728.4,75714.88,-13.52,456.69
DAP - Cupom de DI x IPCA,Q20,62981.98,62970.73,-11.25,785.2
DDI - Cupom cambial,F12,99507.49,99584.65,77.16,279.38
DDI - Cupom cambial,G12,99279.16,99356.14,76.98,282.06
DDI - Cupom cambial,H12,99065.33,99142.15,76.82,277.26
DDI - Cupom cambial,J12,98822.13,98898.76,76.63,277.24
DDI - Cupom cambial,N12,98107.94,98184.01,76.07,276.48
DDI - Cupom cambial,V12,97349.78,97425.27,75.49,284.49
DDI - Cupom cambial,F13,96574.94,96649.82,74.88,308.09
DDI - Cupom cambial,J13,95722.08,95796.3,74.22,308.23
DDI - Cupom cambial,N13,94928.74,95002.35,73.61,268.81
DDI - Cupom cambial,V13,94119.58,94192.56,72.98,204.08
DDI - Cupom cambial,F14,93270.96,93343.28,72.32,255.41
DDI - Cupom cambial,J14,92413.6,92485.26,71.66,228.33
DDI - Cupom cambial,N14,91551.79,91622.78,70.99,227.61
DDI - Cupom cambial,V14,90676.81,90747.12,70.31,175.92
DDI - Cupom cambial,F15,89839.19,89908.85,69.66,157.64
