Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,V08,121.4375,121.3125,-0.125,99.95
B40 - Global 2040,V08,129.9063,129.9375,0.0312,24.94
BG2 - Boi gordo,N08,93.05,93.39,0.34,112.2
BG2 - Boi gordo,Q08,91.86,92.0,0.14,46.2
BG2 - Boi gordo,U08,91.5,91.8,0.3,99.0
BG2 - Boi gordo,V08,94.35,94.45,0.1,33.0
BG2 - Boi gordo,X08,95.5,95.1,-0.4,132.0
BG2 - Boi gordo,Z08,94.2,94.45,0.25,82.5
BG2 - Boi gordo,F09,92.3,92.8,0.5,165.0
BG2 - Boi gordo,V09,95.4,95.7,0.3,99.0
BGI - Boi gordo,N08,93.05,93.39,0.34,112.2
BGI - Boi gordo,Q08,91.86,92.0,0.14,46.2
BGI - Boi gordo,U08,91.5,91.8,0.3,99.0
BGI - Boi gordo,V08,94.35,94.45,0.1,33.0
BGI - Boi gordo,X08,95.5,95.1,-0.4,132.0
BGI - Boi gordo,Z08,94.2,94.45,0.25,82.5
BGI - Boi gordo,F09,92.3,92.8,0.5,165.0
BGI - Boi gordo,V09,95.4,95.7,0.3,99.0
CN2 - Milho,N08,28.0,28.0,0.0,0.0
CN2 - Milho,U08,28.51,28.46,-0.05,22.5
CN2 - Milho,X08,30.13,29.94,-0.19,85.5
CN2 - Milho,F09,32.22,31.85,-0.37,166.5
CN2 - Milho,H09,28.2,28.35,0.15,67.5
CN2 - Milho,K09,26.3,26.5,0.2,90.0
CN2 - Milho,N09,26.5,27.0,0.5,225.0
CN2 - Milho,U09,27.1,27.25,0.15,67.5
DAP - Cupom de DI x IPCA,K09,93819.12,93801.03,-18.09,63.74
DAP - Cupom de DI x IPCA,Q10,83381.37,83365.29,-16.08,161.42
DAP - Cupom de DI x IPCA,Q12,70559.76,70546.15,-13.61,220.1
DAP - Cupom de DI x IPCA,K15,59339.86,59328.42,-11.44,1584.39
DDI - Cupom cambial,Q08,99876.56,99408.52,-468.04,124.19
DDI - Cupom cambial,U08,99641.83,99174.89,-466.94,140.05
DDI - Cupom cambial,V08,99345.79,98880.24,-465.55,154.37
DDI - Cupom cambial,X08,98991.02,98527.13,-463.89,181.41
DDI - Cupom cambial,F09,98305.26,97844.59,-460.67,187.0
DDI - Cupom cambial,J09,97169.64,96714.29,-455.35,204.61
DDI - Cupom cambial,N09,95866.56,95417.32,-449.24,217.26
DDI - Cupom cambial,V09,94565.52,94122.37,-443.15,216.55
DDI - Cupom cambial,F10,93302.06,92864.83,-437.23,238.22
DDI - Cupom cambial,J10,92157.63,91725.77,-431.86,238.75
DDI - Cupom cambial,N10,90865.85,90440.04,-425.81,276.94
DDI - Cupom cambial,V10,89527.22,89107.68,-419.54,296.57
DDI - Cupom cambial,F11,88207.41,87794.06,-413.35,316.66
DDI - Cupom cambial,J11,87015.66,86607.89,-407.77,318.51
DDI - Cupom cambial,N11,85792.61,85390.57,-402.04,328.2
DDI - Cupom cambial,V11,84493.87,84097.92,-395.95,329.13
DDI - Cupom cambial,F12,83231.36,82841.33,-390.03,318.93
DDI - Cupom cambial,J12,82048.62,81664.13,-384.49,280.82
DDI - Cupom cambial,N12,80823.18,80444.43,-378.75,297.43
DDI - Cupom cambial,V12,79496.47,79123.94,-372.53,308.3
DDI - Cupom cambial,F13,78123.74,77757.64,-366.1,270.33
DDI - Cupom cambial,J13,76910.16,76549.75,-360.41,250.17
DDI - Cupom cambial,N13,75483.24,75129.52,-353.72,270.81
DDI - Cupom cambial,V13,74080.28,73733.13,-347.15,289.82
DDI - Cupom cambial,F14,72852.01,72510.62,-341.39,309.68
DDI - Cupom cambial,J14,71706.37,71370.34,-336.03,327.24
DDI - Cupom cambial,N14,70464.63,70134.42,-330.21,342.13
DDI - Cupom cambial,V14,69196.55,68872.29,-324.26,355.01
DDI - Cupom cambial,F15,67842.71,67524.79,-317.92,290.8
DDI - Cupom cambial,F16,63207.88,62911.68,-296.2,250.75
DDI - Cupom cambial,F17,58516.41,58242.19,-274.22,239.33
DDI - Cupom cambial,F18,54524.24,54268.73,-255.51,341.24
DDI - Cupom cambial,F19,50899.19,50660.67,-238.52,227.78
DDI - Cupom cambial,F20,47333.83,47112.02,-221.81,200.69
DDI - Cupom cambial,F21,44054.77,43848.32,-206.45,192.93
DDI - Cupom cambial,F22,40491.69,40301.94,-189.75,173.87
DI1 - DI de 1 dia,Q08,99035.82,98990.84,-44.98,4.33
DI1 - DI de 1 dia,U08,98047.37,98002.84,-44.53,6.31
DI1 - DI de 1 dia,V08,96989.5,96945.45,-44.05,6.95
