Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),F16,2829.655,2808.605,-21.05,1263.0
AUD - Dólar Australiano (em Reais),G16,2850.722,2829.29,-21.432,1285.92
AUD - Dólar Australiano (em Reais),H16,2869.979,2848.817,-21.162,1269.72
BGI - Boi gordo,Z15,146.18,146.53,0.35,115.5
BGI - Boi gordo,F16,146.93,147.39,0.46,151.8
BGI - Boi gordo,G16,148.0,148.5,0.5,165.0
BGI - Boi gordo,H16,148.0,148.27,0.27,89.1
BGI - Boi gordo,J16,148.26,148.73,0.47,155.1
BGI - Boi gordo,K16,148.8,149.29,0.49,161.7
BGI - Boi gordo,N16,150.47,150.78,0.31,102.3
BGI - Boi gordo,Q16,152.43,152.36,-0.07,23.1
BGI - Boi gordo,U16,153.68,153.44,-0.24,79.2
BGI - Boi gordo,V16,154.88,154.5,-0.38,125.4
BRI - Futuro do Índice Brasil 50,G16,7731.0,7740.0,9.0,90.0
CAD - Dólar Canadense (em Reais),F16,2841.757,2856.237,14.48,868.8
CAD - Dólar Canadense (em Reais),G16,2866.878,2882.114,15.236,914.16
CAD - Dólar Canadense (em Reais),H16,2890.294,2906.021,15.727,943.62
CCM - Milho,F16,36.91,36.88,-0.03,13.5
CCM - Milho,H16,37.73,37.61,-0.12,54.0
CCM - Milho,K16,36.8,36.75,-0.05,22.5
CCM - Milho,U16,35.26,35.21,-0.05,22.5
CHF - Franco Suíço (em Reais),F16,3975.003,3952.283,-22.72,1136.0
CHF - Franco Suíço (em Reais),G16,4018.364,3994.789,-23.575,1178.75
CHF - Franco Suíço (em Reais),H16,4056.149,4032.822,-23.327,1166.35
CLP - Peso Chileno (em Reais),F16,5474.2,5496.1,21.9,547.5
CLP - Peso Chileno (em Reais),G16,5505.7,5527.6,21.9,547.5
CNY - Iuan Chinês Onshore (em Reais),G16,6012.944,6046.123,33.179,1161.26
DAP - Cupom de DI x IPCA,K17,91455.48,91448.16,-7.32,72.83
DAP - Cupom de DI x IPCA,Q18,83195.92,83189.26,-6.66,93.44
DDI - Cupom cambial,F16,100545.14,99668.33,-876.81,422.32
DDI - Cupom cambial,G16,100391.16,99515.69,-875.47,437.6
DDI - Cupom cambial,H16,100181.19,99307.55,-873.64,453.64
DDI - Cupom cambial,J16,99896.75,99025.59,-871.16,465.99
DDI - Cupom cambial,K16,99618.12,98749.39,-868.73,469.05
DDI - Cupom cambial,M16,99285.7,98419.87,-865.83,511.18
DDI - Cupom cambial,N16,98927.48,98064.77,-862.71,522.67
DDI - Cupom cambial,Q16,98470.22,97611.5,-858.72,550.22
DDI - Cupom cambial,U16,97981.44,97126.98,-854.46,573.22
DDI - Cupom cambial,V16,97552.98,96702.26,-850.72,556.05
DDI - Cupom cambial,X16,97235.61,96387.66,-847.95,607.76
DDI - Cupom cambial,Z16,96882.16,96037.29,-844.87,586.41
DDI - Cupom cambial,F17,96445.79,95604.73,-841.06,598.22
DDI - Cupom cambial,G17,96084.17,95246.26,-837.91,621.09
