Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),M22,15983.7,16089.1,105.4,327.08
AFS - Rande da África do Sul (em USD),N22,16038.3,16148.0,109.7,340.43
AFS - Rande da África do Sul (em USD),Q22,16087.8,16201.4,113.6,352.53
AFS - Rande da África do Sul (em USD),U22,16143.3,16257.0,113.7,352.84
AFS - Rande da África do Sul (em USD),V22,16192.1,16304.7,112.6,349.43
ARB - Peso Argentino (em Reais),M22,41.112,41.56,0.448,67.2
ARB - Peso Argentino (em Reais),N22,39.572,39.959,0.387,58.05
ARB - Peso Argentino (em Reais),Q22,37.833,38.217,0.384,57.6
ARB - Peso Argentino (em Reais),U22,36.068,36.452,0.384,57.6
ARB - Peso Argentino (em Reais),V22,34.681,35.022,0.341,51.15
ARS - Peso Argentino (em USD),M22,120700.5,120466.9,-233.6,97.96
ARS - Peso Argentino (em USD),N22,126546.9,126439.6,-107.3,44.99
ARS - Peso Argentino (em USD),Q22,133454.2,133278.2,-176.0,73.8
ARS - Peso Argentino (em USD),U22,141270.6,141016.0,-254.6,106.76
ARS - Peso Argentino (em USD),V22,148093.3,147940.7,-152.6,63.99
AUD - Dólar Australiano (em Reais),M22,3480.884,3488.347,7.463,447.78
AUD - Dólar Australiano (em Reais),N22,3514.281,3521.813,7.532,451.92
AUD - Dólar Australiano (em Reais),Q22,3544.842,3552.019,7.177,430.62
AUD - Dólar Australiano (em Reais),U22,3578.718,3585.882,7.164,429.84
AUD - Dólar Australiano (em Reais),V22,3608.092,3615.227,7.135,428.1
AUS - Dólar Australiano (em USD),M22,701.469,696.755,-4.714,234.75
AUS - Dólar Australiano (em USD),N22,701.78,697.06,-4.72,235.05
AUS - Dólar Australiano (em USD),Q22,702.098,697.368,-4.73,235.55
AUS - Dólar Australiano (em USD),U22,702.352,697.605,-4.747,236.4
AUS - Dólar Australiano (em USD),V22,702.517,697.768,-4.749,236.5
B3SAO - Contrato Futuro de B3SA3,K22,11.92,11.56,-0.36,0.36
B3SAO - Contrato Futuro de B3SA3,M22,12.03,11.67,-0.36,0.36
BGI - Boi gordo,K22,320.45,318.9,-1.55,511.5
BGI - Boi gordo,M22,320.1,318.0,-2.1,693.0
BGI - Boi gordo,N22,324.2,322.45,-1.75,577.5
BGI - Boi gordo,Q22,322.25,321.2,-1.05,346.5
BGI - Boi gordo,U22,328.5,327.4,-1.1,363.0
BGI - Boi gordo,V22,329.75,328.65,-1.1,363.0
BGI - Boi gordo,X22,327.05,325.95,-1.1,363.0
BGI - Boi gordo,G23,329.1,329.1,0.0,0.0
BGI - Boi gordo,K23,329.1,329.1,0.0,0.0
BGI - Boi gordo,V23,333.0,333.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,M22,18295.0,17850.0,-445.0,4450.0
BRI - Futuro do Índice Brasil 50,Q22,18647.0,18189.0,-458.0,4580.0
CAD - Dólar Canadense (em Reais),M22,3867.599,3888.803,21.204,1272.24
CAD - Dólar Canadense (em Reais),N22,3902.527,3923.805,21.278,1276.68
CAD - Dólar Canadense (em Reais),Q22,3934.644,3955.595,20.951,1257.06
CAD - Dólar Canadense (em Reais),U22,3970.477,3991.473,20.996,1259.76
CAD - Dólar Canadense (em Reais),V22,4001.986,4022.898,20.912,1254.72
CAN - Dólar Canadense (em USD),M22,1283.039,1287.43,4.391,169.47
CAN - Dólar Canadense (em USD),N22,1283.185,1287.622,4.437,171.25
CAN - Dólar Canadense (em USD),Q22,1283.198,1287.661,4.463,172.25
CAN - Dólar Canadense (em USD),U22,1283.306,1287.814,4.508,173.99
CAN - Dólar Canadense (em USD),V22,1283.351,1287.91,4.559,175.95
CCM - Milho,N22,95.08,93.5,-1.58,711.0
CCM - Milho,U22,97.44,96.2,-1.24,558.0
CCM - Milho,X22,99.95,98.17,-1.78,801.0
CCM - Milho,F23,100.33,99.46,-0.87,391.5
CCM - Milho,H23,102.0,99.99,-2.01,904.5
CCM - Milho,K23,98.78,96.83,-1.95,877.5
CCM - Milho,U23,96.45,96.45,0.0,0.0
CCROO - Contrato Futuro de CCRO3,K22,13.17,13.03,-0.14,0.14
CCROO - Contrato Futuro de CCRO3,M22,13.26,13.12,-0.14,0.14
CHF - Franco Suíço (em Reais),M22,4995.248,5073.018,77.77,3888.5
CHF - Franco Suíço (em Reais),N22,5049.067,5128.277,79.21,3960.5
CHF - Franco Suíço (em Reais),Q22,5100.957,5180.498,79.541,3977.05
CHF - Franco Suíço (em Reais),U22,5160.878,5240.9,80.022,4001.1
CHF - Franco Suíço (em Reais),V22,5214.695,5294.974,80.279,4013.95
CHL - Peso Chileno (em USD),M22,854041.3,856060.0,2018.7,117.38
CHL - Peso Chileno (em USD),N22,859215.0,861158.9,1943.9,113.03
CHL - Peso Chileno (em USD),Q22,864551.2,866423.1,1871.9,108.84
CHL - Peso Chileno (em USD),U22,869933.9,871364.8,1430.9,83.2
CHL - Peso Chileno (em USD),V22,874811.3,876042.0,1230.7,71.56
CIELO - Contrato Futuro de CIEL3,K22,3.38,3.38,0.0,0.0
CIELO - Contrato Futuro de CIEL3,M22,3.41,3.41,0.0,0.0
CLP - Peso Chileno (em Reais),M22,5810.4,5848.4,38.0,950.0
CLP - Peso Chileno (em Reais),N22,5828.2,5867.0,38.8,970.0
CLP - Peso Chileno (em Reais),Q22,5840.0,5878.7,38.7,967.5
CLP - Peso Chileno (em Reais),U22,5857.2,5899.1,41.9,1047.5
CLP - Peso Chileno (em Reais),V22,5870.9,5914.3,43.4,1085.0
CMIGP - Contrato Futuro de CMIG4,K22,11.08,11.05,-0.03,0.03
CMIGP - Contrato Futuro de CMIG4,M22,11.18,11.15,-0.03,0.03
CNH - Iuan Chinês Offshore (em USD),M22,6747.955,6781.908,33.953,249.27
CNH - Iuan Chinês Offshore (em USD),N22,6755.45,6789.672,34.222,251.25
CNH - Iuan Chinês Offshore (em USD),Q22,6761.437,6795.474,34.037,249.89
CNH - Iuan Chinês Offshore (em USD),U22,6765.449,6799.25,33.801,248.16
CNH - Iuan Chinês Offshore (em USD),V22,6767.502,6801.354,33.852,248.53
CNY - Iuan Chinês Onshore (em Reais),M22,7366.499,7398.496,31.997,1119.89
CNY - Iuan Chinês Onshore (em Reais),N22,7420.597,7451.783,31.186,1091.51
CNY - Iuan Chinês Onshore (em Reais),Q22,7469.824,7501.283,31.459,1101.06
CNY - Iuan Chinês Onshore (em Reais),U22,7531.154,7562.559,31.405,1099.17
CNY - Iuan Chinês Onshore (em Reais),V22,7588.151,7618.733,30.582,1070.37
COGNO - Contrato Futuro de COGNO,K22,2.71,2.65,-0.06,0.06
COGNO - Contrato Futuro de COGNO,M22,2.73,2.67,-0.06,0.06
DAP - Cupom de DI x IPCA,M22,99692.05,99637.66,-54.39,86.82
DAP - Cupom de DI x IPCA,N22,99315.91,99218.56,-97.35,155.4
DAP - Cupom de DI x IPCA,Q22,98938.85,98781.33,-157.52,251.46
DAP - Cupom de DI x IPCA,F23,96504.7,96335.36,-169.34,270.33
DAP - Cupom de DI x IPCA,K23,95300.68,95106.86,-193.82,309.41
DAP - Cupom de DI x IPCA,F24,91804.65,91526.54,-278.11,443.97
