Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ABEVO - Contrato Futuro de ABEV3,U22,15.31,15.27,-0.04,0.04
ABEVO - Contrato Futuro de ABEV3,V22,15.49,15.46,-0.03,0.03
ABEVO - Contrato Futuro de ABEV3,X22,15.63,15.6,-0.03,0.03
AFS - Rande da África do Sul (em USD),V22,17598.1,17652.8,54.7,162.89
AFS - Rande da África do Sul (em USD),X22,17648.2,17703.2,55.0,163.78
AFS - Rande da África do Sul (em USD),Z22,17695.0,17750.4,55.4,164.97
AFS - Rande da África do Sul (em USD),F23,17741.5,17798.8,57.3,170.63
AFS - Rande da África do Sul (em USD),G23,17791.3,17848.2,56.9,169.44
ARB - Peso Argentino (em Reais),V22,35.065,35.196,0.131,19.65
ARB - Peso Argentino (em Reais),X22,32.041,32.096,0.055,8.25
ARB - Peso Argentino (em Reais),Z22,29.296,29.269,-0.027,4.05
ARB - Peso Argentino (em Reais),F23,27.103,27.016,-0.087,13.05
ARB - Peso Argentino (em Reais),G23,25.294,25.226,-0.068,10.2
ARS - Peso Argentino (em USD),V22,149996.6,150023.4,26.8,9.79
ARS - Peso Argentino (em USD),X22,165279.6,165625.9,346.3,126.54
ARS - Peso Argentino (em USD),Z22,181918.2,182777.7,859.5,314.08
ARS - Peso Argentino (em USD),F23,197950.3,199329.2,1378.9,503.88
ARS - Peso Argentino (em USD),G23,213510.6,214892.7,1382.1,505.05
AUD - Dólar Australiano (em Reais),V22,3526.388,3542.755,16.367,982.02
AUD - Dólar Australiano (em Reais),X22,3552.359,3568.503,16.144,968.64
AUD - Dólar Australiano (em Reais),Z22,3577.098,3593.323,16.225,973.5
AUD - Dólar Australiano (em Reais),F23,3604.248,3620.07,15.822,949.32
AUD - Dólar Australiano (em Reais),G23,3631.444,3647.533,16.089,965.34
AUS - Dólar Australiano (em USD),V22,670.454,670.943,0.489,25.76
AUS - Dólar Australiano (em USD),X22,670.808,671.297,0.489,25.76
AUS - Dólar Australiano (em USD),Z22,671.199,671.677,0.478,25.18
