Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M17,2308.662,2326.966,18.304,1098.24
AUD - Dólar Australiano (em Reais),N17,2323.056,2341.37,18.314,1098.84
AUD - Dólar Australiano (em Reais),Q17,2336.034,2354.166,18.132,1087.92
BGI - Boi gordo,K17,135.22,135.45,0.23,75.9
BGI - Boi gordo,M17,134.91,134.61,-0.3,99.0
BGI - Boi gordo,N17,135.78,135.8,0.02,6.6
BGI - Boi gordo,Q17,136.4,136.5,0.1,33.0
BGI - Boi gordo,U17,137.56,137.36,-0.2,66.0
BGI - Boi gordo,V17,138.05,137.85,-0.2,66.0
BGI - Boi gordo,X17,138.75,138.55,-0.2,66.0
BGI - Boi gordo,Z17,139.19,138.99,-0.2,66.0
BGI - Boi gordo,K18,141.73,141.49,-0.24,79.2
BGI - Boi gordo,V18,148.43,148.18,-0.25,82.5
BRI - Futuro do Índice Brasil 50,M17,11527.0,11333.0,-194.0,1940.0
BRI - Futuro do Índice Brasil 50,Q17,11697.0,11501.0,-196.0,1960.0
CAD - Dólar Canadense (em Reais),M17,2289.926,2301.409,11.483,688.98
CAD - Dólar Canadense (em Reais),Q17,2321.385,2332.96,11.575,694.5
CCM - Milho,U17,26.8,26.81,0.01,4.5
CCM - Milho,X17,27.08,27.09,0.01,4.5
CCM - Milho,F18,28.6,28.61,0.01,4.5
CCM - Milho,H18,29.71,29.84,0.13,58.5
CHF - Franco Suíço (em Reais),M17,3158.623,3204.987,46.364,2318.2
CLP - Peso Chileno (em Reais),M17,4660.7,4679.1,18.4,460.0
CNY - Iuan Chinês Onshore (em Reais),N17,4531.172,4571.864,40.692,1424.22
DAP - Cupom de DI x IPCA,N17,98897.06,98877.15,-19.91,7.81
DAP - Cupom de DI x IPCA,F18,96941.81,96922.29,-19.52,5.62
DAP - Cupom de DI x IPCA,Q18,94507.66,94488.63,-19.03,16.12
DAP - Cupom de DI x IPCA,K19,91618.16,91599.71,-18.45,44.93
DAP - Cupom de DI x IPCA,Q20,85852.55,85835.26,-17.29,65.82
DAP - Cupom de DI x IPCA,K21,82538.63,82522.01,-16.62,114.62
DAP - Cupom de DI x IPCA,Q22,77277.23,77261.67,-15.56,186.71
DAP - Cupom de DI x IPCA,K23,74470.14,74455.14,-15.0,102.86
DAP - Cupom de DI x IPCA,Q24,69992.01,69977.92,-14.09,58.71
DAP - Cupom de DI x IPCA,Q26,63054.97,63042.27,-12.7,67.21
DAP - Cupom de DI x IPCA,Q30,52147.43,52136.93,-10.5,158.88
DDI - Cupom cambial,M17,100473.98,100925.57,451.59,1298.46
DDI - Cupom cambial,N17,100347.78,100798.8,451.02,1291.6
DDI - Cupom cambial,Q17,100157.28,100607.45,450.17,1274.2
DDI - Cupom cambial,U17,100013.31,100462.83,449.52,1274.09
DDI - Cupom cambial,V17,99828.07,100276.76,448.69,1258.09
DDI - Cupom cambial,X17,99659.52,100107.45,447.93,1237.6
DDI - Cupom cambial,Z17,99492.36,99939.54,447.18,1245.23
DDI - Cupom cambial,F18,99279.81,99726.03,446.22,1216.39
DDI - Cupom cambial,G18,99123.02,99568.54,445.52,1213.76
DDI - Cupom cambial,H18,98950.92,99395.67,444.75,1209.57
DDI - Cupom cambial,J18,98771.16,99215.1,443.94,1217.61
