Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),G22,15326.9,15190.8,-136.1,486.23
AFS - Rande da África do Sul (em USD),H22,15391.3,15252.5,-138.8,495.88
AFS - Rande da África do Sul (em USD),J22,15466.3,15329.5,-136.8,488.73
AFS - Rande da África do Sul (em USD),K22,15531.3,15391.8,-139.5,498.38
AFS - Rande da África do Sul (em USD),M22,15601.4,15459.8,-141.6,505.88
ARB - Peso Argentino (em Reais),G22,51.878,51.036,-0.842,126.3
ARB - Peso Argentino (em Reais),H22,50.368,49.464,-0.904,135.6
ARB - Peso Argentino (em Reais),J22,48.263,47.696,-0.567,85.05
ARB - Peso Argentino (em Reais),K22,46.679,46.028,-0.651,97.65
ARB - Peso Argentino (em Reais),M22,45.02,44.354,-0.666,99.9
ARS - Peso Argentino (em USD),G22,105678.1,105852.5,174.4,91.44
ARS - Peso Argentino (em USD),H22,109613.3,109984.2,370.9,194.47
ARS - Peso Argentino (em USD),J22,115382.2,115043.9,-338.3,177.37
ARS - Peso Argentino (em USD),K22,120220.5,120124.4,-96.1,50.38
ARS - Peso Argentino (em USD),M22,125805.8,125807.6,1.8,0.94
AUD - Dólar Australiano (em Reais),G22,3962.844,3917.879,-44.965,2697.9
AUD - Dólar Australiano (em Reais),H22,3991.15,3945.772,-45.378,2722.68
AUD - Dólar Australiano (em Reais),J22,4026.285,3980.468,-45.817,2749.02
AUD - Dólar Australiano (em Reais),K22,4058.334,4011.792,-46.542,2792.52
AUD - Dólar Australiano (em Reais),M22,4096.794,4049.559,-47.235,2834.1
AUS - Dólar Australiano (em USD),G22,722.834,725.227,2.393,129.08
AUS - Dólar Australiano (em USD),H22,722.897,725.289,2.392,129.02
AUS - Dólar Australiano (em USD),J22,723.02,725.42,2.4,129.45
AUS - Dólar Australiano (em USD),K22,723.184,725.58,2.396,129.24
AUS - Dólar Australiano (em USD),M22,723.335,725.719,2.384,128.59
B3SAO - Contrato Futuro de B3SA3,F22,12.27,13.25,0.98,0.98
B3SAO - Contrato Futuro de B3SA3,G22,12.36,13.35,0.99,0.99
B3SAO - Contrato Futuro de B3SA3,H22,12.45,13.45,1.0,1.0
BGI - Boi gordo,F22,338.5,336.85,-1.65,544.5
BGI - Boi gordo,G22,339.65,337.9,-1.75,577.5
BGI - Boi gordo,H22,335.3,334.55,-0.75,247.5
BGI - Boi gordo,J22,336.6,332.0,-4.6,1518.0
BGI - Boi gordo,K22,330.0,328.0,-2.0,660.0
BGI - Boi gordo,N22,325.0,325.0,0.0,0.0
BGI - Boi gordo,Q22,320.15,320.15,0.0,0.0
BGI - Boi gordo,V22,338.75,338.75,0.0,0.0
BGI - Boi gordo,X22,331.85,331.85,0.0,0.0
BRI - Futuro do Índice Brasil 50,G22,18466.0,18606.0,140.0,1400.0
BRI - Futuro do Índice Brasil 50,J22,18753.0,18892.0,139.0,1390.0
CAD - Dólar Canadense (em Reais),G22,4388.635,4334.877,-53.758,3225.48
CAD - Dólar Canadense (em Reais),H22,4418.963,4364.69,-54.273,3256.38
CAD - Dólar Canadense (em Reais),J22,4456.314,4401.352,-54.962,3297.72
CAD - Dólar Canadense (em Reais),K22,4490.118,4434.276,-55.842,3350.52
CAD - Dólar Canadense (em Reais),M22,4530.571,4473.9,-56.671,3400.26
CAN - Dólar Canadense (em USD),G22,1249.22,1246.236,-2.984,130.56
CAN - Dólar Canadense (em USD),H22,1249.399,1246.43,-2.969,129.9
CAN - Dólar Canadense (em USD),J22,1249.622,1246.69,-2.932,128.29
CAN - Dólar Canadense (em USD),K22,1249.802,1246.896,-2.906,127.15
CAN - Dólar Canadense (em USD),M22,1250.121,1247.249,-2.872,125.66
CCM - Milho,H22,100.0,99.32,-0.68,306.0
CCM - Milho,K22,97.26,96.72,-0.54,243.0
CCM - Milho,N22,90.51,89.69,-0.82,369.0
CCM - Milho,U22,89.7,89.46,-0.24,108.0
CCM - Milho,X22,90.38,90.05,-0.33,148.5
CCM - Milho,F23,91.0,90.76,-0.24,108.0
CCM - Milho,H23,86.0,86.0,0.0,0.0
CCM - Milho,K23,82.5,82.5,0.0,0.0
CCM - Milho,U23,85.25,85.25,0.0,0.0
CCROO - Contrato Futuro de CCRO3,F22,11.34,11.93,0.59,0.59
CCROO - Contrato Futuro de CCRO3,G22,11.4,12.01,0.61,0.61
CCROO - Contrato Futuro de CCRO3,H22,11.45,12.09,0.64,0.64
CHF - Franco Suíço (em Reais),G22,5987.08,5890.61,-96.47,4823.5
CHF - Franco Suíço (em Reais),H22,6033.27,5935.929,-97.341,4867.05
CHF - Franco Suíço (em Reais),J22,6092.012,5992.925,-99.087,4954.35
CHF - Franco Suíço (em Reais),K22,6145.156,6044.693,-100.463,5023.15
CHF - Franco Suíço (em Reais),M22,6208.902,6107.112,-101.79,5089.5
CHL - Peso Chileno (em USD),G22,810754.0,803290.0,-7464.0,503.9
CHL - Peso Chileno (em USD),H22,813339.7,805975.5,-7364.2,497.16
CHL - Peso Chileno (em USD),J22,817294.1,809869.2,-7424.9,501.26
CHL - Peso Chileno (em USD),K22,820887.6,813168.5,-7719.1,521.12
CHL - Peso Chileno (em USD),M22,824656.8,816868.0,-7788.8,525.82
CIELO - Contrato Futuro de CIEL3,F22,2.08,2.14,0.06,0.06
CIELO - Contrato Futuro de CIEL3,G22,2.1,2.16,0.06,0.06
CIELO - Contrato Futuro de CIEL3,H22,2.11,2.17,0.06,0.06
CLP - Peso Chileno (em Reais),G22,6762.1,6725.2,-36.9,922.5
CLP - Peso Chileno (em Reais),H22,6788.1,6750.0,-38.1,952.5
CLP - Peso Chileno (em Reais),J22,6813.6,6775.3,-38.3,957.5
CLP - Peso Chileno (em Reais),K22,6836.2,6799.5,-36.7,917.5
CLP - Peso Chileno (em Reais),M22,6868.0,6831.1,-36.9,922.5
CMIGP - Contrato Futuro de CMIG4,F22,12.97,13.01,0.04,0.04
CMIGP - Contrato Futuro de CMIG4,G22,13.06,13.1,0.04,0.04
CMIGP - Contrato Futuro de CMIG4,H22,13.16,13.19,0.03,0.03
CNH - Iuan Chinês Offshore (em USD),G22,6355.759,6351.348,-4.411,37.97
CNH - Iuan Chinês Offshore (em USD),H22,6366.102,6361.079,-5.023,43.23
CNH - Iuan Chinês Offshore (em USD),J22,6378.427,6373.324,-5.103,43.92
CNH - Iuan Chinês Offshore (em USD),K22,6388.875,6383.041,-5.834,50.22
CNH - Iuan Chinês Offshore (em USD),M22,6399.415,6393.522,-5.893,50.72
CNY - Iuan Chinês Onshore (em Reais),G22,8626.862,8505.825,-121.037,4236.29
CNY - Iuan Chinês Onshore (em Reais),H22,8669.772,8547.383,-122.389,4283.61
CNY - Iuan Chinês Onshore (em Reais),J22,8726.307,8602.03,-124.277,4349.69
CNY - Iuan Chinês Onshore (em Reais),K22,8779.405,8652.989,-126.416,4424.56
CNY - Iuan Chinês Onshore (em Reais),M22,8845.31,8717.792,-127.518,4463.13
COGNO - Contrato Futuro de COGNO,F22,2.2,2.35,0.15,0.15
COGNO - Contrato Futuro de COGNO,G22,2.21,2.36,0.15,0.15
COGNO - Contrato Futuro de COGNO,H22,2.22,2.36,0.14,0.14
DAP - Cupom de DI x IPCA,G22,99661.14,99653.46,-7.68,11.75
DAP - Cupom de DI x IPCA,H22,99432.04,99419.43,-12.61,19.3
DAP - Cupom de DI x IPCA,J22,98853.76,98828.95,-24.81,37.98
DAP - Cupom de DI x IPCA,Q22,96744.9,96677.44,-67.46,103.28
DAP - Cupom de DI x IPCA,F23,94417.68,94339.33,-78.35,119.95
DAP - Cupom de DI x IPCA,K23,92801.48,92753.2,-48.28,73.91
DAP - Cupom de DI x IPCA,F24,89722.41,89713.33,-9.08,13.9
DAP - Cupom de DI x IPCA,Q24,87544.69,87636.1,91.41,139.94
DAP - Cupom de DI x IPCA,K25,84626.69,84924.9,298.21,456.55
DAP - Cupom de DI x IPCA,Q26,79772.15,80159.08,386.93,592.38
DAP - Cupom de DI x IPCA,K27,76674.89,77067.43,392.54,600.97
DAP - Cupom de DI x IPCA,Q28,71883.86,72337.82,453.96,695.0
DAP - Cupom de DI x IPCA,Q30,64831.42,65257.98,426.56,653.06
DAP - Cupom de DI x IPCA,Q32,58078.57,58549.88,471.31,721.57
DAP - Cupom de DI x IPCA,K35,50400.75,50850.97,450.22,689.28
DAP - Cupom de DI x IPCA,Q40,38304.51,38713.52,409.01,626.19
DAP - Cupom de DI x IPCA,K45,29457.44,29786.29,328.85,503.46
DAP - Cupom de DI x IPCA,Q50,22308.54,22552.62,244.08,373.68
DAP - Cupom de DI x IPCA,K55,17548.95,17829.03,280.08,428.8
DAP - Cupom de DI x IPCA,Q60,13480.5,13729.82,249.32,381.7
DAX - Contrato Futuro de DAX,H22,15780.0,15893.0,113.0,565.0
DAX - Contrato Futuro de DAX,M22,15817.0,15930.0,113.0,565.0
DCO - Cupom Cambial em OC1,G22,99442.06,97989.52,-1452.54,3992.88
DCO - Cupom Cambial em OC1,H22,99394.8,97940.57,-1454.23,3997.53
DCO - Cupom Cambial em OC1,J22,99323.29,97869.25,-1454.04,3997.01
DCO - Cupom Cambial em OC1,K22,99246.15,97788.99,-1457.16,4005.58
DCO - Cupom Cambial em OC1,M22,99148.05,97693.14,-1454.91,3999.4
DCO - Cupom Cambial em OC1,N22,99078.82,97623.36,-1455.46,4000.91
DCO - Cupom Cambial em OC1,Q22,98914.91,97460.15,-1454.76,3998.98
DCO - Cupom Cambial em OC1,U22,98790.31,97330.46,-1459.85,4012.98
