Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B40 - Global 2040,V09,128.8125,128.7188,-0.0937,89.15
BGI - Boi gordo,N09,81.89,81.69,-0.2,66.0
BGI - Boi gordo,Q09,83.58,82.85,-0.73,240.9
BGI - Boi gordo,U09,84.99,84.3,-0.69,227.7
BGI - Boi gordo,V09,86.2,85.51,-0.69,227.7
BGI - Boi gordo,X09,86.8,86.6,-0.2,66.0
BGI - Boi gordo,Z09,86.25,86.05,-0.2,66.0
BGI - Boi gordo,F10,86.76,86.56,-0.2,66.0
BGI - Boi gordo,G10,86.26,86.06,-0.2,66.0
BGI - Boi gordo,V10,89.26,88.5,-0.76,250.8
CCM - Milho,U09,21.0,20.32,-0.68,306.0
CCM - Milho,X09,22.24,21.32,-0.92,414.0
CCM - Milho,F10,23.5,22.61,-0.89,400.5
CCM - Milho,H10,23.19,22.6,-0.59,265.5
CCM - Milho,K10,23.1,22.6,-0.5,225.0
DAP - Cupom de DI x IPCA,Q10,95296.4,95280.79,-15.61,42.73
DAP - Cupom de DI x IPCA,Q12,83093.1,83079.49,-13.61,36.63
DAP - Cupom de DI x IPCA,K15,69552.91,69541.52,-11.39,327.13
DDI - Cupom cambial,Q09,99864.46,99756.93,-107.53,438.03
DDI - Cupom cambial,U09,99744.28,99636.88,-107.4,447.05
DDI - Cupom cambial,V09,99620.54,99513.27,-107.27,455.79
DDI - Cupom cambial,X09,99475.57,99368.46,-107.11,457.08
DDI - Cupom cambial,F10,99165.83,99059.05,-106.78,473.49
DDI - Cupom cambial,J10,98604.05,98497.88,-106.17,490.73
DDI - Cupom cambial,N10,97918.33,97812.9,-105.43,473.26
DDI - Cupom cambial,V10,97097.34,96992.79,-104.55,452.81
DDI - Cupom cambial,F11,96280.64,96176.97,-103.67,458.67
DDI - Cupom cambial,J11,95422.85,95320.1,-102.75,367.75
DDI - Cupom cambial,N11,94312.6,94211.05,-101.55,409.4
DDI - Cupom cambial,V11,93205.51,93105.15,-100.36,361.57
DDI - Cupom cambial,F12,91955.48,91856.47,-99.01,337.65
DDI - Cupom cambial,J12,90792.14,90694.38,-97.76,328.92
DDI - Cupom cambial,N12,89584.85,89488.39,-96.46,224.55
DDI - Cupom cambial,V12,88061.17,87966.35,-94.82,250.21
DDI - Cupom cambial,F13,86906.67,86813.09,-93.58,103.35
DDI - Cupom cambial,J13,85471.04,85379.01,-92.03,73.99
DDI - Cupom cambial,N13,84039.45,83948.96,-90.49,10.54
DDI - Cupom cambial,V13,82544.22,82455.34,-88.88,66.1
DDI - Cupom cambial,F14,80988.35,80901.15,-87.2,90.59
DDI - Cupom cambial,J14,79453.36,79367.81,-85.55,173.57
DDI - Cupom cambial,N14,77948.12,77864.19,-83.93,27.03
DDI - Cupom cambial,V14,76365.86,76283.63,-82.23,63.65
DDI - Cupom cambial,F15,74802.2,74721.66,-80.54,96.48
DDI - Cupom cambial,J15,73216.2,73137.37,-78.83,40.46
DDI - Cupom cambial,F16,68894.09,68819.91,-74.18,70.5
DDI - Cupom cambial,F17,62948.77,62880.99,-67.78,176.81
DDI - Cupom cambial,F18,57568.76,57506.77,-61.99,246.03
DDI - Cupom cambial,F19,52711.14,52654.38,-56.76,25.67
DDI - Cupom cambial,F20,48546.05,48493.78,-52.27,142.58
DDI - Cupom cambial,F21,43559.17,43512.27,-46.9,104.05
DDI - Cupom cambial,F22,39569.92,39527.31,-42.61,92.54
DI1 - DI de 1 dia,Q09,99771.38,99737.27,-34.11,0.88
DI1 - DI de 1 dia,U09,99085.81,99051.93,-33.88,0.41
DI1 - DI de 1 dia,V09,98407.34,98373.7,-33.64,0.94
DI1 - DI de 1 dia,X09,97738.32,97704.9,-33.42,5.82
DI1 - DI de 1 dia,F10,96401.09,96368.13,-32.96,2.18
DI1 - DI de 1 dia,J10,94422.98,94390.7,-32.28,7.4
DI1 - DI de 1 dia,N10,92309.75,92278.19,-31.56,24.44
DI1 - DI de 1 dia,V10,89914.36,89883.62,-30.74,58.43
DI1 - DI de 1 dia,F11,87478.38,87448.47,-29.91,78.93
DI1 - DI de 1 dia,J11,85030.5,85001.43,-29.07,62.47
DI1 - DI de 1 dia,N11,82512.49,82484.28,-28.21,75.77
DI1 - DI de 1 dia,V11,80112.37,80084.98,-27.39,11.49
DI1 - DI de 1 dia,F12,77815.78,77789.18,-26.6,12.33
DI1 - DI de 1 dia,J12,75389.99,75364.22,-25.77,14.48
DI1 - DI de 1 dia,N12,73029.87,73004.9,-24.97,3.88
DI1 - DI de 1 dia,V12,70683.69,70659.52,-24.17,14.19
DI1 - DI de 1 dia,F13,68393.27,68369.89,-23.38,35.79
DI1 - DI de 1 dia,J13,66341.8,66319.12,-22.68,91.82
DI1 - DI de 1 dia,N13,64389.41,64367.4,-22.01,6.38
DI1 - DI de 1 dia,V13,62243.91,62222.63,-21.28,18.07
DI1 - DI de 1 dia,F14,60214.9,60194.31,-20.59,54.15
DI1 - DI de 1 dia,N14,56823.17,56803.74,-19.43,43.64
DI1 - DI de 1 dia,F15,52936.37,52918.27,-18.1,31.86
DI1 - DI de 1 dia,F16,46871.07,46855.05,-16.02,273.0
DI1 - DI de 1 dia,F17,41326.39,41312.26,-14.13,86.91
DI1 - DI de 1 dia,F18,36331.95,36319.53,-12.42,253.97
DI1 - DI de 1 dia,F20,28005.8,27996.23,-9.57,718.62
DI1 - DI de 1 dia,F22,21953.94,21946.43,-7.51,608.6
DOL - Dólar comercial,Q09,1913.474,1904.676,-8.798,439.9
DOL - Dólar comercial,U09,1924.58,1915.546,-9.034,451.7
DOL - Dólar comercial,V09,1935.645,1926.36,-9.285,464.25
DOL - Dólar comercial,X09,1946.196,1936.723,-9.473,473.65
DOL - Dólar comercial,Z09,1956.238,1946.578,-9.66,483.0
DOL - Dólar comercial,F10,1967.346,1957.474,-9.872,493.6
DOL - Dólar comercial,G10,1977.152,1967.154,-9.998,499.9
DOL - Dólar comercial,H10,1986.019,1975.914,-10.105,505.25
DOL - Dólar comercial,J10,1997.402,1987.161,-10.241,512.05
DOL - Dólar comercial,K10,2007.295,1997.221,-10.074,503.7
DOL - Dólar comercial,M10,2017.747,2007.839,-9.908,495.4
DOL - Dólar comercial,N10,2028.237,2018.517,-9.72,486.0
DOL - Dólar comercial,Q10,2040.155,2030.766,-9.389,469.45
DOL - Dólar comercial,U10,2052.153,2043.078,-9.075,453.75
DOL - Dólar comercial,V10,2063.651,2054.917,-8.734,436.7
