Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),K21,14586.0,14638.8,52.8,203.56
AFS - Rande da África do Sul (em USD),M21,14641.1,14701.1,60.0,231.31
AFS - Rande da África do Sul (em USD),N21,14698.7,14756.7,58.0,223.6
AFS - Rande da África do Sul (em USD),Q21,14759.1,14815.6,56.5,217.82
AFS - Rande da África do Sul (em USD),U21,14813.2,14871.8,58.6,225.92
ARB - Peso Argentino (em Reais),K21,59.481,60.004,0.523,78.45
ARB - Peso Argentino (em Reais),M21,58.122,58.455,0.333,49.95
ARB - Peso Argentino (em Reais),N21,56.672,57.053,0.381,57.15
ARB - Peso Argentino (em Reais),Q21,54.977,55.366,0.389,58.35
ARB - Peso Argentino (em Reais),U21,53.328,53.707,0.379,56.85
ARS - Peso Argentino (em USD),K21,94268.7,94041.4,-227.3,137.85
ARS - Peso Argentino (em USD),M21,96677.2,96742.4,65.2,39.54
ARS - Peso Argentino (em USD),N21,99392.0,99369.0,-23.0,13.94
ARS - Peso Argentino (em USD),Q21,102759.1,102701.4,-57.7,34.99
ARS - Peso Argentino (em USD),U21,106281.0,106234.7,-46.3,28.08
AUD - Dólar Australiano (em Reais),K21,4297.655,4293.071,-4.584,275.04
AUD - Dólar Australiano (em Reais),M21,4307.068,4302.86,-4.208,252.48
AUD - Dólar Australiano (em Reais),N21,4318.096,4314.237,-3.859,231.54
AUD - Dólar Australiano (em Reais),Q21,4331.211,4327.448,-3.763,225.78
AUD - Dólar Australiano (em Reais),U21,4345.519,4342.51,-3.009,180.54
AUS - Dólar Australiano (em USD),K21,766.456,760.8,-5.656,318.24
AUS - Dólar Australiano (em USD),M21,766.506,760.887,-5.619,316.16
AUS - Dólar Australiano (em USD),N21,766.608,760.986,-5.622,316.33
AUS - Dólar Australiano (em USD),Q21,766.674,761.052,-5.622,316.33
AUS - Dólar Australiano (em USD),U21,766.716,761.097,-5.619,316.16
B3SAO - Contrato Futuro de B3SA3,J21,55.12,55.0,-0.12,0.12
B3SAO - Contrato Futuro de B3SA3,K21,55.27,55.15,-0.12,0.12
BGI - Boi gordo,J21,317.25,316.75,-0.5,165.0
BGI - Boi gordo,K21,314.95,313.0,-1.95,643.5
BGI - Boi gordo,M21,313.7,311.8,-1.9,627.0
BGI - Boi gordo,N21,317.1,314.45,-2.65,874.5
BGI - Boi gordo,Q21,313.2,311.75,-1.45,478.5
BGI - Boi gordo,U21,322.55,321.05,-1.5,495.0
BGI - Boi gordo,V21,327.0,325.5,-1.5,495.0
BGI - Boi gordo,X21,326.8,325.3,-1.5,495.0
BGI - Boi gordo,Z21,326.8,325.3,-1.5,495.0
BRI - Futuro do Índice Brasil 50,M21,19707.0,19771.0,64.0,640.0
BRI - Futuro do Índice Brasil 50,Q21,19826.0,19894.0,68.0,680.0
CAD - Dólar Canadense (em Reais),K21,4458.178,4470.171,11.993,719.58
CAD - Dólar Canadense (em Reais),M21,4467.74,4479.99,12.25,735.0
CAD - Dólar Canadense (em Reais),N21,4478.865,4491.542,12.677,760.62
CAD - Dólar Canadense (em Reais),Q21,4492.038,4504.936,12.898,773.88
CAD - Dólar Canadense (em Reais),U21,4506.694,4520.31,13.616,816.96
CAN - Dólar Canadense (em USD),K21,1257.729,1262.332,4.603,204.83
CAN - Dólar Canadense (em USD),M21,1257.703,1262.293,4.59,204.25
CAN - Dólar Canadense (em USD),N21,1257.624,1262.21,4.586,204.07
CAN - Dólar Canadense (em USD),Q21,1257.636,1262.202,4.566,203.18
CAN - Dólar Canadense (em USD),U21,1257.62,1262.212,4.592,204.34
CCM - Milho,K21,99.79,98.94,-0.85,382.5
CCM - Milho,N21,95.68,94.52,-1.16,522.0
CCM - Milho,U21,89.34,88.92,-0.42,189.0
CCM - Milho,X21,90.01,89.41,-0.6,270.0
CCM - Milho,F22,90.19,89.77,-0.42,189.0
CCM - Milho,H22,86.0,86.0,0.0,0.0
CCM - Milho,K22,80.0,81.5,1.5,675.0
