Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),G11,1675.34,1674.145,-1.195,71.7
AUD - Dólar Australiano (em Reais),H11,1681.097,1679.98,-1.117,67.02
AUD - Dólar Australiano (em Reais),J11,1687.49,1686.676,-0.814,48.84
B40 - Global 2040,J11,134.0625,134.0625,0.0,0.0
BGI - Boi gordo,F11,101.91,101.85,-0.06,19.8
BGI - Boi gordo,G11,99.5,99.3,-0.2,66.0
BGI - Boi gordo,H11,96.13,96.11,-0.02,6.6
BGI - Boi gordo,J11,93.87,94.0,0.13,42.9
BGI - Boi gordo,K11,93.11,93.3,0.19,62.7
BGI - Boi gordo,V11,98.6,99.97,1.37,452.1
BGI - Boi gordo,X11,98.35,99.72,1.37,452.1
BRI - Futuro do Índice Brasil 50,G11,9848.0,9873.0,25.0,250.0
CAD - Dólar Canadense (em Reais),G11,1709.816,1692.818,-16.998,1019.88
CAD - Dólar Canadense (em Reais),H11,1720.667,1703.666,-17.001,1020.06
CAD - Dólar Canadense (em Reais),J11,1732.64,1715.85,-16.79,1007.4
CAD - Dólar Canadense (em Reais),K11,1743.847,1726.97,-16.877,1012.62
CCM - Milho,H11,27.86,28.44,0.58,261.0
CCM - Milho,K11,25.85,26.45,0.6,270.0
CCM - Milho,U11,26.2,26.7,0.5,225.0
CCM - Milho,X11,27.15,27.67,0.52,234.0
DAP - Cupom de DI x IPCA,X11,95996.45,95988.89,-7.56,66.51
DAP - Cupom de DI x IPCA,Q12,91300.02,91292.83,-7.19,41.62
DAP - Cupom de DI x IPCA,K13,86998.17,86991.32,-6.85,7.88
DAP - Cupom de DI x IPCA,K15,77026.63,77020.56,-6.07,130.25
DAP - Cupom de DI x IPCA,K17,69769.74,69764.24,-5.5,215.56
DDI - Cupom cambial,G11,100052.14,99577.9,-474.24,331.59
DDI - Cupom cambial,H11,99917.87,99444.27,-473.6,326.29
DDI - Cupom cambial,J11,99790.28,99317.28,-473.0,312.45
DDI - Cupom cambial,K11,99684.32,99211.82,-472.5,303.84
DDI - Cupom cambial,N11,99443.36,98972.01,-471.35,276.93
DDI - Cupom cambial,V11,98979.52,98510.36,-469.16,251.74
DDI - Cupom cambial,F12,98518.34,98051.37,-466.97,229.9
DDI - Cupom cambial,J12,97938.55,97474.33,-464.22,199.12
DDI - Cupom cambial,N12,97304.38,96843.16,-461.22,148.93
DDI - Cupom cambial,V12,96555.82,96098.15,-457.67,120.6
DDI - Cupom cambial,F13,95777.69,95323.71,-453.98,54.87
DDI - Cupom cambial,J13,94942.08,94492.06,-450.02,6.48
DDI - Cupom cambial,N13,93893.53,93448.48,-445.05,69.46
DDI - Cupom cambial,V13,93052.3,92611.24,-441.06,42.2
DDI - Cupom cambial,F14,92230.82,91793.65,-437.17,93.84
DDI - Cupom cambial,J14,91286.95,90854.26,-432.69,109.49
DDI - Cupom cambial,N14,90242.72,89814.98,-427.74,148.03
DDI - Cupom cambial,V14,89218.12,88795.23,-422.89,188.29
DDI - Cupom cambial,F15,88099.5,87681.91,-417.59,152.08
DDI - Cupom cambial,J15,87048.78,86636.18,-412.6,244.25
DDI - Cupom cambial,N15,86096.87,85688.78,-408.09,259.26
DDI - Cupom cambial,V15,85370.29,84965.64,-404.65,332.67
DDI - Cupom cambial,F16,84344.04,83944.26,-399.78,229.86
DDI - Cupom cambial,N16,82499.33,82108.29,-391.04,281.93
DDI - Cupom cambial,F17,80482.3,80100.82,-381.48,397.86
DDI - Cupom cambial,F18,76790.33,76426.35,-363.98,57.84
DDI - Cupom cambial,F19,72883.49,72538.03,-345.46,387.57
DDI - Cupom cambial,F20,69132.01,68804.33,-327.68,327.95
DDI - Cupom cambial,F21,65511.47,65200.95,-310.52,368.39
DDI - Cupom cambial,F22,62218.05,61923.14,-294.91,369.49
DDI - Cupom cambial,F25,53022.26,52770.94,-251.32,348.08
DI1 - DI de 1 dia,G11,99624.55,99584.59,-39.96,0.2
DI1 - DI de 1 dia,H11,98791.7,98752.07,-39.63,1.06
DI1 - DI de 1 dia,J11,97883.44,97844.18,-39.26,1.07
DI1 - DI de 1 dia,K11,97058.04,97019.11,-38.93,5.47
DI1 - DI de 1 dia,N11,95125.21,95087.05,-38.16,4.24
DI1 - DI de 1 dia,V11,92216.18,92179.19,-36.99,11.02
DI1 - DI de 1 dia,F12,89492.9,89457.0,-35.9,1.98
DI1 - DI de 1 dia,J12,86755.74,86720.94,-34.8,12.6
DI1 - DI de 1 dia,N12,84154.75,84120.99,-33.76,6.1
DI1 - DI de 1 dia,V12,81542.96,81510.25,-32.71,6.19
DI1 - DI de 1 dia,F13,79209.96,79178.19,-31.77,33.3
DI1 - DI de 1 dia,J13,76907.44,76876.59,-30.85,50.61
DI1 - DI de 1 dia,N13,74661.72,74631.77,-29.95,37.91
DI1 - DI de 1 dia,V13,72436.61,72407.55,-29.06,22.68
DI1 - DI de 1 dia,F14,70379.15,70350.92,-28.23,41.94
DI1 - DI de 1 dia,J14,68398.25,68370.81,-27.44,63.07
DI1 - DI de 1 dia,N14,66475.96,66449.29,-26.67,95.95
DI1 - DI de 1 dia,V14,64458.29,64432.43,-25.86,46.88
DI1 - DI de 1 dia,F15,62644.2,62619.07,-25.13,70.32
DI1 - DI de 1 dia,J15,60898.23,60873.8,-24.43,15.5
DI1 - DI de 1 dia,N15,59297.0,59273.21,-23.79,74.11
DI1 - DI de 1 dia,V15,57450.6,57427.55,-23.05,56.17
DI1 - DI de 1 dia,F16,56075.14,56052.65,-22.49,126.84
DI1 - DI de 1 dia,N16,53035.9,53014.63,-21.27,131.51
DI1 - DI de 1 dia,F17,50092.78,50072.69,-20.09,135.38
DI1 - DI de 1 dia,J17,48664.63,48645.11,-19.52,136.92
DI1 - DI de 1 dia,F18,44679.71,44661.79,-17.92,140.33
DI1 - DI de 1 dia,F19,39823.36,39807.39,-15.97,153.78
DI1 - DI de 1 dia,F20,35445.48,35431.26,-14.22,162.31
DI1 - DI de 1 dia,F21,31579.67,31567.0,-12.67,168.8
DI1 - DI de 1 dia,F22,28128.77,28117.49,-11.28,165.25
DOL - Dólar comercial,G11,1688.35,1681.689,-6.661,333.05
DOL - Dólar comercial,H11,1700.215,1693.589,-6.626,331.3
DOL - Dólar comercial,J11,1713.488,1707.12,-6.368,318.4
DOL - Dólar comercial,K11,1726.171,1719.81,-6.361,318.05
DOL - Dólar comercial,M11,1741.58,1735.453,-6.127,306.35
DOL - Dólar comercial,N11,1756.416,1750.513,-5.903,295.15
DOL - Dólar comercial,Q11,1771.325,1765.494,-5.831,291.55
DOL - Dólar comercial,U11,1787.802,1782.055,-5.747,287.35
DOL - Dólar comercial,V11,1802.989,1797.311,-5.678,283.9
DOL - Dólar comercial,X11,1817.533,1812.04,-5.493,274.65
DOL - Dólar comercial,Z11,1832.209,1826.897,-5.312,265.6
DOL - Dólar comercial,F12,1848.474,1843.375,-5.099,254.95
DOL - Dólar comercial,J12,1894.66,1890.343,-4.317,215.85
DOL - Dólar comercial,N12,1939.831,1936.15,-3.681,184.05
DOL - Dólar comercial,V12,1985.6,1982.792,-2.808,140.4
DOL - Dólar comercial,X12,2000.186,1997.564,-2.622,131.1
DOL - Dólar comercial,F13,2026.981,2024.742,-2.239,111.95
DOL - Dólar comercial,J13,2068.36,2067.167,-1.193,59.65
DOL - Dólar comercial,V13,2152.909,2151.068,-1.841,92.05
DOL - Dólar comercial,F14,2193.046,2194.407,1.361,68.05
DOL - Dólar comercial,J14,2233.71,2234.853,1.143,57.15
DOL - Dólar comercial,F15,2352.713,2354.929,2.216,110.8
DOL - Dólar comercial,F16,2516.15,2518.658,2.508,125.4
ETH - Etanol Hidratado,F11,1154.0,1161.5,7.5,225.0
ETH - Etanol Hidratado,G11,1157.5,1165.5,8.0,240.0
ETH - Etanol Hidratado,H11,1165.0,1170.0,5.0,150.0
ETH - Etanol Hidratado,J11,1075.0,1075.0,0.0,0.0
ETH - Etanol Hidratado,K11,978.5,975.0,-3.5,105.0
ETH - Etanol Hidratado,M11,955.0,953.5,-1.5,45.0
ETH - Etanol Hidratado,N11,977.5,967.5,-10.0,300.0
ETH - Etanol Hidratado,Q11,992.5,980.0,-12.5,375.0
ETH - Etanol Hidratado,U11,1015.5,1005.0,-10.5,315.0
ETH - Etanol Hidratado,V11,1049.5,1039.0,-10.5,315.0
ETH - Etanol Hidratado,X11,1072.5,1074.5,2.0,60.0
ETH - Etanol Hidratado,Z11,1107.5,1110.0,2.5,75.0
ETH - Etanol Hidratado,F12,1130.0,1130.0,0.0,0.0
EUR - Euro (em Reais),G11,2244.253,2246.511,2.258,112.9
EUR - Euro (em Reais),H11,2259.121,2261.494,2.373,118.65
EUR - Euro (em Reais),J11,2275.339,2278.136,2.797,139.85
EUR - Euro (em Reais),N11,2327.436,2331.225,3.789,189.45
EUR - Euro (em Reais),V11,2384.366,2388.781,4.415,220.75
FRC - FRA de cupom,H11,1.8,1.73,-0.07,0.03
FRC - FRA de cupom,J11,1.73,1.6,-0.13,0.06
FRC - FRA de cupom,K11,1.6,1.48,-0.12,0.06
FRC - FRA de cupom,N11,1.62,1.47,-0.15,0.07
FRC - FRA de cupom,V11,1.74,1.6,-0.14,0.07
FRC - FRA de cupom,F12,1.8,1.67,-0.13,0.06
FRC - FRA de cupom,J12,1.96,1.82,-0.14,0.07
FRC - FRA de cupom,N12,2.12,1.97,-0.15,0.07
FRC - FRA de cupom,V12,2.3,2.14,-0.16,0.08
FRC - FRA de cupom,F13,2.47,2.29,-0.18,0.09
FRC - FRA de cupom,J13,2.65,2.45,-0.2,0.1
FRC - FRA de cupom,N13,2.81,2.68,-0.13,0.06
FRC - FRA de cupom,V13,2.92,2.78,-0.14,0.07
