Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ABEVO - Contrato Futuro de ABEV3,V23,13.22,13.29,0.07,0.07
ABEVO - Contrato Futuro de ABEV3,X23,13.33,13.4,0.07,0.07
AFS - Rande da África do Sul (em USD),X23,19360.1,19067.7,-292.4,777.8
AFS - Rande da África do Sul (em USD),Z23,19406.0,19114.5,-291.5,775.4
AFS - Rande da África do Sul (em USD),F24,19457.6,19165.8,-291.8,776.2
AFS - Rande da África do Sul (em USD),G24,19511.3,19219.5,-291.8,776.2
AFS - Rande da África do Sul (em USD),H24,19556.7,19265.0,-291.7,775.94
ARB - Peso Argentino (em Reais),X23,13.482,13.425,-0.057,8.55
ARB - Peso Argentino (em Reais),Z23,10.654,10.214,-0.44,66.0
ARB - Peso Argentino (em Reais),F24,7.243,6.683,-0.56,84.0
ARB - Peso Argentino (em Reais),G24,6.25,5.6,-0.65,97.5
ARB - Peso Argentino (em Reais),H24,5.844,5.2,-0.644,96.6
ARS - Peso Argentino (em USD),X23,381751.2,378501.8,-3249.4,469.88
ARS - Peso Argentino (em USD),Z23,484810.5,499318.4,0.0,2097.95
ARS - Peso Argentino (em USD),F24,715370.2,765421.0,0.0,7237.74
ARS - Peso Argentino (em USD),G24,832327.7,932207.0,0.0,14443.34
ARS - Peso Argentino (em USD),H24,892064.7,999112.0,0.0,15479.89
AUD - Dólar Australiano (em Reais),X23,3303.315,3266.8,-36.515,2190.9
AUD - Dólar Australiano (em Reais),Z23,3318.524,3281.982,-36.542,2192.52
AUD - Dólar Australiano (em Reais),F24,3332.933,3296.18,-36.753,2205.18
AUD - Dólar Australiano (em Reais),G24,3349.818,3312.856,-36.962,2217.72
AUD - Dólar Australiano (em Reais),H24,3360.368,3323.6,-36.768,2206.08
AUS - Dólar Australiano (em USD),X23,641.817,642.882,1.065,53.91
AUS - Dólar Australiano (em USD),Z23,642.458,643.556,1.098,55.58
AUS - Dólar Australiano (em USD),F24,643.273,644.403,1.13,57.2
AUS - Dólar Australiano (em USD),G24,643.989,645.158,1.169,59.17
AUS - Dólar Australiano (em USD),H24,644.559,645.759,1.2,60.74
B3SAO - Contrato Futuro de B3SA3,V23,11.82,12.09,0.27,0.27
B3SAO - Contrato Futuro de B3SA3,X23,11.92,12.19,0.27,0.27
BBASO - Contrato Futuro de BBAS3,V23,48.77,48.67,-0.1,0.1
BBASO - Contrato Futuro de BBAS3,X23,49.17,49.07,-0.1,0.1
BBDCP - Contrato Futuro de BBDC4,V23,14.39,14.55,0.16,0.16
BBDCP - Contrato Futuro de BBDC4,X23,14.51,14.67,0.16,0.16
BGI - Boi gordo,V23,244.85,240.45,-4.4,1452.0
BGI - Boi gordo,X23,246.05,241.85,-4.2,1386.0
BGI - Boi gordo,Z23,246.4,242.8,-3.6,1188.0
BGI - Boi gordo,F24,245.05,243.1,-1.95,643.5
BGI - Boi gordo,G24,247.9,247.9,0.0,0.0
BGI - Boi gordo,H24,248.1,248.1,0.0,0.0
BGI - Boi gordo,J24,262.65,257.15,-5.5,1815.0
BGI - Boi gordo,K24,247.85,243.7,-4.15,1369.5
BGI - Boi gordo,Q24,216.8,216.8,0.0,0.0
BGI - Boi gordo,V24,234.0,234.0,0.0,0.0
BGI - Boi gordo,X24,234.75,234.75,0.0,0.0
