Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B19 - Global 2019,F08,124.5313,124.625,0.0937,84.75
B34 - Global 2034,F08,125.9375,125.9375,0.0,0.0
B40 - Global 2040,F08,132.5938,132.9688,0.375,339.2
BG2 - Boi gordo,Z07,71.31,71.4,0.09,29.7
BG2 - Boi gordo,F08,66.97,66.21,-0.76,250.8
BG2 - Boi gordo,G08,66.0,66.0,0.0,0.0
BG2 - Boi gordo,H08,65.05,64.8,-0.25,82.5
BG2 - Boi gordo,J08,64.3,63.99,-0.31,102.3
BG2 - Boi gordo,K08,64.11,63.8,-0.31,102.3
BG2 - Boi gordo,M08,64.55,64.2,-0.35,115.5
BG2 - Boi gordo,N08,66.5,66.4,-0.1,33.0
BG2 - Boi gordo,Q08,67.0,66.8,-0.2,66.0
BG2 - Boi gordo,U08,67.9,67.6,-0.3,99.0
BG2 - Boi gordo,V08,68.93,68.5,-0.43,141.9
BG2 - Boi gordo,F09,66.0,65.7,-0.3,99.0
BGI - Boi gordo,Z07,71.31,71.4,0.09,29.7
BGI - Boi gordo,F08,66.97,66.21,-0.76,250.8
BGI - Boi gordo,G08,66.0,66.0,0.0,0.0
BGI - Boi gordo,H08,65.05,64.8,-0.25,82.5
BGI - Boi gordo,J08,64.3,63.99,-0.31,102.3
BGI - Boi gordo,K08,64.11,63.8,-0.31,102.3
BGI - Boi gordo,M08,64.55,64.2,-0.35,115.5
BGI - Boi gordo,N08,66.5,66.4,-0.1,33.0
BGI - Boi gordo,Q08,67.0,66.8,-0.2,66.0
BGI - Boi gordo,U08,67.9,67.6,-0.3,99.0
BGI - Boi gordo,V08,68.93,68.5,-0.43,141.9
BGI - Boi gordo,F09,66.0,65.7,-0.3,99.0
BZ2 - Bezerro,J08,505.7,505.45,-0.25,8.25
BZ2 - Bezerro,K08,497.65,497.5,-0.15,4.95
BZE - Bezerro,J08,505.7,505.45,-0.25,8.25
BZE - Bezerro,K08,497.65,497.5,-0.15,4.95
CN2 - Milho,F08,30.49,32.0,1.51,679.5
CN2 - Milho,H08,24.96,26.13,1.17,526.5
CN2 - Milho,K08,23.0,23.7,0.7,315.0
CN2 - Milho,N08,22.8,23.12,0.32,144.0
CN2 - Milho,U08,23.05,23.48,0.43,193.5
CN2 - Milho,X08,23.35,24.09,0.74,333.0
DAP - Cupom de DI x IPCA,Q10,82815.25,82802.43,-12.82,156.85
DAP - Cupom de DI x IPCA,K15,58908.63,58899.51,-9.12,640.59
DDI - Cupom cambial,F08,99887.41,99669.43,-217.98,50.75
DDI - Cupom cambial,G08,99353.09,99136.28,-216.81,47.19
DDI - Cupom cambial,H08,98917.71,98701.85,-215.86,47.31
DDI - Cupom cambial,J08,98483.74,98268.83,-214.91,51.57
DDI - Cupom cambial,N08,97176.53,96964.47,-212.06,48.57
DDI - Cupom cambial,V08,95914.08,95704.77,-209.31,44.73
DDI - Cupom cambial,F09,94687.08,94480.45,-206.63,72.89
DDI - Cupom cambial,J09,93538.73,93334.61,-204.12,74.2
DDI - Cupom cambial,N09,92439.88,92238.16,-201.72,73.66
DDI - Cupom cambial,V09,91383.7,91184.28,-199.42,69.79
DDI - Cupom cambial,F10,90361.74,90164.55,-197.19,81.43
DDI - Cupom cambial,J10,89284.35,89089.51,-194.84,128.65
DDI - Cupom cambial,N10,88175.28,87982.86,-192.42,133.37
DDI - Cupom cambial,V10,87113.53,86923.43,-190.1,85.67
DDI - Cupom cambial,F11,86005.76,85818.08,-187.68,103.56
DDI - Cupom cambial,J11,84979.11,84793.67,-185.44,110.27
DDI - Cupom cambial,N11,83934.65,83751.49,-183.16,134.83
DDI - Cupom cambial,V11,82874.08,82693.23,-180.85,132.13
DDI - Cupom cambial,F12,81859.97,81681.33,-178.64,96.69
DDI - Cupom cambial,J12,80860.48,80684.02,-176.46,79.77
DDI - Cupom cambial,N12,79846.13,79671.89,-174.24,110.97
DDI - Cupom cambial,V12,78874.53,78702.41,-172.12,85.64
DDI - Cupom cambial,F13,77960.27,77790.14,-170.13,142.2
DDI - Cupom cambial,J13,77005.38,76837.34,-168.04,167.39
DDI - Cupom cambial,N13,76076.47,75910.45,-166.02,73.34
DDI - Cupom cambial,V13,75152.25,74988.25,-164.0,64.33
DDI - Cupom cambial,F14,74165.71,74003.86,-161.85,83.42
DDI - Cupom cambial,J14,73191.16,73031.44,-159.72,37.81
DDI - Cupom cambial,N14,72140.6,71983.17,-157.43,83.91
DDI - Cupom cambial,V14,71195.35,71039.99,-155.36,131.02
DDI - Cupom cambial,F15,70218.64,70065.41,-153.23,177.59
DDI - Cupom cambial,F16,66467.11,66322.06,-145.05,60.6
DDI - Cupom cambial,F17,62491.59,62355.22,-136.37,107.1
DDI - Cupom cambial,F18,58988.34,58859.61,-128.73,142.92
DDI - Cupom cambial,F19,55611.59,55490.23,-121.36,124.36
DDI - Cupom cambial,F22,47303.65,47200.42,-103.23,57.67
DI1 - DI de 1 dia,F08,99665.71,99624.13,-41.58,0.22
DI1 - DI de 1 dia,G08,98751.4,98710.2,-41.2,0.75
DI1 - DI de 1 dia,H08,97962.66,97921.79,-40.87,2.97
DI1 - DI de 1 dia,J08,97124.98,97084.46,-40.52,5.47
DI1 - DI de 1 dia,N08,94514.8,94475.37,-39.43,10.23
DI1 - DI de 1 dia,V08,91711.79,91673.53,-38.26,23.1
DI1 - DI de 1 dia,F09,88940.27,88903.16,-37.11,29.81
DI1 - DI de 1 dia,J09,86363.03,86327.0,-36.03,32.96
DI1 - DI de 1 dia,N09,83803.84,83768.87,-34.97,39.31
DI1 - DI de 1 dia,V09,81130.14,81096.29,-33.85,81.33
DI1 - DI de 1 dia,F10,78653.92,78621.1,-32.82,99.92
DI1 - DI de 1 dia,J10,76330.9,76299.05,-31.85,112.24
DI1 - DI de 1 dia,N10,74000.12,73969.25,-30.87,120.25
DI1 - DI de 1 dia,V10,71701.42,71671.5,-29.92,128.01
DI1 - DI de 1 dia,F11,69568.19,69539.16,-29.03,153.66
DI1 - DI de 1 dia,J11,67537.37,67509.19,-28.18,170.72
DI1 - DI de 1 dia,N11,65584.91,65557.55,-27.36,208.58
DI1 - DI de 1 dia,V11,63588.86,63562.33,-26.53,216.72
DI1 - DI de 1 dia,F12,61744.11,61718.35,-25.76,228.49
