Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B40 - Global 2040,V09,130.7813,131.5,0.7187,672.05
BGI - Boi gordo,U09,77.07,76.4,-0.67,221.1
BGI - Boi gordo,V09,79.1,78.34,-0.76,250.8
BGI - Boi gordo,X09,80.5,79.68,-0.82,270.6
BGI - Boi gordo,Z09,80.14,79.62,-0.52,171.6
BGI - Boi gordo,F10,80.02,79.6,-0.42,138.6
BGI - Boi gordo,G10,79.95,79.59,-0.36,118.8
BGI - Boi gordo,K10,76.35,76.87,0.52,171.6
BGI - Boi gordo,V10,82.98,82.5,-0.48,158.4
CCM - Milho,U09,19.3,19.24,-0.06,27.0
CCM - Milho,X09,20.4,20.3,-0.1,45.0
CCM - Milho,F10,21.5,21.5,0.0,0.0
CCM - Milho,H10,22.83,22.83,0.0,0.0
CCM - Milho,K10,22.8,22.72,-0.08,36.0
CCM - Milho,N10,22.91,22.76,-0.15,67.5
CCM - Milho,U10,23.0,22.97,-0.03,13.5
DAP - Cupom de DI x IPCA,Q10,95639.97,95619.58,-20.39,148.5
DAP - Cupom de DI x IPCA,Q12,83401.04,83383.26,-17.78,10.85
DAP - Cupom de DI x IPCA,K15,70474.16,70459.14,-15.02,41.55
DDI - Cupom cambial,V09,99675.57,97884.29,-1791.28,771.28
DDI - Cupom cambial,X09,99513.16,97724.8,-1788.36,778.47
DDI - Cupom cambial,Z09,99375.67,97589.78,-1785.89,774.36
DDI - Cupom cambial,F10,99199.88,97417.15,-1782.73,777.78
DDI - Cupom cambial,J10,98692.4,96918.79,-1773.61,784.61
DDI - Cupom cambial,N10,98034.88,96273.08,-1761.8,796.52
DDI - Cupom cambial,V10,97274.4,95526.27,-1748.13,814.49
DDI - Cupom cambial,F11,96491.27,94757.21,-1734.06,758.41
DDI - Cupom cambial,J11,95700.52,93980.67,-1719.85,760.41
DDI - Cupom cambial,N11,94830.11,93125.91,-1704.2,711.52
DDI - Cupom cambial,V11,93882.34,92195.17,-1687.17,781.54
DDI - Cupom cambial,F12,92972.96,91302.13,-1670.83,770.28
DDI - Cupom cambial,J12,92050.83,90396.57,-1654.26,676.2
DDI - Cupom cambial,N12,90924.29,89290.28,-1634.01,779.45
DDI - Cupom cambial,V12,89604.29,87994.0,-1610.29,677.53
DDI - Cupom cambial,F13,88358.58,86770.68,-1587.9,900.4
DDI - Cupom cambial,J13,87212.83,85645.52,-1567.31,812.17
DDI - Cupom cambial,N13,86037.75,84491.55,-1546.2,840.69
DDI - Cupom cambial,V13,84815.83,83291.59,-1524.24,690.29
DDI - Cupom cambial,F14,83757.81,82252.59,-1505.22,699.87
DDI - Cupom cambial,J14,82524.27,81041.22,-1483.05,722.64
DDI - Cupom cambial,N14,81171.07,79712.33,-1458.74,707.54
DDI - Cupom cambial,V14,79705.07,78272.68,-1432.39,683.39
DDI - Cupom cambial,F15,78418.83,77009.56,-1409.27,564.74
DDI - Cupom cambial,J15,76874.36,75492.84,-1381.52,650.52
DDI - Cupom cambial,F16,73556.33,72234.44,-1321.89,777.25
DDI - Cupom cambial,F17,68060.27,66837.15,-1223.12,559.24
DDI - Cupom cambial,F18,63005.52,61873.24,-1132.28,610.39
DDI - Cupom cambial,F19,58608.77,57555.5,-1053.27,340.87
DDI - Cupom cambial,F20,54457.86,53479.19,-978.67,138.2
DDI - Cupom cambial,F21,48873.04,47994.74,-878.3,63.32
DDI - Cupom cambial,F22,44536.73,43736.35,-800.38,7.16
DI1 - DI de 1 dia,V09,99411.06,99378.45,-32.61,1.52
DI1 - DI de 1 dia,X09,98725.6,98693.22,-32.38,5.84
DI1 - DI de 1 dia,Z09,98082.51,98050.34,-32.17,4.79
DI1 - DI de 1 dia,F10,97371.43,97339.49,-31.94,10.25
DI1 - DI de 1 dia,J10,95392.81,95361.52,-31.29,14.65
DI1 - DI de 1 dia,N10,93315.91,93285.3,-30.61,5.98
DI1 - DI de 1 dia,V10,90946.3,90916.47,-29.83,29.07
DI1 - DI de 1 dia,F11,88471.44,88442.42,-29.02,49.82
DI1 - DI de 1 dia,J11,85961.21,85933.02,-28.19,44.26
DI1 - DI de 1 dia,N11,83424.1,83396.74,-27.36,35.38
DI1 - DI de 1 dia,V11,80857.29,80830.77,-26.52,14.01
DI1 - DI de 1 dia,F12,78461.21,78435.48,-25.73,6.9
DI1 - DI de 1 dia,J12,76009.55,75984.62,-24.93,24.88
DI1 - DI de 1 dia,N12,73643.59,73619.44,-24.15,26.24
DI1 - DI de 1 dia,V12,71399.59,71376.17,-23.42,46.98
DI1 - DI de 1 dia,F13,69185.82,69163.13,-22.69,28.36
DI1 - DI de 1 dia,J13,67078.03,67056.03,-22.0,7.94
DI1 - DI de 1 dia,N13,65007.3,64985.98,-21.32,14.17
DI1 - DI de 1 dia,V13,62956.82,62936.17,-20.65,19.22
DI1 - DI de 1 dia,F14,61090.3,61070.26,-20.04,15.9
DI1 - DI de 1 dia,J14,59339.83,59320.37,-19.46,19.57
DI1 - DI de 1 dia,N14,57483.06,57464.21,-18.85,7.45
DI1 - DI de 1 dia,F15,53829.64,53811.98,-17.66,31.06
DI1 - DI de 1 dia,J15,52248.04,52230.9,-17.14,21.41
DI1 - DI de 1 dia,F16,47634.62,47619.0,-15.62,6.59
DI1 - DI de 1 dia,F17,41880.52,41866.78,-13.74,48.34
DI1 - DI de 1 dia,F18,37175.51,37163.32,-12.19,49.41
DI1 - DI de 1 dia,F20,29247.73,29238.14,-9.59,49.21
DI1 - DI de 1 dia,F22,23026.08,23018.53,-7.55,46.89
DOL - Dólar comercial,V09,1890.671,1875.182,-15.489,774.45
DOL - Dólar comercial,X09,1900.782,1885.119,-15.663,783.15
DOL - Dólar comercial,Z09,1910.559,1894.857,-15.702,785.1
DOL - Dólar comercial,F10,1921.097,1905.319,-15.778,788.9
DOL - Dólar comercial,G10,1930.869,1914.961,-15.908,795.4
DOL - Dólar comercial,H10,1939.695,1923.688,-16.007,800.35
DOL - Dólar comercial,J10,1951.045,1934.889,-16.156,807.8
DOL - Dólar comercial,K10,1960.889,1944.48,-16.409,820.45
DOL - Dólar comercial,M10,1971.286,1954.602,-16.684,834.2
DOL - Dólar comercial,N10,1981.726,1964.776,-16.95,847.5
DOL - Dólar comercial,Q10,1993.802,1976.741,-17.061,853.05
DOL - Dólar comercial,U10,2005.946,1988.771,-17.175,858.75
DOL - Dólar comercial,V10,2017.602,2000.33,-17.272,863.6
DOL - Dólar comercial,X10,2029.616,2012.755,-16.861,843.05
DOL - Dólar comercial,Z10,2041.723,2025.251,-16.472,823.6
DOL - Dólar comercial,F11,2055.724,2039.732,-15.992,799.6
DOL - Dólar comercial,J11,2098.708,2082.091,-16.617,830.85
DOL - Dólar comercial,N11,2142.055,2125.9,-16.155,807.75
DOL - Dólar comercial,V11,2191.182,2171.465,-19.717,985.85
DOL - Dólar comercial,F12,2235.94,2216.102,-19.838,991.9
DOL - Dólar comercial,J12,2283.438,2264.892,-18.546,927.3
DOL - Dólar comercial,N12,2331.054,2309.048,-22.006,1100.3
DOL - Dólar comercial,V12,2367.587,2347.043,-20.544,1027.2
DOL - Dólar comercial,F13,2415.497,2388.469,-27.028,1351.4
DOL - Dólar comercial,J13,2456.092,2431.578,-24.514,1225.7
DOL - Dólar comercial,V13,2542.258,2519.545,-22.713,1135.65
DOL - Dólar comercial,J14,2626.129,2600.899,-25.23,1261.5
EUR - Euro (em Reais),V09,2697.9894,2671.5797,-26.4097,1320.48
EUR - Euro (em Reais),X09,2711.1721,2684.5496,-26.6225,1331.12
EUR - Euro (em Reais),F10,2738.1026,2711.2102,-26.8924,1344.62
EUR - Euro (em Reais),G10,2751.7707,2724.7315,-27.0392,1351.96
EUR - Euro (em Reais),J10,2780.1582,2752.6709,-27.4873,1374.36
FRC - FRA de cupom,X09,1.68,1.78,0.1,0.05
FRC - FRA de cupom,Z09,1.75,1.78,0.03,0.01
FRC - FRA de cupom,F10,1.78,1.82,0.04,0.02
FRC - FRA de cupom,J10,1.93,1.97,0.04,0.02
FRC - FRA de cupom,N10,2.15,2.21,0.06,0.03
FRC - FRA de cupom,V10,2.37,2.43,0.06,0.03
FRC - FRA de cupom,F11,2.58,2.59,0.01,0.0
FRC - FRA de cupom,J11,2.72,2.73,0.01,0.0
FRC - FRA de cupom,N11,2.9,2.88,-0.02,0.01
FRC - FRA de cupom,V11,3.0,3.03,0.03,0.01
FRC - FRA de cupom,F12,3.13,3.15,0.02,0.01
FRC - FRA de cupom,J12,3.28,3.26,-0.02,0.01
FRC - FRA de cupom,N12,3.41,3.45,0.04,0.02
FRC - FRA de cupom,V12,3.7,3.69,-0.01,0.0
FRC - FRA de cupom,F13,3.79,3.88,0.09,0.04
FRC - FRA de cupom,J13,3.97,4.03,0.06,0.03
FRC - FRA de cupom,N13,4.1,4.17,0.07,0.03
FRC - FRA de cupom,V13,4.3,4.32,0.02,0.01
FRC - FRA de cupom,F14,4.38,4.4,0.02,0.01
FRC - FRA de cupom,J14,4.53,4.55,0.02,0.01
FRC - FRA de cupom,N14,4.71,4.73,0.02,0.01
FRC - FRA de cupom,V14,4.92,4.94,0.02,0.01
FRC - FRA de cupom,F15,5.1,5.09,-0.01,0.0
FRC - FRA de cupom,J15,5.3,5.32,0.02,0.01
FRC - FRA de cupom,F16,5.53,5.59,0.06,0.03
FRC - FRA de cupom,F17,6.3,6.31,0.01,0.0
FRC - FRA de cupom,F18,6.91,6.95,0.04,0.02
FRC - FRA de cupom,F19,7.5,7.46,-0.04,0.02
FRC - FRA de cupom,F20,8.08,7.98,-0.1,0.05
FRC - FRA de cupom,F21,9.22,9.1,-0.12,0.06
FRC - FRA de cupom,F22,10.1,9.96,-0.14,0.07
IAP - IPCA,U09,2981.061,2981.061,0.0,0.0
ICF - Café Arábica 4/5,U09,140.75,141.5,0.75,139.9
ICF - Café Arábica 4/5,Z09,142.85,142.55,-0.3,55.96
ICF - Café Arábica 4/5,H10,147.05,146.8,-0.25,46.63
ICF - Café Arábica 4/5,K10,147.9,147.55,-0.35,65.28
ICF - Café Arábica 4/5,U10,149.05,149.0,-0.05,9.32
ICF - Café Arábica 4/5,Z10,152.25,151.85,-0.4,74.61
IGM - IGP-M,V09,403.535,403.535,0.0,0.0
IND - Ibovespa,V09,55695.0,56149.0,454.0,454.0
IND - Ibovespa,Z09,56320.0,56785.0,465.0,465.0
IND - Ibovespa,J10,57517.0,58001.0,484.0,484.0
IND - Ibovespa,V10,59771.0,60295.0,524.0,524.0
