Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M18,2823.49,2823.49,0.0,0.0
AUD - Dólar Australiano (em Reais),N18,2838.643,2859.726,21.083,1264.98
AUD - Dólar Australiano (em Reais),Q18,2846.816,2868.196,21.38,1282.8
AUD - Dólar Australiano (em Reais),U18,2855.042,2876.811,21.769,1306.14
BGI - Boi gordo,M18,142.1,142.1,0.0,0.0
BGI - Boi gordo,N18,145.75,145.35,-0.4,132.0
BGI - Boi gordo,Q18,146.55,146.05,-0.5,165.0
BGI - Boi gordo,U18,147.4,147.6,0.2,66.0
BGI - Boi gordo,V18,149.8,150.0,0.2,66.0
BGI - Boi gordo,X18,149.5,149.7,0.2,66.0
BGI - Boi gordo,Z18,149.55,149.75,0.2,66.0
BGI - Boi gordo,F19,149.2,149.4,0.2,66.0
BGI - Boi gordo,K19,146.1,146.3,0.2,66.0
BGI - Boi gordo,U19,151.55,151.75,0.2,66.0
BRI - Futuro do Índice Brasil 50,M18,12854.0,12892.0,38.0,380.0
BRI - Futuro do Índice Brasil 50,Q18,12980.0,13032.0,52.0,520.0
BRI - Futuro do Índice Brasil 50,V18,13111.0,13162.0,51.0,510.0
BSE - Contrato Futuro de Índice BVMF SENSEX 30,K18,34912.0,34912.0,0.0,0.0
BSE - Contrato Futuro de Índice BVMF SENSEX 30,M18,35080.0,35390.0,310.0,232.5
BSE - Contrato Futuro de Índice BVMF SENSEX 30,N18,35248.0,35560.0,312.0,234.0
CAD - Dólar Canadense (em Reais),M18,2901.623,2901.623,0.0,0.0
CAD - Dólar Canadense (em Reais),N18,2911.644,2914.964,3.32,199.2
CAD - Dólar Canadense (em Reais),Q18,2921.807,2924.668,2.861,171.66
CAD - Dólar Canadense (em Reais),U18,2931.665,2934.385,2.72,163.2
CCM - Milho,N18,43.16,43.47,0.31,139.5
CCM - Milho,U18,40.47,40.62,0.15,67.5
CCM - Milho,X18,41.73,41.88,0.15,67.5
CCM - Milho,F19,42.93,42.99,0.06,27.0
CCM - Milho,H19,41.9,42.0,0.1,45.0
CCM - Milho,K19,39.55,39.64,0.09,40.5
CCM - Milho,U19,37.02,37.1,0.08,36.0
CHF - Franco Suíço (em Reais),M18,3775.892,3775.892,0.0,0.0
CHF - Franco Suíço (em Reais),N18,3798.502,3830.842,32.34,1617.0
CHF - Franco Suíço (em Reais),Q18,3819.662,3852.067,32.405,1620.25
CHF - Franco Suíço (em Reais),U18,3841.377,3873.251,31.874,1593.7
CLP - Peso Chileno (em Reais),M18,5942.83,5942.83,0.0,0.0
