Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),H14,2150.734,2142.305,-8.429,505.74
AUD - Dólar Australiano (em Reais),J14,2161.62,2153.153,-8.467,508.02
AUD - Dólar Australiano (em Reais),K14,2172.378,2163.82,-8.558,513.48
BGI - Boi gordo,G14,117.58,117.83,0.25,82.5
BGI - Boi gordo,H14,117.54,117.7,0.16,52.8
BGI - Boi gordo,J14,117.0,116.79,-0.21,69.3
BGI - Boi gordo,K14,116.27,116.26,-0.01,3.3
BGI - Boi gordo,M14,116.9,117.36,0.46,151.8
BGI - Boi gordo,N14,118.3,118.26,-0.04,13.2
BGI - Boi gordo,Q14,119.79,119.87,0.08,26.4
BGI - Boi gordo,U14,121.04,121.15,0.11,36.3
BGI - Boi gordo,V14,122.38,122.52,0.14,46.2
BGI - Boi gordo,X14,123.56,123.73,0.17,56.1
BGI - Boi gordo,Z14,122.62,122.8,0.18,59.4
BRI - Futuro do Índice Brasil 50,J14,8109.0,8163.0,54.0,540.0
BRI - Futuro do Índice Brasil 50,M14,8229.0,8284.0,55.0,550.0
CAD - Dólar Canadense (em Reais),H14,2168.755,2170.086,1.331,79.86
CAD - Dólar Canadense (em Reais),J14,2182.617,2183.961,1.344,80.64
CAD - Dólar Canadense (em Reais),N14,2225.578,2226.747,1.169,70.14
CCM - Milho,H14,29.32,29.04,-0.28,126.0
CCM - Milho,K14,29.11,28.71,-0.4,180.0
CCM - Milho,U14,29.44,29.0,-0.44,198.0
CHF - Franco Suíço (em Reais),H14,2669.674,2666.319,-3.355,167.75
CHF - Franco Suíço (em Reais),J14,2689.369,2685.805,-3.564,178.2
CLP - Peso Chileno (em Reais),H14,4337.132,4307.963,-29.169,729.22
CLP - Peso Chileno (em Reais),J14,4353.776,4324.162,-29.614,740.35
DAP - Cupom de DI x IPCA,Q14,97619.39,97604.74,-14.65,50.77
DAP - Cupom de DI x IPCA,K15,93937.36,93923.26,-14.1,345.43
DAP - Cupom de DI x IPCA,K17,82374.96,82362.6,-12.36,636.69
DDI - Cupom cambial,H14,99986.1,99016.0,-970.1,262.81
DDI - Cupom cambial,J14,99924.95,98955.44,-969.51,257.77
DDI - Cupom cambial,K14,99822.14,98853.63,-968.51,254.05
DDI - Cupom cambial,M14,99702.58,98735.23,-967.35,251.9
DDI - Cupom cambial,N14,99558.05,98592.1,-965.95,241.82
DDI - Cupom cambial,V14,99013.01,98052.35,-960.66,232.89
DDI - Cupom cambial,F15,98381.35,97426.82,-954.53,216.89
DDI - Cupom cambial,J15,97822.15,96873.05,-949.1,206.81
DDI - Cupom cambial,N15,97226.87,96283.54,-943.33,175.65
DDI - Cupom cambial,V15,96593.53,95656.35,-937.18,199.97
DDI - Cupom cambial,F16,95934.84,95004.05,-930.79,176.76
DDI - Cupom cambial,J16,95273.89,94349.51,-924.38,179.06
DDI - Cupom cambial,N16,94523.89,93606.79,-917.1,211.45
DDI - Cupom cambial,V16,93738.37,92828.89,-909.48,197.12
DDI - Cupom cambial,F17,92934.69,92033.01,-901.68,153.6
DDI - Cupom cambial,J17,91980.8,91088.37,-892.43,234.26
DDI - Cupom cambial,N17,91053.13,90169.7,-883.43,191.48
DDI - Cupom cambial,V17,90162.9,89288.11,-874.79,39.19
DDI - Cupom cambial,F18,89157.13,88292.1,-865.03,59.62
DDI - Cupom cambial,J18,88112.71,87257.81,-854.9,161.23
DDI - Cupom cambial,N18,87073.44,86228.62,-844.82,151.92
DDI - Cupom cambial,V18,86017.62,85183.05,-834.57,143.0
DDI - Cupom cambial,F19,85003.36,84178.63,-824.73,7.41
DDI - Cupom cambial,J19,83937.4,83123.01,-814.39,39.77
DDI - Cupom cambial,N19,82882.94,82078.78,-804.16,14.07
DDI - Cupom cambial,V19,81775.64,80982.22,-793.42,21.04
DDI - Cupom cambial,F20,80499.81,79718.77,-781.04,58.52
DDI - Cupom cambial,N20,78315.02,77555.18,-759.84,44.64
DDI - Cupom cambial,F21,76079.68,75341.53,-738.15,32.03
DDI - Cupom cambial,N21,74038.33,73319.98,-718.35,26.97
DDI - Cupom cambial,F22,71954.77,71256.64,-698.13,11.58
DDI - Cupom cambial,F23,67632.36,66976.17,-656.19,2.66
DDI - Cupom cambial,F24,63245.16,62631.53,-613.63,58.91
DDI - Cupom cambial,F25,59086.44,58513.16,-573.28,17.35
DDI - Cupom cambial,F26,55894.6,55352.29,-542.31,23.33
DI1 - DI de 1 dia,H14,99415.04,99376.41,-38.63,1.21
DI1 - DI de 1 dia,J14,98653.72,98615.39,-38.33,4.39
DI1 - DI de 1 dia,K14,97836.29,97798.28,-38.01,9.62
DI1 - DI de 1 dia,M14,96981.49,96943.81,-37.68,15.27
DI1 - DI de 1 dia,N14,96166.14,96128.77,-37.37,25.52
DI1 - DI de 1 dia,V14,93444.79,93408.48,-36.31,57.31
DI1 - DI de 1 dia,F15,90783.12,90747.85,-35.27,84.55
DI1 - DI de 1 dia,J15,88228.01,88193.73,-34.28,103.76
DI1 - DI de 1 dia,N15,85645.44,85612.16,-33.28,132.21
DI1 - DI de 1 dia,V15,82959.24,82927.01,-32.23,114.81
DI1 - DI de 1 dia,F16,80452.48,80421.22,-31.26,168.37
DI1 - DI de 1 dia,J16,77974.35,77944.05,-30.3,183.52
DI1 - DI de 1 dia,N16,75555.51,75526.15,-29.36,166.06
DI1 - DI de 1 dia,V16,73158.71,73130.28,-28.43,174.17
DI1 - DI de 1 dia,F17,70912.55,70885.0,-27.55,151.38
DI1 - DI de 1 dia,J17,68678.78,68652.09,-26.69,139.76
DI1 - DI de 1 dia,N17,66615.39,66589.51,-25.88,125.68
DI1 - DI de 1 dia,V17,64486.63,64461.57,-25.06,109.68
DI1 - DI de 1 dia,F18,62585.23,62560.91,-24.32,134.61
DI1 - DI de 1 dia,J18,60708.11,60684.52,-23.59,111.87
DI1 - DI de 1 dia,N18,58829.28,58806.42,-22.86,119.23
DI1 - DI de 1 dia,V18,56980.76,56958.62,-22.14,128.88
DI1 - DI de 1 dia,F19,55244.47,55223.0,-21.47,100.43
DI1 - DI de 1 dia,J19,53610.79,53589.96,-20.83,126.27
DI1 - DI de 1 dia,N19,52002.7,51982.49,-20.21,155.17
DI1 - DI de 1 dia,V19,50340.61,50321.05,-19.56,179.76
DI1 - DI de 1 dia,F20,48751.37,48732.43,-18.94,131.23
DI1 - DI de 1 dia,J20,47251.46,47233.1,-18.36,145.07
DI1 - DI de 1 dia,N20,45820.98,45803.18,-17.8,158.9
DI1 - DI de 1 dia,V20,44338.42,44321.19,-17.23,159.81
DI1 - DI de 1 dia,F21,42946.88,42930.19,-16.69,160.47
DI1 - DI de 1 dia,N21,40371.43,40355.74,-15.69,182.17
DI1 - DI de 1 dia,F22,37859.2,37844.49,-14.71,208.49
DI1 - DI de 1 dia,N22,35505.43,35491.63,-13.8,157.94
DI1 - DI de 1 dia,F23,33240.69,33227.77,-12.92,107.34
DI1 - DI de 1 dia,F24,29272.68,29261.31,-11.37,132.58
DI1 - DI de 1 dia,F25,25712.16,25702.17,-9.99,101.08
DOL - Dólar comercial,H14,2400.694,2395.386,-5.308,265.4
DOL - Dólar comercial,J14,2417.726,2412.39,-5.336,266.8
DOL - Dólar comercial,K14,2435.478,2430.043,-5.435,271.75
DOL - Dólar comercial,M14,2454.109,2448.525,-5.584,279.2
DOL - Dólar comercial,N14,2471.393,2465.706,-5.687,284.35
DOL - Dólar comercial,Q14,2491.717,2485.736,-5.981,299.05
DOL - Dólar comercial,U14,2510.416,2504.164,-6.252,312.6
DOL - Dólar comercial,V14,2530.16,2523.622,-6.538,326.9
DOL - Dólar comercial,X14,2550.563,2543.784,-6.779,338.95
DOL - Dólar comercial,Z14,2568.44,2561.458,-6.982,349.1
DOL - Dólar comercial,F15,2588.231,2581.04,-7.191,359.55
DOL - Dólar comercial,G15,2608.826,2601.425,-7.401,370.05
DOL - Dólar comercial,H15,2626.602,2619.019,-7.583,379.15
DOL - Dólar comercial,J15,2648.498,2640.692,-7.806,390.3
DOL - Dólar comercial,K15,2669.157,2661.214,-7.943,397.15
DOL - Dólar comercial,M15,2689.996,2681.872,-8.124,406.2
DOL - Dólar comercial,N15,2712.057,2703.766,-8.291,414.55
DOL - Dólar comercial,V15,2781.805,2773.131,-8.674,433.7
DOL - Dólar comercial,F16,2850.4,2840.037,-10.363,518.15
DOL - Dólar comercial,J16,2921.582,2910.109,-11.473,573.65
DOL - Dólar comercial,N16,2991.809,2979.631,-12.178,608.9
DOL - Dólar comercial,V16,3064.365,3051.676,-12.689,634.45
DOL - Dólar comercial,F17,3132.368,3121.345,-11.023,551.15
DOL - Dólar comercial,J17,3203.133,3189.787,-13.346,667.3
DOL - Dólar comercial,N17,3267.34,3255.422,-11.918,595.9
DOL - Dólar comercial,F18,3402.129,3392.902,-9.227,461.35
DOL - Dólar comercial,F21,4236.47,4219.142,-17.328,866.4
ETH - Etanol Hidratado,G14,1279.5,1290.0,10.5,315.0
ETH - Etanol Hidratado,H14,1290.0,1300.5,10.5,315.0
ETH - Etanol Hidratado,J14,1201.5,1211.0,9.5,285.0
ETH - Etanol Hidratado,K14,1126.0,1135.0,9.0,270.0
ETH - Etanol Hidratado,M14,1130.0,1137.5,7.5,225.0
ETH - Etanol Hidratado,N14,1130.0,1136.5,6.5,195.0
ETH - Etanol Hidratado,Q14,1139.5,1140.0,0.5,15.0
ETH - Etanol Hidratado,U14,1144.0,1150.0,6.0,180.0
EUR - Euro (em Reais),H14,3265.089,3262.65,-2.439,121.95
EUR - Euro (em Reais),J14,3288.223,3285.772,-2.451,122.55
EUR - Euro (em Reais),K14,3312.339,3309.717,-2.622,131.1
EUR - Euro (em Reais),N14,3363.864,3361.028,-2.836,141.8
EUR - Euro (em Reais),V14,3446.9,3443.17,-3.73,186.5
EUR - Euro (em Reais),J15,3603.59,3598.011,-5.579,278.95
EUR - Euro (em Reais),V15,3783.739,3777.045,-6.694,334.7
EUR - Euro (em Reais),J16,3976.011,3966.322,-9.689,484.45
EUR - Euro (em Reais),V16,4183.253,4171.331,-11.922,596.1
EUR - Euro (em Reais),J17,4389.69,4377.556,-12.134,606.7
EUR - Euro (em Reais),V17,4597.688,4594.117,-3.571,178.55
FRC - FRA de cupom,J14,0.88,0.81,-0.07,0.03
FRC - FRA de cupom,K14,1.06,1.02,-0.04,0.02
FRC - FRA de cupom,M14,1.18,1.15,-0.03,0.01
FRC - FRA de cupom,N14,1.36,1.31,-0.05,0.02
FRC - FRA de cupom,V14,1.73,1.68,-0.05,0.02
FRC - FRA de cupom,F15,1.98,1.94,-0.04,0.02
FRC - FRA de cupom,J15,2.07,2.03,-0.04,0.02
FRC - FRA de cupom,N15,2.17,2.12,-0.05,0.02
FRC - FRA de cupom,V15,2.23,2.2,-0.03,0.01
FRC - FRA de cupom,F16,2.31,2.27,-0.04,0.02
FRC - FRA de cupom,J16,2.38,2.35,-0.03,0.01
FRC - FRA de cupom,N16,2.46,2.45,-0.01,0.0
FRC - FRA de cupom,V16,2.56,2.54,-0.02,0.01
