Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),K20,18851.0,18885.2,34.2,95.42
AFS - Rande da África do Sul (em USD),M20,18910.9,18935.0,24.1,67.24
AFS - Rande da África do Sul (em USD),N20,18967.4,18990.4,23.0,64.17
ARB - Peso Argentino (em Reais),K20,77.957,79.069,1.112,166.8
ARB - Peso Argentino (em Reais),M20,74.278,75.431,1.153,172.95
ARB - Peso Argentino (em Reais),N20,71.154,72.328,1.174,176.1
ARS - Peso Argentino (em USD),K20,67378.6,67207.6,-171.0,112620.6
ARS - Peso Argentino (em USD),M20,70818.1,70545.9,-272.2,179270.92
ARS - Peso Argentino (em USD),N20,74016.2,73650.9,-365.3,240586.58
AUD - Dólar Australiano (em Reais),K20,3339.18,3373.88,34.7,2082.0
AUD - Dólar Australiano (em Reais),M20,3344.295,3378.805,34.51,2070.6
AUD - Dólar Australiano (em Reais),N20,3348.608,3382.6,33.992,2039.52
AUS - Dólar Australiano (em USD),K20,635.719,634.897,-0.822,43.65
AUS - Dólar Australiano (em USD),M20,635.775,634.955,-0.82,43.55
AUS - Dólar Australiano (em USD),N20,635.823,634.985,-0.838,44.5
B3SAO - Contrato Futuro de B3SA3,J20,39.54,40.59,1.05,1.05
B3SAO - Contrato Futuro de B3SA3,K20,39.63,40.68,1.05,1.05
B3SAO - Contrato Futuro de B3SA3,M20,39.72,40.77,1.05,1.05
BGI - Boi gordo,J20,196.25,196.25,0.0,0.0
BGI - Boi gordo,K20,186.1,184.8,-1.3,429.0
BGI - Boi gordo,M20,187.4,186.1,-1.3,429.0
BGI - Boi gordo,N20,188.0,185.4,-2.6,858.0
BGI - Boi gordo,Q20,184.3,181.75,-2.55,841.5
BGI - Boi gordo,U20,185.35,182.8,-2.55,841.5
BGI - Boi gordo,V20,189.65,187.05,-2.6,858.0
BGI - Boi gordo,X20,195.6,192.9,-2.7,891.0
BGI - Boi gordo,Z20,195.6,192.9,-2.7,891.0
BRI - Futuro do Índice Brasil 50,M20,12796.0,12768.0,-28.0,280.0
BRI - Futuro do Índice Brasil 50,Q20,12852.0,12822.0,-30.0,300.0
CAD - Dólar Canadense (em Reais),K20,3746.73,3763.272,16.542,992.52
CAD - Dólar Canadense (em Reais),M20,3753.147,3769.201,16.054,963.24
