Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),Q19,13988.8,13992.5,3.7,37.0
AFS - Rande da África do Sul (em USD),U19,14045.8,14046.2,0.4,4.0
AFS - Rande da África do Sul (em USD),V19,14093.8,14095.8,2.0,20.0
ARB - Peso Argentino (em Reais),Q19,87.436,87.465,0.029,4.35
ARB - Peso Argentino (em Reais),U19,83.673,83.924,0.251,37.65
ARB - Peso Argentino (em Reais),V19,80.793,80.934,0.141,21.15
AUD - Dólar Australiano (em Reais),Q19,2623.941,2634.209,10.268,616.08
AUD - Dólar Australiano (em Reais),U19,2633.891,2643.943,10.052,603.12
AUD - Dólar Australiano (em Reais),V19,2642.747,2653.129,10.382,622.92
AUS - Dólar Australiano (em USD),Q19,697.967,702.855,4.888,183.06
AUS - Dólar Australiano (em USD),U19,698.725,703.529,4.804,179.91
AUS - Dólar Australiano (em USD),V19,699.264,704.109,4.845,181.45
B3SAO - Contrato Futuro de B3SA3,N19,41.19,39.71,-1.48,1.48
B3SAO - Contrato Futuro de B3SA3,Q19,41.46,39.98,-1.48,1.48
B3SAO - Contrato Futuro de B3SA3,U19,41.79,40.29,-1.5,1.5
BGI - Boi gordo,N19,154.35,154.7,0.35,115.5
BGI - Boi gordo,Q19,156.6,156.75,0.15,49.5
BGI - Boi gordo,U19,160.0,160.0,0.0,0.0
BGI - Boi gordo,V19,161.65,161.6,-0.05,16.5
BGI - Boi gordo,X19,162.2,162.8,0.6,198.0
BGI - Boi gordo,Z19,164.5,163.25,-1.25,412.5
BGI - Boi gordo,F20,163.2,163.2,0.0,0.0
BGI - Boi gordo,K20,158.85,158.85,0.0,0.0
BRI - Futuro do Índice Brasil 50,Q19,17415.0,17207.0,-208.0,2080.0
BRI - Futuro do Índice Brasil 50,V19,17580.0,17369.0,-211.0,2110.0
CAD - Dólar Canadense (em Reais),Q19,2877.171,2876.902,-0.269,16.14
CAD - Dólar Canadense (em Reais),U19,2886.623,2886.419,-0.204,12.24
CAD - Dólar Canadense (em Reais),V19,2895.453,2895.262,-0.191,11.46
CAN - Dólar Canadense (em USD),Q19,1306.633,1302.745,-3.888,38.88
CAN - Dólar Canadense (em USD),U19,1305.875,1302.0,-3.875,38.75
CAN - Dólar Canadense (em USD),V19,1305.264,1301.459,-3.805,38.05
CCM - Milho,N19,37.4,37.16,-0.24,108.0
CCM - Milho,U19,37.49,37.98,0.49,220.5
CCM - Milho,X19,39.55,40.11,0.56,252.0
CCM - Milho,F20,40.95,41.25,0.3,135.0
CCM - Milho,H20,40.85,41.4,0.55,247.5
CCM - Milho,K20,37.12,37.62,0.5,225.0
CCM - Milho,N20,36.12,36.12,0.0,0.0
CCM - Milho,U20,35.99,35.99,0.0,0.0
CCROO - Contrato Futuro de CCRO3,N19,14.66,15.06,0.4,0.4
CCROO - Contrato Futuro de CCRO3,Q19,14.79,15.19,0.4,0.4
CCROO - Contrato Futuro de CCRO3,U19,14.95,15.35,0.4,0.4
CHF - Franco Suíço (em Reais),Q19,3804.683,3813.85,9.167,458.35
CHF - Franco Suíço (em Reais),U19,3826.973,3835.597,8.624,431.2
CHF - Franco Suíço (em Reais),V19,3846.645,3855.982,9.337,466.85
CHL - Peso Chileno (em USD),Q19,681760.0,679970.0,-1790.0,17900.0
CHL - Peso Chileno (em USD),U19,681645.0,679934.3,-1710.7,17107.0
CHL - Peso Chileno (em USD),V19,681702.7,679920.0,-1782.7,17827.0
CIELO - Contrato Futuro de CIEL3,N19,7.47,7.23,-0.24,0.24
CIELO - Contrato Futuro de CIEL3,Q19,7.55,7.31,-0.24,0.24
CIELO - Contrato Futuro de CIEL3,U19,7.64,7.4,-0.24,0.24
CLP - Peso Chileno (em Reais),Q19,5514.3,5511.8,-2.5,62.5
CLP - Peso Chileno (em Reais),U19,5530.1,5527.1,-3.0,75.0
CLP - Peso Chileno (em Reais),V19,5544.0,5541.9,-2.1,52.5
CMIGP - Contrato Futuro de CMIG4,N19,15.3,15.12,-0.18,0.18
CMIGP - Contrato Futuro de CMIG4,Q19,15.42,15.24,-0.18,0.18
CMIGP - Contrato Futuro de CMIG4,U19,15.57,15.39,-0.18,0.18
CNH - Iuan Chinês Offshore (em USD),Q19,6875.067,6879.91,4.843,48.43
CNH - Iuan Chinês Offshore (em USD),U19,6874.825,6879.843,5.018,50.18
CNH - Iuan Chinês Offshore (em USD),V19,6875.482,6880.377,4.895,48.95
CNY - Iuan Chinês Onshore (em Reais),Q19,5473.75,5451.797,-21.953,768.35
CNY - Iuan Chinês Onshore (em Reais),U19,5487.478,5467.671,-19.807,693.24
CNY - Iuan Chinês Onshore (em Reais),V19,5499.416,5479.721,-19.695,689.32
DAP - Cupom de DI x IPCA,N19,99975.97,99975.98,0.01,0.01
DAP - Cupom de DI x IPCA,Q19,99585.56,99587.12,1.56,2.03
DAP - Cupom de DI x IPCA,U19,99254.32,99257.03,2.71,3.53
DAP - Cupom de DI x IPCA,V19,0.0,98926.94,98926.94,128957.2
DAP - Cupom de DI x IPCA,F20,98499.02,98501.51,2.49,3.24
DAP - Cupom de DI x IPCA,Q20,97905.18,97836.26,-68.92,89.84
DAP - Cupom de DI x IPCA,F21,97023.03,97021.64,-1.39,1.81
DAP - Cupom de DI x IPCA,K21,96495.09,96479.18,-15.91,20.73
DAP - Cupom de DI x IPCA,Q22,93121.97,93136.05,14.08,18.35
DAP - Cupom de DI x IPCA,K23,90863.77,90681.53,-182.24,237.56
DAP - Cupom de DI x IPCA,Q24,86495.54,86569.83,74.29,96.84
DAP - Cupom de DI x IPCA,Q26,80231.77,80002.24,-229.53,299.2
DAP - Cupom de DI x IPCA,Q28,73264.98,72809.24,-455.74,594.08
DAP - Cupom de DI x IPCA,Q30,67934.2,67710.0,-224.2,292.25
DAP - Cupom de DI x IPCA,K35,54911.82,54823.39,-88.43,115.27
DCO - Cupom Cambial em OC1,Q19,99818.25,99511.29,-306.96,576.05
DCO - Cupom Cambial em OC1,U19,99574.76,99274.41,-300.35,563.65
DCO - Cupom Cambial em OC1,V19,99357.25,99063.85,-293.4,550.6
DCO - Cupom Cambial em OC1,X19,99120.71,98834.63,-286.08,536.87
DCO - Cupom Cambial em OC1,Z19,98906.85,98624.92,-281.93,529.08
DCO - Cupom Cambial em OC1,F20,98681.97,98411.31,-270.66,507.93
DCO - Cupom Cambial em OC1,G20,98457.57,98190.78,-266.79,500.67
DCO - Cupom Cambial em OC1,H20,98274.12,98012.31,-261.81,491.32
DCO - Cupom Cambial em OC1,J20,98072.12,97819.28,-252.84,474.49
DCO - Cupom Cambial em OC1,K20,97877.11,97631.94,-245.17,460.09
DCO - Cupom Cambial em OC1,M20,97709.88,97483.04,-226.84,425.69
DCO - Cupom Cambial em OC1,N20,97510.99,97294.4,-216.59,406.46
DCO - Cupom Cambial em OC1,V20,96915.85,96709.77,-206.08,386.74
DCO - Cupom Cambial em OC1,F21,96307.14,96135.51,-171.63,322.08
DCO - Cupom Cambial em OC1,J21,95737.05,95574.76,-162.29,304.56
DCO - Cupom Cambial em OC1,N21,95163.24,95020.9,-142.34,267.12
DCO - Cupom Cambial em OC1,V21,94547.19,94440.3,-106.89,200.59
DCO - Cupom Cambial em OC1,F22,93952.22,93858.52,-93.7,175.84
DCO - Cupom Cambial em OC1,J22,93293.37,93277.93,-15.44,28.97
DCO - Cupom Cambial em OC1,N22,92765.96,92707.4,-58.56,109.89
DCO - Cupom Cambial em OC1,V22,92071.87,92014.31,-57.56,108.01
DCO - Cupom Cambial em OC1,F23,91482.7,91450.64,-32.06,60.16
DCO - Cupom Cambial em OC1,J23,90838.81,90831.4,-7.41,13.9
DCO - Cupom Cambial em OC1,N23,90261.15,90245.11,-16.04,30.1
DCO - Cupom Cambial em OC1,V23,89553.64,89559.01,5.37,10.07
DCO - Cupom Cambial em OC1,F24,88906.41,88968.96,62.55,117.38
DCO - Cupom Cambial em OC1,J24,88161.52,88282.36,120.84,226.77
DCO - Cupom Cambial em OC1,N24,87634.63,87739.99,105.36,197.72
DCO - Cupom Cambial em OC1,F25,86344.62,86449.48,104.86,196.78
DCO - Cupom Cambial em OC1,N25,84917.84,85100.17,182.33,342.16
DCO - Cupom Cambial em OC1,F26,83772.33,83945.32,172.99,324.64
DCO - Cupom Cambial em OC1,N26,82534.89,82545.07,10.18,19.1
DCO - Cupom Cambial em OC1,F27,81117.86,81299.0,181.14,339.93
DCO - Cupom Cambial em OC1,F28,78399.83,78732.27,332.44,623.87
DCO - Cupom Cambial em OC1,F29,75757.28,76132.28,375.0,703.74
DCO - Cupom Cambial em OC1,F30,73384.5,73739.59,355.09,666.37
DCO - Cupom Cambial em OC1,F31,71191.5,71637.8,446.3,837.54
DDI - Cupom cambial,Q19,99818.25,99511.29,-306.96,576.05
DDI - Cupom cambial,U19,99574.76,99274.41,-300.35,563.65
DDI - Cupom cambial,V19,99357.25,99063.85,-293.4,550.6
DDI - Cupom cambial,X19,99120.71,98834.63,-286.08,536.87
DDI - Cupom cambial,Z19,98906.85,98624.92,-281.93,529.08
DDI - Cupom cambial,F20,98681.97,98411.31,-270.66,507.93
DDI - Cupom cambial,G20,98457.57,98190.78,-266.79,500.67
DDI - Cupom cambial,H20,98274.12,98012.31,-261.81,491.32
DDI - Cupom cambial,J20,98072.12,97819.28,-252.84,474.49
DDI - Cupom cambial,K20,97877.11,97631.94,-245.17,460.09
DDI - Cupom cambial,M20,97709.88,97483.04,-226.84,425.69
DDI - Cupom cambial,N20,97510.99,97294.4,-216.59,406.46
DDI - Cupom cambial,V20,96915.85,96709.77,-206.08,386.74
DDI - Cupom cambial,F21,96307.14,96135.51,-171.63,322.08
DDI - Cupom cambial,J21,95737.05,95574.76,-162.29,304.56
DDI - Cupom cambial,N21,95163.24,95020.9,-142.34,267.12
DDI - Cupom cambial,V21,94547.19,94440.3,-106.89,200.59
DDI - Cupom cambial,F22,93952.22,93858.52,-93.7,175.84
DDI - Cupom cambial,J22,93293.37,93277.93,-15.44,28.97
DDI - Cupom cambial,N22,92765.96,92707.4,-58.56,109.89
DDI - Cupom cambial,V22,92071.87,92014.31,-57.56,108.01
DDI - Cupom cambial,F23,91482.7,91450.64,-32.06,60.16
DDI - Cupom cambial,J23,90838.81,90831.4,-7.41,13.9
DDI - Cupom cambial,N23,90261.15,90245.11,-16.04,30.1
DDI - Cupom cambial,V23,89553.64,89559.01,5.37,10.07
DDI - Cupom cambial,F24,88906.41,88968.96,62.55,117.38
DDI - Cupom cambial,J24,88161.52,88282.36,120.84,226.77
DDI - Cupom cambial,N24,87634.63,87739.99,105.36,197.72
DDI - Cupom cambial,F25,86344.62,86449.48,104.86,196.78
DDI - Cupom cambial,N25,84917.84,85100.17,182.33,342.16
DDI - Cupom cambial,F26,83772.33,83945.32,172.99,324.64
DDI - Cupom cambial,N26,82534.89,82545.07,10.18,19.1
DDI - Cupom cambial,F27,81117.86,81299.0,181.14,339.93
DDI - Cupom cambial,F28,78399.83,78732.27,332.44,623.87
DDI - Cupom cambial,F29,75757.28,76132.28,375.0,703.74
DDI - Cupom cambial,F30,73384.5,73739.59,355.09,666.37
DDI - Cupom cambial,F31,71191.5,71637.8,446.3,837.54
DI1 - DI de 1 dia,Q19,99655.84,99655.59,-0.25,0.25
DI1 - DI de 1 dia,U19,99145.76,99147.01,1.25,1.25
DI1 - DI de 1 dia,V19,98673.5,98675.92,2.42,2.42
DI1 - DI de 1 dia,X19,98176.11,98178.96,2.85,2.85
DI1 - DI de 1 dia,Z19,97758.25,97765.53,7.28,7.28
DI1 - DI de 1 dia,F20,97351.39,97353.47,2.08,2.08
DI1 - DI de 1 dia,G20,96904.23,96906.9,2.67,2.67
DI1 - DI de 1 dia,H20,96551.04,96554.17,3.13,3.13
DI1 - DI de 1 dia,J20,96109.97,96113.77,3.8,3.8
DI1 - DI de 1 dia,K20,95710.68,95714.37,3.69,3.69
DI1 - DI de 1 dia,M20,95314.74,95318.99,4.25,4.25
DI1 - DI de 1 dia,N20,94885.6,94891.37,5.77,5.77
DI1 - DI de 1 dia,V20,93561.62,93580.48,18.86,18.86
DI1 - DI de 1 dia,F21,92287.2,92271.49,-15.71,15.71
DI1 - DI de 1 dia,J21,90976.14,90944.05,-32.09,32.09
DI1 - DI de 1 dia,N21,89618.53,89599.67,-18.86,18.86
DI1 - DI de 1 dia,V21,88114.83,88113.05,-1.78,1.78
DI1 - DI de 1 dia,F22,86727.17,86705.41,-21.76,21.76
DI1 - DI de 1 dia,J22,85287.26,85286.08,-1.18,1.18
