Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M11,1725.173,1729.117,3.944,236.64
AUD - Dólar Australiano (em Reais),N11,1727.14,1731.846,4.706,282.36
AUD - Dólar Australiano (em Reais),Q11,1729.326,1734.496,5.17,310.2
AUD - Dólar Australiano (em Reais),U11,1734.09,1738.961,4.871,292.26
B20 - Global 2020,N11,160.5625,160.6562,0.0937,75.1
B40 - Global 2040,N11,134.25,134.2187,-0.0313,25.08
BGI - Boi gordo,K11,100.71,99.76,-0.95,313.5
BGI - Boi gordo,M11,101.0,100.2,-0.8,264.0
BGI - Boi gordo,N11,102.75,101.94,-0.81,267.3
BGI - Boi gordo,Q11,103.64,102.55,-1.09,359.7
BGI - Boi gordo,U11,104.38,103.27,-1.11,366.3
BGI - Boi gordo,V11,104.96,103.82,-1.14,376.2
BGI - Boi gordo,X11,105.0,103.86,-1.14,376.2
BGI - Boi gordo,Z11,104.1,102.97,-1.13,372.9
CAD - Dólar Canadense (em Reais),M11,1673.398,1684.262,10.864,651.84
CAD - Dólar Canadense (em Reais),N11,1680.472,1692.151,11.679,700.74
CAD - Dólar Canadense (em Reais),Q11,1687.935,1700.13,12.195,731.7
CCM - Milho,K11,28.61,28.58,-0.03,13.5
CCM - Milho,U11,29.46,29.41,-0.05,22.5
CCM - Milho,X11,29.9,29.7,-0.2,90.0
CCM - Milho,F12,30.3,30.15,-0.15,67.5
CCM - Milho,H12,29.65,29.5,-0.15,67.5
DAP - Cupom de DI x IPCA,X11,97233.99,97226.81,-7.18,46.05
DAP - Cupom de DI x IPCA,Q12,92598.4,92591.57,-6.83,136.02
DAP - Cupom de DI x IPCA,K13,88090.54,88084.04,-6.5,25.34
DAP - Cupom de DI x IPCA,Q14,81134.84,81128.85,-5.99,58.34
DAP - Cupom de DI x IPCA,K15,77514.19,77508.47,-5.72,22.58
DAP - Cupom de DI x IPCA,K17,69092.1,69087.0,-5.1,147.79
DDI - Cupom cambial,M11,99821.48,100656.05,834.57,812.11
DDI - Cupom cambial,N11,99415.93,100247.11,831.18,845.19
DDI - Cupom cambial,Q11,99016.65,99844.49,827.84,862.31
DDI - Cupom cambial,U11,98618.61,99443.12,824.51,846.89
DDI - Cupom cambial,V11,98254.06,99075.52,821.46,838.99
DDI - Cupom cambial,F12,97266.87,98080.08,813.21,770.35
DDI - Cupom cambial,J12,96354.89,97160.48,805.59,791.38
DDI - Cupom cambial,N12,95354.7,96151.92,797.22,738.02
DDI - Cupom cambial,V12,94536.68,95327.07,790.39,890.54
DDI - Cupom cambial,F13,93762.12,94546.03,783.91,910.96
DDI - Cupom cambial,J13,92818.14,93594.16,776.02,856.78
DDI - Cupom cambial,N13,91955.86,92724.67,768.81,829.79
DDI - Cupom cambial,V13,90998.06,91758.86,760.8,776.51
DDI - Cupom cambial,F14,90102.37,90855.68,753.31,817.56
DDI - Cupom cambial,J14,88976.98,89720.88,743.9,785.04
DDI - Cupom cambial,N14,87875.15,88609.84,734.69,846.56
DDI - Cupom cambial,V14,86899.51,87626.04,726.53,915.35
DDI - Cupom cambial,F15,85606.65,86322.37,715.72,876.6
DDI - Cupom cambial,J15,84462.8,85168.96,706.16,879.49
DDI - Cupom cambial,N15,83434.38,84131.94,697.56,976.61
DDI - Cupom cambial,V15,82394.35,83083.22,688.87,958.88
DDI - Cupom cambial,F16,81390.15,82070.62,680.47,890.09
DDI - Cupom cambial,J16,80318.83,80990.35,671.52,864.98
DDI - Cupom cambial,N16,79285.34,79948.21,662.87,891.19
DDI - Cupom cambial,F17,77198.3,77843.73,645.43,917.75
DDI - Cupom cambial,F18,73146.7,73758.25,611.55,824.87
DDI - Cupom cambial,F19,69420.38,70000.78,580.4,1193.12
DDI - Cupom cambial,F20,65186.27,65731.27,545.0,897.48
DDI - Cupom cambial,F21,61543.09,62057.63,514.54,811.15
DDI - Cupom cambial,F22,57990.59,58475.43,484.84,749.71
DDI - Cupom cambial,F25,48090.16,48492.22,402.06,639.37
DI1 - DI de 1 dia,M11,99155.14,99110.92,-44.22,0.69
DI1 - DI de 1 dia,N11,98217.58,98173.77,-43.81,0.04
DI1 - DI de 1 dia,Q11,97279.99,97236.6,-43.39,0.95
DI1 - DI de 1 dia,U11,96251.93,96209.0,-42.93,0.83
DI1 - DI de 1 dia,V11,95308.68,95266.17,-42.51,2.52
DI1 - DI de 1 dia,F12,92577.22,92535.93,-41.29,9.61
DI1 - DI de 1 dia,J12,89805.7,89765.65,-40.05,12.78
DI1 - DI de 1 dia,N12,87132.55,87093.69,-38.86,15.83
DI1 - DI de 1 dia,V12,84467.46,84429.79,-37.67,18.92
DI1 - DI de 1 dia,F13,82020.8,81984.22,-36.58,34.09
DI1 - DI de 1 dia,J13,79680.24,79644.7,-35.54,38.08
DI1 - DI de 1 dia,N13,77286.17,77251.7,-34.47,56.76
DI1 - DI de 1 dia,V13,74910.92,74877.51,-33.41,94.17
DI1 - DI de 1 dia,F14,72784.39,72751.93,-32.46,84.32
DI1 - DI de 1 dia,J14,70712.7,70681.16,-31.54,89.5
DI1 - DI de 1 dia,N14,68692.28,68661.64,-30.64,82.77
DI1 - DI de 1 dia,V14,66572.61,66542.92,-29.69,93.09
DI1 - DI de 1 dia,F15,64548.02,64519.23,-28.79,103.52
