Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),G15,2056.768,2020.066,-36.702,2202.12
AUD - Dólar Australiano (em Reais),H15,2067.648,2031.895,-35.753,2145.18
AUD - Dólar Australiano (em Reais),J15,2081.725,2045.753,-35.972,2158.32
BGI - Boi gordo,F15,142.8,142.95,0.15,49.5
BGI - Boi gordo,G15,142.55,142.5,-0.05,16.5
BGI - Boi gordo,H15,142.43,141.9,-0.53,174.9
BGI - Boi gordo,J15,141.31,141.01,-0.3,99.0
BGI - Boi gordo,K15,140.85,140.4,-0.45,148.5
BGI - Boi gordo,N15,142.7,142.25,-0.45,148.5
BGI - Boi gordo,V15,146.87,146.4,-0.47,155.1
BRI - Futuro do Índice Brasil 50,G15,8121.0,8129.0,8.0,80.0
BRI - Futuro do Índice Brasil 50,J15,8259.0,8268.0,9.0,90.0
BRI - Futuro do Índice Brasil 50,M15,8404.0,8413.0,9.0,90.0
CAD - Dólar Canadense (em Reais),G15,2071.91,2067.323,-4.587,275.22
CAD - Dólar Canadense (em Reais),H15,2085.74,2082.182,-3.558,213.48
CAD - Dólar Canadense (em Reais),J15,2103.775,2100.265,-3.51,210.6
CCM - Milho,H15,27.73,27.93,0.2,90.0
CCM - Milho,K15,27.62,27.95,0.33,148.5
CCM - Milho,N15,27.62,27.95,0.33,148.5
CCM - Milho,U15,27.95,27.97,0.02,9.0
CHF - Franco Suíço (em Reais),G15,2849.131,2830.594,-18.537,926.85
CHF - Franco Suíço (em Reais),H15,2874.09,2855.074,-19.016,950.8
CHF - Franco Suíço (em Reais),J15,2904.67,2885.813,-18.857,942.85
CLP - Peso Chileno (em Reais),G15,4134.4,4166.2,31.8,795.0
CLP - Peso Chileno (em Reais),H15,4158.0,4182.7,24.7,617.5
CNY - Iuan Chinês Onshore (em Reais),H15,4213.989,4270.693,56.704,1984.64
DAP - Cupom de DI x IPCA,K15,99404.46,99410.69,6.23,12.58
DAP - Cupom de DI x IPCA,K17,88570.04,88575.59,5.55,166.43
DDI - Cupom cambial,G15,100693.44,101283.83,590.39,1763.25
DDI - Cupom cambial,H15,100609.2,101199.1,589.9,1779.95
DDI - Cupom cambial,J15,100495.35,101084.58,589.23,1786.89
DDI - Cupom cambial,K15,100359.91,100948.35,588.44,1779.5
DDI - Cupom cambial,N15,100093.47,100680.35,586.88,1772.83
DDI - Cupom cambial,V15,99593.32,100177.26,583.94,1790.72
DDI - Cupom cambial,F16,98977.74,99558.07,580.33,1806.03
DDI - Cupom cambial,J16,98341.46,98918.06,576.6,1813.46
DDI - Cupom cambial,N16,97698.74,98271.57,572.83,1768.42
DDI - Cupom cambial,V16,97053.86,97622.91,569.05,1810.97
DDI - Cupom cambial,F17,96455.68,97021.23,565.55,1834.9
DDI - Cupom cambial,J17,95799.46,96361.16,561.7,1848.13
DDI - Cupom cambial,N17,95132.48,95690.27,557.79,1898.29
DDI - Cupom cambial,V17,94517.74,95071.92,554.18,1950.64
DDI - Cupom cambial,F18,93764.96,94314.73,549.77,1974.68
DDI - Cupom cambial,J18,93093.24,93639.07,545.83,1974.74
DDI - Cupom cambial,N18,92391.48,92933.2,541.72,1878.06
DDI - Cupom cambial,V18,91760.58,92298.6,538.02,1912.62
DDI - Cupom cambial,F19,91006.84,91540.44,533.6,2015.86
DDI - Cupom cambial,J19,90392.23,90922.22,529.99,2028.44
DDI - Cupom cambial,N19,89686.41,90212.27,525.86,2028.54
DDI - Cupom cambial,V19,88961.89,89483.5,521.61,1970.91
DDI - Cupom cambial,F20,88141.27,88658.07,516.8,1847.19
DDI - Cupom cambial,J20,87522.51,88035.68,513.17,1864.42
DDI - Cupom cambial,N20,86853.7,87362.95,509.25,1979.22
DDI - Cupom cambial,V20,86174.39,86679.65,505.26,1987.29
DDI - Cupom cambial,F21,85209.39,85709.0,499.61,1924.15
DDI - Cupom cambial,N21,83438.02,83927.24,489.22,1885.87
DDI - Cupom cambial,F22,81957.94,82438.48,480.54,1788.76
DDI - Cupom cambial,F23,78817.74,79279.87,462.13,1771.84
DDI - Cupom cambial,F24,75594.69,76037.92,443.23,1644.0
DDI - Cupom cambial,F25,72055.85,72478.33,422.48,2057.54
DDI - Cupom cambial,F26,68245.92,68646.06,400.14,1968.45
DI1 - DI de 1 dia,G15,99954.69,99909.47,-45.22,0.03
DI1 - DI de 1 dia,H15,99143.13,99098.28,-44.85,0.33
DI1 - DI de 1 dia,J15,98135.4,98091.0,-44.4,2.13
DI1 - DI de 1 dia,K15,97223.88,97179.9,-43.98,5.19
DI1 - DI de 1 dia,N15,95349.96,95306.82,-43.14,4.85
DI1 - DI de 1 dia,V15,92418.83,92377.02,-41.81,12.79
DI1 - DI de 1 dia,F16,89682.06,89641.49,-40.57,9.2
DI1 - DI de 1 dia,J16,87147.32,87107.89,-39.43,1.75
DI1 - DI de 1 dia,N16,84653.94,84615.64,-38.3,1.53
DI1 - DI de 1 dia,V16,82225.53,82188.33,-37.2,1.2
DI1 - DI de 1 dia,F17,80082.83,80046.6,-36.23,14.39
DI1 - DI de 1 dia,J17,77906.71,77871.47,-35.24,45.56
DI1 - DI de 1 dia,N17,75820.99,75786.69,-34.3,0.38
DI1 - DI de 1 dia,V17,73720.42,73687.07,-33.35,17.25
DI1 - DI de 1 dia,F18,71847.76,71815.26,-32.5,18.59
DI1 - DI de 1 dia,J18,69948.8,69917.16,-31.64,39.33
DI1 - DI de 1 dia,N18,67965.13,67934.38,-30.75,41.22
DI1 - DI de 1 dia,V18,66069.36,66039.47,-29.89,64.66
DI1 - DI de 1 dia,F19,64312.57,64283.48,-29.09,89.66
DI1 - DI de 1 dia,J19,62618.11,62589.78,-28.33,92.78
DI1 - DI de 1 dia,N19,60941.69,60914.12,-27.57,95.71
DI1 - DI de 1 dia,V19,59294.84,59268.02,-26.82,39.71
DI1 - DI de 1 dia,F20,57738.33,57712.21,-26.12,7.17
DI1 - DI de 1 dia,J20,56193.9,56168.48,-25.42,21.1
DI1 - DI de 1 dia,N20,54712.49,54687.74,-24.75,53.14
DI1 - DI de 1 dia,V20,53295.79,53271.68,-24.11,54.35
DI1 - DI de 1 dia,F21,51957.92,51934.41,-23.51,55.42
DI1 - DI de 1 dia,J21,50617.08,50594.18,-22.9,47.88
DI1 - DI de 1 dia,N21,49286.52,49264.22,-22.3,42.85
DI1 - DI de 1 dia,F22,46654.74,46633.63,-21.11,29.39
DI1 - DI de 1 dia,N22,44180.58,44160.59,-19.99,44.39
DI1 - DI de 1 dia,F23,41782.51,41763.61,-18.9,59.58
DI1 - DI de 1 dia,N23,39611.26,39593.34,-17.92,60.01
DI1 - DI de 1 dia,F24,37535.39,37518.41,-16.98,60.23
DI1 - DI de 1 dia,F25,33645.14,33629.92,-15.22,60.1
DI1 - DI de 1 dia,F29,21691.13,21681.32,-9.81,54.24
DOL - Dólar comercial,G15,2579.887,2615.186,35.299,1764.95
DOL - Dólar comercial,H15,2598.456,2634.383,35.927,1796.35
DOL - Dólar comercial,J15,2622.052,2658.428,36.376,1818.8
DOL - Dólar comercial,K15,2643.254,2679.736,36.482,1824.1
DOL - Dólar comercial,M15,2665.046,2701.762,36.716,1835.8
DOL - Dólar comercial,N15,2688.081,2725.147,37.066,1853.3
DOL - Dólar comercial,Q15,2713.041,2750.59,37.549,1877.45
DOL - Dólar comercial,U15,2736.042,2773.992,37.95,1897.5
DOL - Dólar comercial,V15,2759.14,2797.528,38.388,1919.4
DOL - Dólar comercial,X15,2780.969,2819.823,38.854,1942.7
DOL - Dólar comercial,Z15,2801.953,2841.23,39.277,1963.85
DOL - Dólar comercial,F16,2825.074,2865.079,40.005,2000.25
DOL - Dólar comercial,G16,2845.459,2886.086,40.627,2031.35
DOL - Dólar comercial,H16,2865.128,2906.033,40.905,2045.25
DOL - Dólar comercial,J16,2887.879,2929.458,41.579,2078.95
DOL - Dólar comercial,N16,2954.286,2996.032,41.746,2087.3
DOL - Dólar comercial,V16,3020.13,3064.156,44.026,2201.3
DOL - Dólar comercial,F17,3081.458,3126.75,45.292,2264.6
DOL - Dólar comercial,J17,3146.595,3192.22,45.625,2281.25
DOL - Dólar comercial,N17,3207.118,3257.197,50.079,2503.95
DOL - Dólar comercial,F18,3332.055,3387.911,55.856,2792.8
DOL - Dólar comercial,F21,4178.801,4257.361,78.56,3928.0
ETH - Etanol Hidratado,F15,1325.0,1332.5,7.5,225.0
ETH - Etanol Hidratado,G15,1327.0,1336.0,9.0,270.0
ETH - Etanol Hidratado,H15,1320.0,1325.0,5.0,150.0
ETH - Etanol Hidratado,J15,1258.0,1258.0,0.0,0.0
ETH - Etanol Hidratado,K15,1230.0,1239.0,9.0,270.0
EUR - Euro (em Reais),G15,2929.274,2956.261,26.987,1349.35
EUR - Euro (em Reais),H15,2950.784,2978.35,27.566,1378.3
EUR - Euro (em Reais),J15,2978.113,3006.103,27.99,1399.5
EUR - Euro (em Reais),N15,3055.288,3083.94,28.652,1432.6
EUR - Euro (em Reais),V15,3139.511,3169.266,29.755,1487.75
EUR - Euro (em Reais),J16,3297.095,3329.432,32.337,1616.85
EUR - Euro (em Reais),V16,3464.159,3497.563,33.404,1670.2
EUR - Euro (em Reais),J17,3630.507,3663.991,33.484,1674.2
EUR - Euro (em Reais),V17,3808.157,3847.801,39.644,1982.2
FRC - FRA de cupom,J15,1.35,1.35,0.0,0.0
FRC - FRA de cupom,K15,1.38,1.42,0.04,0.02
FRC - FRA de cupom,N15,1.49,1.53,0.04,0.02
FRC - FRA de cupom,V15,1.71,1.72,0.01,0.0
