Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ABEVO - Contrato Futuro de ABEV3,Q24,11.7,11.63,-0.07,0.07
ABEVO - Contrato Futuro de ABEV3,U24,11.82,11.75,-0.07,0.07
AFS - Rande da África do Sul (em USD),Q24,18306.6,18191.25,-115.35,357.2
AFS - Rande da África do Sul (em USD),U24,18354.9,18253.0,-101.9,315.55
AFS - Rande da África do Sul (em USD),V24,18392.9,18293.6,-99.3,307.5
AFS - Rande da África do Sul (em USD),X24,18443.9,18345.0,-98.9,306.26
AFS - Rande da África do Sul (em USD),Z24,18486.0,18386.5,-99.5,308.12
AFS - Rande da África do Sul (em USD),F25,18520.0,18432.5,-87.5,270.96
ARB - Peso Argentino (em Reais),Q24,6.025,6.07,0.045,6.75
ARB - Peso Argentino (em Reais),U24,5.823,5.869,0.046,6.9
ARB - Peso Argentino (em Reais),V24,5.621,5.667,0.046,6.9
ARB - Peso Argentino (em Reais),X24,5.323,5.388,0.065,9.75
ARB - Peso Argentino (em Reais),Z24,5.104,5.164,0.06,9.0
ARB - Peso Argentino (em Reais),F25,5.1,4.928,-0.172,25.8
ARS - Peso Argentino (em USD),Q24,933576.1,932763.6,-812.5,49.22
ARS - Peso Argentino (em USD),U24,969117.5,963177.3,-5940.2,359.91
ARS - Peso Argentino (em USD),V24,1006910.4,1000429.6,-6480.8,392.67
ARS - Peso Argentino (em USD),X24,1067099.8,1055985.3,0.0,673.42
ARS - Peso Argentino (em USD),Z24,1115985.0,1104921.3,0.0,670.34
ARS - Peso Argentino (em USD),F25,1150000.0,1161651.1,0.0,705.94
AUD - Dólar Australiano (em Reais),Q24,3678.904,3697.351,18.447,1106.82
AUD - Dólar Australiano (em Reais),U24,3693.695,3703.977,10.282,616.92
AUD - Dólar Australiano (em Reais),V24,3706.703,3717.473,10.77,646.2
AUD - Dólar Australiano (em Reais),X24,3721.915,3732.739,10.824,649.44
AUD - Dólar Australiano (em Reais),Z24,3733.59,3745.095,11.505,690.3
AUD - Dólar Australiano (em Reais),F25,3744.0,3759.341,15.341,920.46
AUS - Dólar Australiano (em USD),Q24,654.028,653.0,-1.028,57.95
AUS - Dólar Australiano (em USD),U24,654.543,655.261,0.718,40.48
AUS - Dólar Australiano (em USD),V24,654.889,655.688,0.799,45.04
AUS - Dólar Australiano (em USD),X24,655.285,656.096,0.811,45.72
AUS - Dólar Australiano (em USD),Z24,655.5,656.384,0.884,49.83
AUS - Dólar Australiano (em USD),F25,656.0,656.702,0.702,39.57
B3SAO - Contrato Futuro de B3SA3,Q24,10.82,10.9,0.08,0.08
B3SAO - Contrato Futuro de B3SA3,U24,10.92,11.01,0.09,0.09
BBASO - Contrato Futuro de BBAS3,Q24,27.09,26.68,-0.41,0.41
BBASO - Contrato Futuro de BBAS3,U24,27.36,26.94,-0.42,0.42
BBDCP - Contrato Futuro de BBDC4,Q24,12.46,12.49,0.03,0.03
BBDCP - Contrato Futuro de BBDC4,U24,12.59,12.61,0.02,0.02
BGI - Boi gordo,N24,232.35,232.4,0.05,16.5
BGI - Boi gordo,Q24,235.7,236.2,0.5,165.0
BGI - Boi gordo,U24,236.65,237.45,0.8,264.0
BGI - Boi gordo,V24,241.5,242.65,1.15,379.5
BGI - Boi gordo,X24,243.85,245.5,1.65,544.5
BGI - Boi gordo,Z24,245.5,246.8,1.3,429.0
BGI - Boi gordo,F25,249.2,249.2,0.0,0.0
BHIAO - Contrato Futuro de BHIA3,Q24,4.57,4.48,-0.09,0.09
BHIAO - Contrato Futuro de BHIA3,U24,4.58,4.49,-0.09,0.09
BIT - Futuro de Bitcoin,Q24,374659.42,372974.55,-1684.87,168.48
BIT - Futuro de Bitcoin,U24,374659.42,372974.55,-1684.87,168.48
BRI - Futuro do Índice Brasil 50,Q24,21253.0,21521.0,268.0,2680.0
BRI - Futuro do Índice Brasil 50,V24,21593.0,21862.0,269.0,2690.0
BRI - Futuro do Índice Brasil 50,Z24,21940.0,22211.0,271.0,2710.0
CAD - Dólar Canadense (em Reais),Q24,4061.873,4098.664,36.791,2207.46
CAD - Dólar Canadense (em Reais),U24,4078.561,4103.119,24.558,1473.48
CAD - Dólar Canadense (em Reais),V24,4094.295,4118.945,24.65,1479.0
CAD - Dólar Canadense (em Reais),X24,4113.142,4137.262,24.12,1447.2
CAD - Dólar Canadense (em Reais),Z24,4128.233,4152.754,24.521,1471.26
CAD - Dólar Canadense (em Reais),F25,4143.0,4170.547,27.547,1652.82
CAN - Dólar Canadense (em USD),Q24,1384.828,1381.45,-3.378,138.08
CAN - Dólar Canadense (em USD),U24,1383.617,1377.653,-5.964,243.79
CAN - Dólar Canadense (em USD),V24,1382.423,1376.463,-5.96,243.63
CAN - Dólar Canadense (em USD),X24,1380.901,1375.141,-5.76,235.45
CAN - Dólar Canadense (em USD),Z24,1379.716,1373.943,-5.773,235.98
CAN - Dólar Canadense (em USD),F25,1378.0,1372.62,-5.38,219.92
CCM - Milho,U24,60.05,59.59,-0.46,207.0
CCM - Milho,X24,64.08,63.56,-0.52,234.0
CCM - Milho,F25,67.61,66.95,-0.66,297.0
CCM - Milho,H25,69.89,69.7,-0.19,85.5
CCM - Milho,K25,69.23,68.98,-0.25,112.5
CCM - Milho,N25,65.37,65.13,-0.24,108.0
CCM - Milho,U25,65.51,65.12,-0.39,175.5
CCM - Milho,X25,0.0,65.0,0.0,0.0
CCROO - Contrato Futuro de CCRO3,Q24,12.23,12.44,0.21,0.21
CCROO - Contrato Futuro de CCRO3,U24,12.34,12.55,0.21,0.21
CHF - Franco Suíço (em Reais),Q24,6366.718,6432.377,65.659,3282.95
CHF - Franco Suíço (em Reais),U24,6412.689,6455.772,43.083,2154.15
CHF - Franco Suíço (em Reais),V24,6453.139,6498.826,45.687,2284.35
CHF - Franco Suíço (em Reais),X24,6503.884,6546.218,42.334,2116.7
CHF - Franco Suíço (em Reais),Z24,6543.875,6586.225,42.35,2117.5
CHF - Franco Suíço (em Reais),F25,6583.0,6632.576,49.576,2478.8
CHL - Peso Chileno (em USD),Q24,953825.7,943780.0,-10045.7,602.2
CHL - Peso Chileno (em USD),U24,954354.5,942203.8,-12150.7,728.39
CHL - Peso Chileno (em USD),V24,954514.5,941093.8,-13420.7,804.53
CHL - Peso Chileno (em USD),X24,954864.1,941425.0,-13439.1,805.63
CHL - Peso Chileno (em USD),Z24,955215.9,941773.2,-13442.7,805.84
CHL - Peso Chileno (em USD),F25,955600.0,942158.2,-13441.8,805.79
CIELO - Contrato Futuro de CIEL3,Q24,5.79,5.8,0.01,0.01
CIELO - Contrato Futuro de CIEL3,U24,5.84,5.85,0.01,0.01
CLP - Peso Chileno (em Reais),Q24,5897.299,5992.591,95.292,2382.3
CLP - Peso Chileno (em Reais),U24,5913.071,5999.418,86.347,2158.67
CLP - Peso Chileno (em Reais),V24,5929.766,6024.454,94.688,2367.2
CLP - Peso Chileno (em Reais),X24,5948.325,6043.305,94.98,2374.5
CLP - Peso Chileno (em Reais),Z24,5962.829,6058.409,95.58,2389.5
CLP - Peso Chileno (em Reais),F25,5974.0,6076.024,102.024,2550.6
CMIGP - Contrato Futuro de CMIG4,Q24,10.93,10.91,-0.02,0.02
CMIGP - Contrato Futuro de CMIG4,U24,11.03,11.02,-0.01,0.01
CNH - Iuan Chinês Offshore (em USD),Q24,7249.7,7227.6,-22.1,172.37
CNH - Iuan Chinês Offshore (em USD),U24,7231.225,7209.413,-21.812,170.12
CNH - Iuan Chinês Offshore (em USD),V24,7212.779,7190.961,-21.818,170.17
CNH - Iuan Chinês Offshore (em USD),X24,7196.002,7173.853,-22.149,172.75
CNH - Iuan Chinês Offshore (em USD),Z24,7181.305,7159.004,-22.301,173.94
CNH - Iuan Chinês Offshore (em USD),F25,7165.0,7142.629,-22.371,174.48
CNY - Iuan Chinês Onshore (em Reais),Q24,7759.151,7834.594,75.443,2640.5
CNY - Iuan Chinês Onshore (em Reais),U24,7815.802,7860.678,44.876,1570.66
CNY - Iuan Chinês Onshore (em Reais),V24,7868.853,7915.968,47.115,1649.02
CNY - Iuan Chinês Onshore (em Reais),X24,7922.928,7972.128,49.2,1722.0
CNY - Iuan Chinês Onshore (em Reais),Z24,7972.026,8021.541,49.515,1733.02
CNY - Iuan Chinês Onshore (em Reais),F25,8022.0,8077.601,55.601,1946.03
COGNO - Contrato Futuro de COGNO,Q24,1.52,1.53,0.01,0.01
COGNO - Contrato Futuro de COGNO,U24,1.53,1.54,0.01,0.01
CSNAO - Contrato Futuro de CSNA3,Q24,11.78,11.92,0.14,0.14
CSNAO - Contrato Futuro de CSNA3,U24,11.9,12.03,0.13,0.13
DAP - Cupom de DI x IPCA,Q24,99694.86,99700.63,5.77,10.03
DAP - Cupom de DI x IPCA,U24,98915.65,98913.64,-2.01,3.49
DAP - Cupom de DI x IPCA,V24,98353.72,98347.19,-6.53,11.35
DAP - Cupom de DI x IPCA,X24,97723.54,97712.08,-11.46,19.92
DAP - Cupom de DI x IPCA,Z24,97242.67,97227.77,-14.9,25.9
DAP - Cupom de DI x IPCA,F25,97006.31,96990.32,-15.99,27.79
DAP - Cupom de DI x IPCA,K25,95364.68,95336.18,-28.5,49.54
DAP - Cupom de DI x IPCA,F26,91290.05,91314.02,23.97,41.67
