Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),Z20,15168.1,15225.1,57.0,199.93
AFS - Rande da África do Sul (em USD),F21,15225.1,15289.2,64.1,224.84
AFS - Rande da África do Sul (em USD),G21,15284.9,15345.9,61.0,213.96
ARB - Peso Argentino (em Reais),Z20,65.362,65.24,-0.122,18.3
ARB - Peso Argentino (em Reais),F21,61.563,60.225,-1.338,200.7
ARB - Peso Argentino (em Reais),G21,57.05,56.358,-0.692,103.8
ARS - Peso Argentino (em USD),Z20,81401.0,81491.1,90.1,59.32
ARS - Peso Argentino (em USD),F21,86478.0,88329.8,1851.8,1219.31
ARS - Peso Argentino (em USD),G21,93381.3,94452.9,1071.6,705.59
AUD - Dólar Australiano (em Reais),Z20,3917.09,3915.128,-1.962,117.72
AUD - Dólar Australiano (em Reais),F21,3920.413,3918.407,-2.006,120.36
AUD - Dólar Australiano (em Reais),G21,3924.014,3921.884,-2.13,127.8
AUS - Dólar Australiano (em USD),Z20,736.225,736.417,0.192,10.2
AUS - Dólar Australiano (em USD),F21,736.394,736.59,0.196,10.42
AUS - Dólar Australiano (em USD),G21,736.569,736.758,0.189,10.04
AUS - Dólar Australiano (em USD),H21,736.744,736.869,0.125,6.64
B3SAO - Contrato Futuro de B3SA3,Z20,56.68,57.07,0.39,0.39
B3SAO - Contrato Futuro de B3SA3,F21,56.76,57.15,0.39,0.39
BGI - Boi gordo,X20,282.25,280.0,-2.25,742.5
BGI - Boi gordo,Z20,274.15,273.05,-1.1,363.0
BGI - Boi gordo,F21,265.9,264.0,-1.9,627.0
BGI - Boi gordo,G21,267.05,265.15,-1.9,627.0
BGI - Boi gordo,H21,256.6,254.75,-1.85,610.5
BGI - Boi gordo,J21,256.6,254.75,-1.85,610.5
BGI - Boi gordo,K21,258.5,256.65,-1.85,610.5
BGI - Boi gordo,M21,243.2,241.45,-1.75,577.5
BGI - Boi gordo,N21,273.0,273.0,0.0,0.0
BGI - Boi gordo,V21,270.0,270.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,Z20,18101.0,18108.0,7.0,70.0
BRI - Futuro do Índice Brasil 50,G21,18152.0,18159.0,7.0,70.0
BRI - Futuro do Índice Brasil 50,J21,18210.0,18217.0,7.0,70.0
CAD - Dólar Canadense (em Reais),Z20,4092.476,4085.505,-6.971,418.26
CAD - Dólar Canadense (em Reais),F21,4095.498,4088.522,-6.976,418.56
CAD - Dólar Canadense (em Reais),G21,4099.144,4092.064,-7.08,424.8
CAD - Dólar Canadense (em Reais),H21,4102.79,4095.32,-7.47,448.2
CAN - Dólar Canadense (em USD),Z20,1300.071,1301.298,1.227,50.21
CAN - Dólar Canadense (em USD),F21,1299.915,1301.119,1.204,49.26
CAN - Dólar Canadense (em USD),G21,1299.642,1300.851,1.209,49.47
CAN - Dólar Canadense (em USD),H21,0.0,1300.583,0.0,0.0
CCM - Milho,F21,78.88,78.69,-0.19,85.5
CCM - Milho,H21,78.79,78.48,-0.31,139.5
CCM - Milho,K21,74.8,74.65,-0.15,67.5
CCM - Milho,N21,68.43,68.28,-0.15,67.5
CCM - Milho,U21,66.46,66.31,-0.15,67.5
CCM - Milho,X21,67.35,67.0,-0.35,157.5
CCM - Milho,F22,61.27,62.0,0.73,328.5
CCM - Milho,H22,59.0,59.0,0.0,0.0
CCM - Milho,K22,58.38,58.38,0.0,0.0
CCROO - Contrato Futuro de CCRO3,Z20,12.81,12.7,-0.11,0.11
CCROO - Contrato Futuro de CCRO3,F21,12.82,12.71,-0.11,0.11
CHF - Franco Suíço (em Reais),Z20,5858.302,5864.82,6.518,325.9
CHF - Franco Suíço (em Reais),F21,5867.091,5874.178,7.087,354.35
CHF - Franco Suíço (em Reais),G21,5878.209,5885.202,6.993,349.65
CHL - Peso Chileno (em USD),Z20,765087.5,765905.0,817.5,56.83
CHL - Peso Chileno (em USD),F21,764686.8,765636.8,950.0,66.04
CHL - Peso Chileno (em USD),G21,764397.4,765350.0,952.6,66.22
CIELO - Contrato Futuro de CIEL3,Z20,3.74,3.86,0.12,0.12
CIELO - Contrato Futuro de CIEL3,F21,3.74,3.85,0.11,0.11
CLP - Peso Chileno (em Reais),Z20,6954.1,6941.4,-12.7,317.5
CLP - Peso Chileno (em Reais),F21,6962.1,6948.0,-14.1,352.5
CLP - Peso Chileno (em Reais),G21,6969.4,6955.2,-14.2,355.0
CMIGP - Contrato Futuro de CMIG4,Z20,12.44,12.33,-0.11,0.11
CMIGP - Contrato Futuro de CMIG4,F21,12.45,12.34,-0.11,0.11
CNH - Iuan Chinês Offshore (em USD),Z20,6569.042,6567.717,-1.325,10.73
CNH - Iuan Chinês Offshore (em USD),F21,6585.37,6585.005,-0.365,2.95
CNH - Iuan Chinês Offshore (em USD),G21,6601.889,6600.588,-1.301,10.54
CNH - Iuan Chinês Offshore (em USD),H21,6618.408,6613.856,-4.552,36.88
CNY - Iuan Chinês Onshore (em Reais),Z20,8090.892,8086.424,-4.468,156.38
CNY - Iuan Chinês Onshore (em Reais),F21,8079.276,8074.091,-5.185,181.47
CNY - Iuan Chinês Onshore (em Reais),G21,8065.736,8060.673,-5.063,177.2
COGNO - Contrato Futuro de COGNO,Z20,4.87,5.08,0.21,0.21
COGNO - Contrato Futuro de COGNO,F21,4.86,5.06,0.2,0.2
