Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),F20,14444.2,14321.4,-122.8,346.55
AFS - Rande da África do Sul (em USD),G20,14509.4,14386.9,-122.5,345.7
AFS - Rande da África do Sul (em USD),H20,14560.5,14438.0,-122.5,345.7
ARB - Peso Argentino (em Reais),F20,66.407,66.558,0.151,22.65
ARB - Peso Argentino (em Reais),G20,62.938,63.128,0.19,28.5
ARB - Peso Argentino (em Reais),H20,60.142,60.624,0.482,72.3
ARS - Peso Argentino (em USD),F20,61230.1,61057.8,-172.3,103062.45
ARS - Peso Argentino (em USD),G20,64678.0,64450.8,-227.2,135901.27
ARS - Peso Argentino (em USD),H20,67747.4,67182.0,-565.4,338197.96
AUD - Dólar Australiano (em Reais),F20,2785.144,2786.4,1.256,75.36
AUD - Dólar Australiano (em Reais),G20,2790.426,2791.807,1.381,82.86
AUD - Dólar Australiano (em Reais),H20,2794.711,2796.405,1.694,101.64
AUS - Dólar Australiano (em USD),F20,684.971,685.645,0.674,27.37
AUS - Dólar Australiano (em USD),G20,685.493,686.173,0.68,27.61
AUS - Dólar Australiano (em USD),H20,685.91,686.6,0.69,28.02
B3SAO - Contrato Futuro de B3SA3,F20,47.96,48.73,0.77,0.77
B3SAO - Contrato Futuro de B3SA3,G20,48.11,48.88,0.77,0.77
BGI - Boi gordo,Z19,210.8,209.9,-0.9,297.0
BGI - Boi gordo,F20,204.35,203.2,-1.15,379.5
BGI - Boi gordo,G20,203.4,202.25,-1.15,379.5
BGI - Boi gordo,H20,199.6,198.5,-1.1,363.0
BGI - Boi gordo,J20,194.65,193.55,-1.1,363.0
BGI - Boi gordo,K20,193.75,192.65,-1.1,363.0
BGI - Boi gordo,M20,195.55,194.45,-1.1,363.0
BGI - Boi gordo,N20,205.8,205.1,-0.7,231.0
BGI - Boi gordo,Q20,205.0,204.3,-0.7,231.0
BGI - Boi gordo,U20,208.3,207.6,-0.7,231.0
BGI - Boi gordo,V20,204.8,204.1,-0.7,231.0
BGI - Boi gordo,X20,214.85,214.1,-0.75,247.5
BGI - Boi gordo,Z20,215.1,214.35,-0.75,247.5
BRI - Futuro do Índice Brasil 50,G20,18529.0,18801.0,272.0,2720.0
BRI - Futuro do Índice Brasil 50,J20,18646.0,18921.0,275.0,2750.0
CAD - Dólar Canadense (em Reais),F20,3088.338,3101.282,12.944,776.64
CAD - Dólar Canadense (em Reais),G20,3092.204,3105.223,13.019,781.14
CAD - Dólar Canadense (em Reais),H20,3095.281,3108.606,13.325,799.5
CAN - Dólar Canadense (em USD),F20,1316.591,1310.397,-6.194,191.28
CAN - Dólar Canadense (em USD),G20,1316.435,1310.264,-6.171,190.57
CAN - Dólar Canadense (em USD),H20,1316.345,1310.179,-6.166,190.41
CCM - Milho,F20,48.39,47.92,-0.47,211.5
CCM - Milho,H20,48.15,47.86,-0.29,130.5
CCM - Milho,K20,45.28,44.83,-0.45,202.5
CCM - Milho,N20,40.96,40.97,0.01,4.5
CCM - Milho,U20,40.45,40.23,-0.22,99.0
CCM - Milho,X20,41.3,41.08,-0.22,99.0
CCROO - Contrato Futuro de CCRO3,F20,17.82,18.27,0.45,0.45
CCROO - Contrato Futuro de CCRO3,G20,17.87,18.33,0.46,0.46
CHF - Franco Suíço (em Reais),F20,4154.993,4151.507,-3.486,174.3
CHF - Franco Suíço (em Reais),G20,4169.074,4166.151,-2.923,146.15
CHF - Franco Suíço (em Reais),H20,4180.647,4178.118,-2.529,126.45
CHL - Peso Chileno (em USD),F20,755346.4,752130.0,-3216.4,173.08
CHL - Peso Chileno (em USD),G20,754775.4,751620.4,-3155.0,169.78
CHL - Peso Chileno (em USD),H20,754335.5,751261.6,-3073.9,165.41
CIELO - Contrato Futuro de CIEL3,F20,8.78,8.73,-0.05,0.05
CIELO - Contrato Futuro de CIEL3,G20,8.78,8.73,-0.05,0.05
CLP - Peso Chileno (em Reais),F20,5383.0,5403.2,20.2,505.0
CLP - Peso Chileno (em Reais),G20,5393.2,5413.2,20.0,500.0
CLP - Peso Chileno (em Reais),H20,5401.4,5421.3,19.9,497.5
CMIGP - Contrato Futuro de CMIG4,F20,13.55,13.62,0.07,0.07
CMIGP - Contrato Futuro de CMIG4,G20,13.59,13.66,0.07,0.07
CNH - Iuan Chinês Offshore (em USD),F20,6999.741,7005.2,5.459,31.73
CNH - Iuan Chinês Offshore (em USD),G20,7006.507,7011.876,5.369,31.2
CNH - Iuan Chinês Offshore (em USD),H20,7012.348,7017.671,5.323,30.94
CNY - Iuan Chinês Onshore (em Reais),F20,5809.178,5800.83,-8.348,292.18
CNY - Iuan Chinês Onshore (em Reais),G20,5810.885,5802.642,-8.243,288.5
CNY - Iuan Chinês Onshore (em Reais),H20,5811.799,5804.198,-7.601,266.03
COGNO - Contrato Futuro de COGNO,F20,12.04,11.68,-0.36,0.36
COGNO - Contrato Futuro de COGNO,G20,12.08,11.72,-0.36,0.36
DAP - Cupom de DI x IPCA,F20,100604.51,100594.24,-10.27,13.51
DAP - Cupom de DI x IPCA,G20,100375.16,100375.95,0.79,1.03
DAP - Cupom de DI x IPCA,H20,100477.28,100481.32,4.04,5.31
DAP - Cupom de DI x IPCA,K20,100475.28,100484.26,8.98,11.81
DAP - Cupom de DI x IPCA,Q20,100169.57,100177.18,7.61,10.01
DAP - Cupom de DI x IPCA,F21,99668.41,99733.82,65.41,86.07
DAP - Cupom de DI x IPCA,K21,99091.15,99129.07,37.92,49.9
