Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
B34 - Global 2034,V08,122.3438,122.25,-0.0938,75.4
B40 - Global 2040,N08,132.0,132.25,0.25,200.96
B40 - Global 2040,V08,129.9688,130.2188,0.25,200.96
BG2 - Boi gordo,M08,93.5,93.9,0.4,132.0
BG2 - Boi gordo,N08,88.45,91.17,2.72,897.6
BG2 - Boi gordo,Q08,87.95,90.02,2.07,683.1
BG2 - Boi gordo,U08,88.4,90.28,1.88,620.4
BG2 - Boi gordo,V08,90.21,92.39,2.18,719.4
BG2 - Boi gordo,X08,90.3,92.9,2.6,858.0
BG2 - Boi gordo,Z08,90.1,91.5,1.4,462.0
BG2 - Boi gordo,F09,90.5,91.4,0.9,297.0
BG2 - Boi gordo,V09,93.5,94.0,0.5,165.0
BGI - Boi gordo,M08,93.5,93.9,0.4,132.0
BGI - Boi gordo,N08,88.45,91.17,2.72,897.6
BGI - Boi gordo,Q08,87.95,90.02,2.07,683.1
BGI - Boi gordo,U08,88.4,90.28,1.88,620.4
BGI - Boi gordo,V08,90.21,92.39,2.18,719.4
BGI - Boi gordo,X08,90.3,92.9,2.6,858.0
BGI - Boi gordo,Z08,90.1,91.5,1.4,462.0
BGI - Boi gordo,F09,90.5,91.4,0.9,297.0
BGI - Boi gordo,V09,93.5,94.0,0.5,165.0
CN2 - Milho,N08,29.0,29.0,0.0,0.0
CN2 - Milho,U08,29.58,29.74,0.16,72.0
CN2 - Milho,X08,31.04,31.19,0.15,67.5
CN2 - Milho,F09,32.79,33.12,0.33,148.5
CN2 - Milho,H09,28.85,29.0,0.15,67.5
CN2 - Milho,K09,27.0,27.0,0.0,0.0
CN2 - Milho,N09,27.05,27.05,0.0,0.0
CN2 - Milho,U09,27.65,27.65,0.0,0.0
DAP - Cupom de DI x IPCA,K09,93891.3,93873.38,-17.92,0.45
DAP - Cupom de DI x IPCA,Q10,83587.51,83571.56,-15.95,122.14
DAP - Cupom de DI x IPCA,Q12,71007.69,70994.14,-13.55,165.2
DAP - Cupom de DI x IPCA,K15,60336.8,60325.28,-11.52,340.34
DDI - Cupom cambial,N08,99227.62,99966.23,738.61,319.01
DDI - Cupom cambial,Q08,99065.63,99803.03,737.4,250.84
DDI - Cupom cambial,U08,98842.55,99578.29,735.74,237.07
DDI - Cupom cambial,V08,98567.23,99300.92,733.69,208.28
DDI - Cupom cambial,F09,97525.43,98251.37,725.94,184.3
DDI - Cupom cambial,J09,96395.25,97112.78,717.53,141.38
DDI - Cupom cambial,N09,95108.24,95816.19,707.95,182.55
DDI - Cupom cambial,V09,93784.73,94482.83,698.1,206.38
DDI - Cupom cambial,F10,92503.55,93192.11,688.56,225.33
DDI - Cupom cambial,J10,91272.98,91952.38,679.4,290.26
DDI - Cupom cambial,N10,90011.55,90681.56,670.01,263.74
DDI - Cupom cambial,V10,88662.39,89322.36,659.97,261.05
DDI - Cupom cambial,F11,87263.4,87912.95,649.55,210.71
DDI - Cupom cambial,J11,85993.99,86634.09,640.1,238.74
DDI - Cupom cambial,N11,84747.26,85378.08,630.82,181.81
DDI - Cupom cambial,V11,83467.21,84088.51,621.3,81.87
DDI - Cupom cambial,F12,82149.87,82761.36,611.49,52.35
DDI - Cupom cambial,J12,80830.17,81431.84,601.67,22.06
DDI - Cupom cambial,N12,79666.26,80259.26,593.0,11.67
DDI - Cupom cambial,V12,78352.57,78935.79,583.22,2.3
DDI - Cupom cambial,F13,76966.51,77539.42,572.91,6.4
DDI - Cupom cambial,J13,75708.99,76272.54,563.55,36.54
