Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AFS - Rande da África do Sul (em USD),Q20,17028.75,17028.75,0.0,0.0
AFS - Rande da África do Sul (em USD),U20,17129.5,17257.2,127.7,390.12
AFS - Rande da África do Sul (em USD),V20,17187.7,17306.3,118.6,362.32
AFS - Rande da África do Sul (em USD),X20,17240.1,17363.9,123.8,378.21
ARB - Peso Argentino (em Reais),Q20,71.948,71.948,0.0,0.0
ARB - Peso Argentino (em Reais),U20,68.258,69.658,1.4,210.0
ARB - Peso Argentino (em Reais),V20,65.099,66.584,1.485,222.75
ARB - Peso Argentino (em Reais),X20,62.138,63.049,0.911,136.65
ARS - Peso Argentino (em USD),Q20,72319.9,72319.9,0.0,0.0
ARS - Peso Argentino (em USD),U20,76462.1,76454.6,-7.5,5423.99
ARS - Peso Argentino (em USD),V20,80249.5,80060.3,-189.2,136829.25
ARS - Peso Argentino (em USD),X20,84137.2,84612.1,474.9,343447.2
AUD - Dólar Australiano (em Reais),Q20,3731.547,3731.547,0.0,0.0
AUD - Dólar Australiano (em Reais),U20,3728.506,3792.838,64.332,3859.92
AUD - Dólar Australiano (em Reais),V20,3732.427,3796.77,64.343,3860.58
AUD - Dólar Australiano (em Reais),X20,3735.48,3799.765,64.285,3857.1
AUS - Dólar Australiano (em USD),Q20,717.15,717.15,0.0,0.0
AUS - Dólar Australiano (em USD),U20,714.392,712.175,-2.217,117.88
AUS - Dólar Australiano (em USD),V20,714.457,712.236,-2.221,118.1
AUS - Dólar Australiano (em USD),X20,714.499,712.275,-2.224,118.26
B3SAO - Contrato Futuro de B3SA3,Q20,63.49,63.93,0.44,0.44
B3SAO - Contrato Futuro de B3SA3,U20,63.6,64.03,0.43,0.43
BGI - Boi gordo,Q20,225.8,226.7,0.9,297.0
BGI - Boi gordo,U20,223.25,224.8,1.55,511.5
BGI - Boi gordo,V20,223.2,224.25,1.05,346.5
BGI - Boi gordo,X20,223.6,223.5,-0.1,33.0
BGI - Boi gordo,Z20,224.0,225.05,1.05,346.5
BGI - Boi gordo,F21,216.7,216.7,0.0,0.0
BGI - Boi gordo,G21,215.15,215.15,0.0,0.0
BGI - Boi gordo,H21,213.3,213.3,0.0,0.0
BGI - Boi gordo,J21,211.7,211.7,0.0,0.0
BGI - Boi gordo,K21,216.5,216.5,0.0,0.0
BGI - Boi gordo,M21,213.0,213.0,0.0,0.0
BRI - Futuro do Índice Brasil 50,Q20,16794.0,16892.0,98.0,980.0
BRI - Futuro do Índice Brasil 50,V20,16838.0,16853.0,15.0,150.0
BRI - Futuro do Índice Brasil 50,Z20,16879.0,16894.0,15.0,150.0
CAD - Dólar Canadense (em Reais),Q20,3884.509,3884.509,0.0,0.0
CAD - Dólar Canadense (em Reais),U20,3899.528,3978.238,78.71,4722.6
CAD - Dólar Canadense (em Reais),V20,3903.599,3982.36,78.761,4725.66
CAD - Dólar Canadense (em Reais),X20,3906.783,3985.554,78.771,4726.26
CAN - Dólar Canadense (em USD),Q20,1339.5,1339.5,0.0,0.0
CAN - Dólar Canadense (em USD),U20,1338.401,1338.711,0.31,12.07
CAN - Dólar Canadense (em USD),V20,1338.289,1338.597,0.308,11.99
CAN - Dólar Canadense (em USD),X20,1338.213,1338.506,0.293,11.41
CCM - Milho,U20,50.98,52.76,1.78,801.0
CCM - Milho,X20,51.95,53.54,1.59,715.5
CCM - Milho,F21,52.56,54.24,1.68,756.0
CCM - Milho,H21,52.45,54.24,1.79,805.5
CCM - Milho,K21,49.66,51.35,1.69,760.5
CCM - Milho,N21,45.0,45.0,0.0,0.0
CCM - Milho,U21,45.8,46.0,0.2,90.0
CCM - Milho,X21,45.8,45.5,-0.3,135.0
CCROO - Contrato Futuro de CCRO3,Q20,14.97,14.59,-0.38,0.38
CCROO - Contrato Futuro de CCRO3,U20,15.0,14.61,-0.39,0.39
CHF - Franco Suíço (em Reais),Q20,5719.798,5719.798,0.0,0.0
CHF - Franco Suíço (em Reais),U20,5715.836,5808.388,92.552,4627.6
CHF - Franco Suíço (em Reais),V20,5726.972,5818.986,92.014,4600.7
CHF - Franco Suíço (em Reais),X20,5736.35,5828.349,91.999,4599.95
CHL - Peso Chileno (em USD),Q20,757060.0,757060.0,0.0,0.0
CHL - Peso Chileno (em USD),U20,756875.0,761398.3,4523.3,311.46
CHL - Peso Chileno (em USD),V20,756756.2,761181.0,4424.8,304.67
CHL - Peso Chileno (em USD),X20,756539.5,761110.0,4570.5,314.71
CIELO - Contrato Futuro de CIEL3,Q20,5.37,5.4,0.03,0.03
CIELO - Contrato Futuro de CIEL3,U20,5.38,5.41,0.03,0.03
CLP - Peso Chileno (em Reais),Q20,6874.579,6874.579,0.0,0.0
CLP - Peso Chileno (em Reais),U20,6895.6,6994.7,99.1,2477.5
CLP - Peso Chileno (em Reais),V20,6903.3,7003.3,100.0,2500.0
CLP - Peso Chileno (em Reais),X20,6910.6,7009.1,98.5,2462.5
CMIGP - Contrato Futuro de CMIG4,Q20,11.3,11.32,0.02,0.02
CMIGP - Contrato Futuro de CMIG4,U20,11.32,11.34,0.02,0.02
CNH - Iuan Chinês Offshore (em USD),Q20,6977.25,6977.25,0.0,0.0
CNH - Iuan Chinês Offshore (em USD),U20,7004.189,6997.495,-6.694,49.92
CNH - Iuan Chinês Offshore (em USD),V20,7018.463,7011.503,-6.96,51.9
CNH - Iuan Chinês Offshore (em USD),X20,7029.173,7023.676,-5.497,40.99
CNY - Iuan Chinês Onshore (em Reais),Q20,7455.119,7455.119,0.0,0.0
CNY - Iuan Chinês Onshore (em Reais),U20,7457.381,7613.777,156.396,5473.86
CNY - Iuan Chinês Onshore (em Reais),V20,7448.981,7606.827,157.846,5524.61
CNY - Iuan Chinês Onshore (em Reais),X20,7441.925,7598.188,156.263,5469.2
COGNO - Contrato Futuro de COGNO,Q20,8.26,7.83,-0.43,0.43
COGNO - Contrato Futuro de COGNO,U20,8.21,7.79,-0.42,0.42
DAP - Cupom de DI x IPCA,Q20,100049.46,100055.96,6.5,8.67
DAP - Cupom de DI x IPCA,U20,99920.0,99914.63,-5.37,7.16
DAP - Cupom de DI x IPCA,V20,99922.32,99915.21,-7.11,9.48
DAP - Cupom de DI x IPCA,F21,100281.14,100318.29,37.15,49.56
DAP - Cupom de DI x IPCA,K21,100479.67,100453.45,-26.22,34.98
DAP - Cupom de DI x IPCA,F22,100065.18,100072.66,7.48,9.97
DAP - Cupom de DI x IPCA,Q22,99466.19,99434.62,-31.57,42.11
DAP - Cupom de DI x IPCA,K23,98376.25,98359.05,-17.2,22.94
DAP - Cupom de DI x IPCA,Q24,94928.22,95015.76,87.54,116.79
DAP - Cupom de DI x IPCA,K25,92446.44,92546.24,99.8,133.14
DAP - Cupom de DI x IPCA,Q26,88218.87,88337.1,118.23,157.73
DAP - Cupom de DI x IPCA,Q28,81333.89,81475.6,141.71,189.06
DAP - Cupom de DI x IPCA,Q30,74620.75,74635.13,14.38,19.18
DAP - Cupom de DI x IPCA,K35,60749.72,61022.71,272.99,364.2
DCO - Cupom Cambial em OC1,Q20,99999.98,100000.0,0.02,0.05
DCO - Cupom Cambial em OC1,U20,100141.78,102186.33,2044.55,5319.2
DCO - Cupom Cambial em OC1,V20,100079.86,102122.21,2042.35,5313.47
DCO - Cupom Cambial em OC1,X20,100001.17,102039.2,2038.03,5302.24
DCO - Cupom Cambial em OC1,Z20,99932.19,101971.45,2039.26,5305.44
DCO - Cupom Cambial em OC1,F21,99845.09,101878.35,2033.26,5289.83
DCO - Cupom Cambial em OC1,G21,99759.9,101790.84,2030.94,5283.79
DCO - Cupom Cambial em OC1,H21,99673.01,101696.64,2023.63,5264.77
DCO - Cupom Cambial em OC1,J21,99584.48,101598.34,2013.86,5239.35
DCO - Cupom Cambial em OC1,K21,99494.43,101508.76,2014.33,5240.58
DCO - Cupom Cambial em OC1,M21,99387.54,101403.59,2016.05,5245.05
DCO - Cupom Cambial em OC1,N21,99308.29,101317.46,2009.17,5227.15
DCO - Cupom Cambial em OC1,Q21,99543.0,101228.24,1685.24,4384.4
DCO - Cupom Cambial em OC1,V21,99044.34,101047.3,2002.96,5211.0
DCO - Cupom Cambial em OC1,F22,98774.04,100768.47,1994.43,5188.8
DCO - Cupom Cambial em OC1,J22,98515.15,100490.56,1975.41,5139.32
DCO - Cupom Cambial em OC1,N22,98256.14,100213.43,1957.29,5092.18
DCO - Cupom Cambial em OC1,V22,97946.72,99868.34,1921.62,4999.38
DCO - Cupom Cambial em OC1,F23,97710.1,99609.53,1899.43,4941.65
DCO - Cupom Cambial em OC1,J23,97387.49,99302.18,1914.69,4981.35
DCO - Cupom Cambial em OC1,N23,97099.17,99034.09,1934.92,5033.98
DCO - Cupom Cambial em OC1,V23,96737.82,98670.42,1932.6,5027.94
DCO - Cupom Cambial em OC1,F24,96385.42,98297.54,1912.12,4974.66
DCO - Cupom Cambial em OC1,J24,96090.79,97998.25,1907.46,4962.54
DCO - Cupom Cambial em OC1,N24,95713.0,97637.5,1924.5,5006.87
DCO - Cupom Cambial em OC1,V24,95317.02,97248.94,1931.92,5026.17
DCO - Cupom Cambial em OC1,F25,94903.03,96832.79,1929.76,5020.56
DCO - Cupom Cambial em OC1,J25,94570.5,96487.48,1916.98,4987.31
DCO - Cupom Cambial em OC1,N25,94092.6,96076.19,1983.59,5160.6
DCO - Cupom Cambial em OC1,F26,93123.76,95238.15,2114.39,5500.9
DCO - Cupom Cambial em OC1,N26,92316.85,94397.95,2081.1,5414.29
DCO - Cupom Cambial em OC1,F27,91350.04,93313.81,1963.77,5109.04
DCO - Cupom Cambial em OC1,F28,89395.37,91214.24,1818.87,4732.06
DCO - Cupom Cambial em OC1,F29,87448.43,88982.71,1534.28,3991.65
DCO - Cupom Cambial em OC1,F30,85561.11,87102.85,1541.74,4011.06
DCO - Cupom Cambial em OC1,F31,83699.52,85230.18,1530.66,3982.24
DCO - Cupom Cambial em OC1,F33,80376.8,81764.81,1388.01,3611.11
DCO - Cupom Cambial em OC1,F35,76813.7,78076.2,1262.5,3284.58
DDI - Cupom cambial,Q20,99999.98,100000.0,0.02,0.05
DDI - Cupom cambial,U20,100141.78,102186.33,2044.55,5319.2
DDI - Cupom cambial,V20,100079.86,102122.21,2042.35,5313.47
DDI - Cupom cambial,X20,100001.17,102039.2,2038.03,5302.24
DDI - Cupom cambial,Z20,99932.19,101971.45,2039.26,5305.44
DDI - Cupom cambial,F21,99845.09,101878.35,2033.26,5289.83
DDI - Cupom cambial,G21,99759.9,101790.84,2030.94,5283.79
DDI - Cupom cambial,H21,99673.01,101696.64,2023.63,5264.77
DDI - Cupom cambial,J21,99584.48,101598.34,2013.86,5239.35
DDI - Cupom cambial,K21,99494.43,101508.76,2014.33,5240.58
DDI - Cupom cambial,M21,99387.54,101403.59,2016.05,5245.05
DDI - Cupom cambial,N21,99308.29,101317.46,2009.17,5227.15
DDI - Cupom cambial,Q21,99543.0,101228.24,1685.24,4384.4
DDI - Cupom cambial,V21,99044.34,101047.3,2002.96,5211.0
DDI - Cupom cambial,F22,98774.04,100768.47,1994.43,5188.8
DDI - Cupom cambial,J22,98515.15,100490.56,1975.41,5139.32
DDI - Cupom cambial,N22,98256.14,100213.43,1957.29,5092.18
DDI - Cupom cambial,V22,97946.72,99868.34,1921.62,4999.38
DDI - Cupom cambial,F23,97710.1,99609.53,1899.43,4941.65
DDI - Cupom cambial,J23,97387.49,99302.18,1914.69,4981.35
DDI - Cupom cambial,N23,97099.17,99034.09,1934.92,5033.98
DDI - Cupom cambial,V23,96737.82,98670.42,1932.6,5027.94
DDI - Cupom cambial,F24,96385.42,98297.54,1912.12,4974.66
DDI - Cupom cambial,J24,96090.79,97998.25,1907.46,4962.54
DDI - Cupom cambial,N24,95713.0,97637.5,1924.5,5006.87
DDI - Cupom cambial,V24,95317.02,97248.94,1931.92,5026.17
DDI - Cupom cambial,F25,94903.03,96832.79,1929.76,5020.56
DDI - Cupom cambial,J25,94570.5,96487.48,1916.98,4987.31
DDI - Cupom cambial,N25,94092.6,96076.19,1983.59,5160.6
DDI - Cupom cambial,F26,93123.76,95238.15,2114.39,5500.9
DDI - Cupom cambial,N26,92316.85,94397.95,2081.1,5414.29
DDI - Cupom cambial,F27,91350.04,93313.81,1963.77,5109.04
DDI - Cupom cambial,F28,89395.37,91214.24,1818.87,4732.06
DDI - Cupom cambial,F29,87448.43,88982.71,1534.28,3991.65
DDI - Cupom cambial,F30,85561.11,87102.85,1541.74,4011.06
