Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
AUD - Dólar Australiano (em Reais),M11,1721.57,1729.678,8.108,486.48
AUD - Dólar Australiano (em Reais),N11,1724.721,1732.094,7.373,442.38
AUD - Dólar Australiano (em Reais),Q11,1727.736,1734.925,7.189,431.34
AUD - Dólar Australiano (em Reais),U11,1732.922,1739.417,6.495,389.7
B20 - Global 2020,N11,161.5625,161.8437,0.2812,226.52
B40 - Global 2040,N11,134.7187,134.6562,-0.0625,50.34
BGI - Boi gordo,K11,100.13,98.9,-1.23,405.9
BGI - Boi gordo,M11,100.14,98.8,-1.34,442.2
BGI - Boi gordo,N11,102.12,101.15,-0.97,320.1
BGI - Boi gordo,Q11,102.82,101.64,-1.18,389.4
BGI - Boi gordo,U11,103.62,102.21,-1.41,465.3
BGI - Boi gordo,V11,104.25,102.65,-1.6,528.0
BGI - Boi gordo,X11,104.29,103.0,-1.29,425.7
BGI - Boi gordo,Z11,103.4,102.12,-1.28,422.4
CAD - Dólar Canadense (em Reais),M11,1682.718,1676.916,-5.802,348.12
CAD - Dólar Canadense (em Reais),N11,1691.038,1684.517,-6.521,391.26
CCM - Milho,K11,28.36,28.22,-0.14,63.0
CCM - Milho,U11,28.92,28.3,-0.62,279.0
CCM - Milho,X11,29.26,28.56,-0.7,315.0
CCM - Milho,F12,29.67,29.4,-0.27,121.5
CCM - Milho,H12,29.0,28.5,-0.5,225.0
DAP - Cupom de DI x IPCA,X11,97062.63,97058.52,-4.11,264.86
DAP - Cupom de DI x IPCA,Q12,92460.68,92456.77,-3.91,280.82
DAP - Cupom de DI x IPCA,K13,87998.26,87994.54,-3.72,162.39
DAP - Cupom de DI x IPCA,Q14,81023.91,81020.48,-3.43,167.48
DAP - Cupom de DI x IPCA,K15,77346.17,77342.9,-3.27,261.85
DAP - Cupom de DI x IPCA,K17,69162.7,69159.77,-2.93,1.38
DDI - Cupom cambial,M11,100181.31,99469.83,-711.48,314.5
DDI - Cupom cambial,N11,99757.82,99049.35,-708.47,345.78
DDI - Cupom cambial,Q11,99372.83,98667.09,-705.74,350.45
DDI - Cupom cambial,U11,98989.12,98286.11,-703.01,374.75
DDI - Cupom cambial,V11,98639.73,97939.2,-700.53,407.03
DDI - Cupom cambial,F12,97738.19,97044.06,-694.13,397.9
DDI - Cupom cambial,J12,96890.88,96202.77,-688.11,400.28
DDI - Cupom cambial,N12,96010.97,95329.11,-681.86,433.92
DDI - Cupom cambial,V12,95171.23,94495.33,-675.9,350.11
DDI - Cupom cambial,F13,94381.59,93711.3,-670.29,422.02
DDI - Cupom cambial,J13,93636.94,92971.94,-665.0,430.0
DDI - Cupom cambial,N13,92840.44,92181.1,-659.34,336.19
DDI - Cupom cambial,V13,91938.02,91285.09,-652.93,290.3
DDI - Cupom cambial,F14,91009.15,90362.81,-646.34,248.56
DDI - Cupom cambial,J14,90213.08,89572.4,-640.68,178.96
DDI - Cupom cambial,N14,89210.67,88577.1,-633.57,64.53
DDI - Cupom cambial,V14,88110.22,87484.47,-625.75,8.48
DDI - Cupom cambial,F15,87041.3,86423.14,-618.16,73.27
