Mercadoria,Vencimento,AjusteAnterior,AjusteAtual,Variacao,AjustePorContrato
ABEVO - Contrato Futuro de ABEV3,G25,11.07,11.31,0.24,0.24
ABEVO - Contrato Futuro de ABEV3,H25,11.09,11.36,0.27,0.27
AFS - Rande da África do Sul (em USD),G25,18586.3,18494.7,-91.6,298.3
AFS - Rande da África do Sul (em USD),H25,18633.4,18541.3,-92.1,299.93
AFS - Rande da África do Sul (em USD),J25,18676.4,18586.1,-90.3,294.07
AFS - Rande da África do Sul (em USD),K25,18722.8,18633.8,-89.0,289.84
AFS - Rande da África do Sul (em USD),M25,18773.1,18683.5,-89.6,291.79
ARB - Peso Argentino (em Reais),G25,5.75,5.727,-0.023,3.45
ARB - Peso Argentino (em Reais),H25,5.69,5.654,-0.036,5.4
ARB - Peso Argentino (em Reais),J25,5.642,5.597,-0.045,6.75
ARB - Peso Argentino (em Reais),K25,5.587,5.53,-0.057,8.55
ARB - Peso Argentino (em Reais),M25,5.535,5.476,-0.059,8.85
ARS - Peso Argentino (em USD),G25,1053193.3,1054106.7,913.4,52.57
ARS - Peso Argentino (em USD),H25,1069731.1,1073220.2,3489.1,200.82
ARS - Peso Argentino (em USD),J25,1084702.4,1089972.3,5269.9,303.32
ARS - Peso Argentino (em USD),K25,1101094.7,1108977.4,7882.7,453.71
ARS - Peso Argentino (em USD),M25,1118941.5,1127613.2,8671.7,499.12
AUD - Dólar Australiano (em Reais),G25,3792.51,3786.05,-6.46,387.6
AUD - Dólar Australiano (em Reais),H25,3812.033,3805.642,-6.391,383.46
AUD - Dólar Australiano (em Reais),J25,3832.653,3826.337,-6.316,378.96
AUD - Dólar Australiano (em Reais),K25,3853.34,3847.123,-6.217,373.02
AUD - Dólar Australiano (em Reais),M25,3879.896,3873.812,-6.084,365.04
AUS - Dólar Australiano (em USD),G25,626.2,627.102,0.902,54.3
AUS - Dólar Australiano (em USD),H25,626.228,627.135,0.907,54.6
AUS - Dólar Australiano (em USD),J25,626.298,627.202,0.904,54.42
AUS - Dólar Australiano (em USD),K25,626.379,627.288,0.909,54.72
AUS - Dólar Australiano (em USD),M25,626.467,627.404,0.937,56.41
B3SAO - Contrato Futuro de B3SA3,G25,10.44,10.48,0.04,0.04
B3SAO - Contrato Futuro de B3SA3,H25,10.53,10.58,0.05,0.05
BBASO - Contrato Futuro de BBAS3,G25,25.72,25.94,0.22,0.22
BBASO - Contrato Futuro de BBAS3,H25,25.96,26.18,0.22,0.22
BBDCP - Contrato Futuro de BBDC4,G25,11.76,11.77,0.01,0.01
BBDCP - Contrato Futuro de BBDC4,H25,11.87,11.88,0.01,0.01
BGI - Boi gordo,F25,327.75,326.65,-1.1,363.0
BGI - Boi gordo,G25,330.35,328.9,-1.45,478.5
BGI - Boi gordo,H25,328.65,328.0,-0.65,214.5
BGI - Boi gordo,J25,325.0,323.55,-1.45,478.5
BGI - Boi gordo,K25,325.15,322.7,-2.45,808.5
BGI - Boi gordo,M25,326.75,324.3,-2.45,808.5
BGI - Boi gordo,N25,327.4,327.4,0.0,0.0
BGI - Boi gordo,Q25,326.25,326.25,0.0,0.0
BGI - Boi gordo,U25,332.95,332.95,0.0,0.0
BGI - Boi gordo,V25,341.55,341.55,0.0,0.0
BGI - Boi gordo,X25,336.5,336.5,0.0,0.0
BGI - Boi gordo,Z25,336.5,336.5,0.0,0.0
BHIAO - Contrato Futuro de BHIA3,G25,2.98,3.08,0.1,0.1
BHIAO - Contrato Futuro de BHIA3,H25,3.0,3.09,0.09,0.09
BIT - Futuro de Bitcoin,F25,629624.15,642612.56,12988.41,1298.84
BIT - Futuro de Bitcoin,G25,629624.15,642612.56,12988.41,1298.84
BRI - Futuro do Índice Brasil 50,G25,20961.0,21030.0,69.0,690.0
BRI - Futuro do Índice Brasil 50,J25,21342.0,21413.0,71.0,710.0
CAD - Dólar Canadense (em Reais),G25,4230.603,4215.685,-14.918,895.08
